dataset,seed,model,probability_calibration,method,fn_cost,fp_cost,defer_cost,threshold,marginal_coverage,coverage_class_0,coverage_class_1,average_set_size,abstention_rate,mean_cost,mean_cost_automated_only
uci_default,101,hgb,none,cost_tuned_threshold,20.0,1.0,0.5,0.068,0.32366666666666666,0.13717098223839075,0.9804069329314242,1.0,0.0,0.7586666666666667,0.7586666666666667
uci_default,101,hgb,none,mondrian_cp,20.0,1.0,1.0,,0.8991666666666667,0.8966402739139739,0.9080633006782216,1.5028333333333332,0.5028333333333334,0.99,0.9798860207844452
uci_default,101,hgb,none,cost_tuned_threshold,20.0,1.0,1.0,0.068,0.32366666666666666,0.13717098223839075,0.9804069329314242,1.0,0.0,0.7586666666666667,0.7586666666666667
uci_default,101,hgb,sigmoid,mondrian_cp,5.0,1.0,0.0,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.182,0.3637574950033311
uci_default,101,hgb,sigmoid,cost_tuned_threshold,5.0,1.0,0.0,0.138,0.6403333333333333,0.5996148084742136,0.7837226827430294,1.0,0.0,0.551,0.551
uci_default,101,hgb,sigmoid,mondrian_cp,5.0,1.0,0.25,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.30691666666666667,0.3637574950033311
uci_default,101,hgb,sigmoid,cost_tuned_threshold,5.0,1.0,0.25,0.138,0.6403333333333333,0.5996148084742136,0.7837226827430294,1.0,0.0,0.551,0.551
uci_default,101,hgb,sigmoid,mondrian_cp,5.0,1.0,0.5,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.43183333333333335,0.3637574950033311
uci_default,101,hgb,sigmoid,cost_tuned_threshold,5.0,1.0,0.5,0.138,0.6403333333333333,0.5996148084742136,0.7837226827430294,1.0,0.0,0.551,0.551
uci_default,101,hgb,sigmoid,mondrian_cp,5.0,1.0,1.0,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.6816666666666666,0.3637574950033311
uci_default,101,hgb,sigmoid,cost_tuned_threshold,5.0,1.0,1.0,0.138,0.6403333333333333,0.5996148084742136,0.7837226827430294,1.0,0.0,0.551,0.551
uci_default,101,hgb,sigmoid,mondrian_cp,10.0,1.0,0.0,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.28783333333333333,0.5752831445702865
uci_default,101,hgb,sigmoid,cost_tuned_threshold,10.0,1.0,0.0,0.106,0.432,0.2882516584635138,0.9382064807837227,1.0,0.0,0.691,0.691
uci_default,101,hgb,sigmoid,mondrian_cp,10.0,1.0,0.25,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.41275,0.5752831445702865
uci_default,101,hgb,sigmoid,cost_tuned_threshold,10.0,1.0,0.25,0.106,0.432,0.2882516584635138,0.9382064807837227,1.0,0.0,0.691,0.691
uci_default,101,hgb,sigmoid,mondrian_cp,10.0,1.0,0.5,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.5376666666666666,0.5752831445702865
uci_default,101,hgb,sigmoid,cost_tuned_threshold,10.0,1.0,0.5,0.106,0.432,0.2882516584635138,0.9382064807837227,1.0,0.0,0.691,0.691
uci_default,101,hgb,sigmoid,mondrian_cp,10.0,1.0,1.0,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.7875,0.5752831445702865
uci_default,101,hgb,sigmoid,cost_tuned_threshold,10.0,1.0,1.0,0.106,0.432,0.2882516584635138,0.9382064807837227,1.0,0.0,0.691,0.691
uci_default,101,hgb,sigmoid,mondrian_cp,20.0,1.0,0.0,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.4995,0.9983344437041972
uci_default,101,hgb,sigmoid,cost_tuned_threshold,20.0,1.0,0.0,0.088,0.25933333333333336,0.05093087952065055,0.9932177844762623,1.0,0.0,0.7691666666666667,0.7691666666666667
uci_default,101,hgb,sigmoid,mondrian_cp,20.0,1.0,0.25,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.6244166666666666,0.9983344437041972
uci_default,101,hgb,sigmoid,cost_tuned_threshold,20.0,1.0,0.25,0.088,0.25933333333333336,0.05093087952065055,0.9932177844762623,1.0,0.0,0.7691666666666667,0.7691666666666667
uci_default,101,hgb,sigmoid,mondrian_cp,20.0,1.0,0.5,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.7493333333333333,0.9983344437041972
uci_default,101,hgb,sigmoid,cost_tuned_threshold,20.0,1.0,0.5,0.088,0.25933333333333336,0.05093087952065055,0.9932177844762623,1.0,0.0,0.7691666666666667,0.7691666666666667
uci_default,101,hgb,sigmoid,mondrian_cp,20.0,1.0,1.0,,0.9026666666666666,0.9022041515086668,0.9042954031650339,1.4996666666666667,0.49966666666666665,0.9991666666666666,0.9983344437041972
uci_default,101,hgb,sigmoid,cost_tuned_threshold,20.0,1.0,1.0,0.088,0.25933333333333336,0.05093087952065055,0.9932177844762623,1.0,0.0,0.7691666666666667,0.7691666666666667
uci_default,101,hgb,isotonic,mondrian_cp,5.0,1.0,0.0,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.145,0.33577769201080665
uci_default,101,hgb,isotonic,cost_tuned_threshold,5.0,1.0,0.0,0.14400000000000002,0.6666666666666666,0.638561951637064,0.7656367746797287,1.0,0.0,0.5406666666666666,0.5406666666666666
uci_default,101,hgb,isotonic,mondrian_cp,5.0,1.0,0.25,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.28704166666666664,0.33577769201080665
uci_default,101,hgb,isotonic,cost_tuned_threshold,5.0,1.0,0.25,0.14400000000000002,0.6666666666666666,0.638561951637064,0.7656367746797287,1.0,0.0,0.5406666666666666,0.5406666666666666
uci_default,101,hgb,isotonic,mondrian_cp,5.0,1.0,0.5,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.4290833333333333,0.33577769201080665
uci_default,101,hgb,isotonic,cost_tuned_threshold,5.0,1.0,0.5,0.14400000000000002,0.6666666666666666,0.638561951637064,0.7656367746797287,1.0,0.0,0.5406666666666666,0.5406666666666666
uci_default,101,hgb,isotonic,mondrian_cp,5.0,1.0,1.0,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.7131666666666666,0.33577769201080665
uci_default,101,hgb,isotonic,cost_tuned_threshold,5.0,1.0,1.0,0.14400000000000002,0.6666666666666666,0.638561951637064,0.7656367746797287,1.0,0.0,0.5406666666666666,0.5406666666666666
uci_default,101,hgb,isotonic,mondrian_cp,10.0,1.0,0.0,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.24583333333333332,0.5692782709378619
uci_default,101,hgb,isotonic,cost_tuned_threshold,10.0,1.0,0.0,0.122,0.49566666666666664,0.38069762465225765,0.9005275056518462,1.0,0.0,0.7023333333333334,0.7023333333333334
uci_default,101,hgb,isotonic,mondrian_cp,10.0,1.0,0.25,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.387875,0.5692782709378619
uci_default,101,hgb,isotonic,cost_tuned_threshold,10.0,1.0,0.25,0.122,0.49566666666666664,0.38069762465225765,0.9005275056518462,1.0,0.0,0.7023333333333334,0.7023333333333334
uci_default,101,hgb,isotonic,mondrian_cp,10.0,1.0,0.5,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.5299166666666667,0.5692782709378619
uci_default,101,hgb,isotonic,cost_tuned_threshold,10.0,1.0,0.5,0.122,0.49566666666666664,0.38069762465225765,0.9005275056518462,1.0,0.0,0.7023333333333334,0.7023333333333334
uci_default,101,hgb,isotonic,mondrian_cp,10.0,1.0,1.0,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.814,0.5692782709378619
uci_default,101,hgb,isotonic,cost_tuned_threshold,10.0,1.0,1.0,0.122,0.49566666666666664,0.38069762465225765,0.9005275056518462,1.0,0.0,0.7023333333333334,0.7023333333333334
uci_default,101,hgb,isotonic,mondrian_cp,20.0,1.0,0.0,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.4475,1.036279428791972
uci_default,101,hgb,isotonic,cost_tuned_threshold,20.0,1.0,0.0,0.002,0.22716666666666666,0.007703830515728654,1.0,1.0,0.0,0.7728333333333334,0.7728333333333334
uci_default,101,hgb,isotonic,mondrian_cp,20.0,1.0,0.25,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.5895416666666666,1.036279428791972
uci_default,101,hgb,isotonic,cost_tuned_threshold,20.0,1.0,0.25,0.002,0.22716666666666666,0.007703830515728654,1.0,1.0,0.0,0.7728333333333334,0.7728333333333334
uci_default,101,hgb,isotonic,mondrian_cp,20.0,1.0,0.5,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,0.7315833333333334,1.036279428791972
uci_default,101,hgb,isotonic,cost_tuned_threshold,20.0,1.0,0.5,0.002,0.22716666666666666,0.007703830515728654,1.0,1.0,0.0,0.7728333333333334,0.7728333333333334
uci_default,101,hgb,isotonic,mondrian_cp,20.0,1.0,1.0,,0.9356666666666666,0.943291247592553,0.908816880180859,1.5681666666666667,0.5681666666666667,1.0156666666666667,1.036279428791972
uci_default,101,hgb,isotonic,cost_tuned_threshold,20.0,1.0,1.0,0.002,0.22716666666666666,0.007703830515728654,1.0,1.0,0.0,0.7728333333333334,0.7728333333333334
uci_default,101,logreg,none,mondrian_cp,5.0,1.0,0.0,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.1875,0.492772667542707
uci_default,101,logreg,none,cost_tuned_threshold,5.0,1.0,0.0,0.23,0.712,0.7355018189599829,0.6292388847023361,1.0,0.0,0.616,0.616
uci_default,101,logreg,none,mondrian_cp,5.0,1.0,0.25,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.342375,0.492772667542707
uci_default,101,logreg,none,cost_tuned_threshold,5.0,1.0,0.25,0.23,0.712,0.7355018189599829,0.6292388847023361,1.0,0.0,0.616,0.616
uci_default,101,logreg,none,mondrian_cp,5.0,1.0,0.5,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.49725,0.492772667542707
uci_default,101,logreg,none,cost_tuned_threshold,5.0,1.0,0.5,0.23,0.712,0.7355018189599829,0.6292388847023361,1.0,0.0,0.616,0.616
uci_default,101,logreg,none,mondrian_cp,5.0,1.0,1.0,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.807,0.492772667542707
uci_default,101,logreg,none,cost_tuned_threshold,5.0,1.0,1.0,0.23,0.712,0.7355018189599829,0.6292388847023361,1.0,0.0,0.616,0.616
uci_default,101,logreg,none,mondrian_cp,10.0,1.0,0.0,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.3025,0.7950065703022339
uci_default,101,logreg,none,cost_tuned_threshold,10.0,1.0,0.0,0.046,0.2595,0.05307083244168628,0.9864355689525245,1.0,0.0,0.7675,0.7675
uci_default,101,logreg,none,mondrian_cp,10.0,1.0,0.25,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.457375,0.7950065703022339
uci_default,101,logreg,none,cost_tuned_threshold,10.0,1.0,0.25,0.046,0.2595,0.05307083244168628,0.9864355689525245,1.0,0.0,0.7675,0.7675
uci_default,101,logreg,none,mondrian_cp,10.0,1.0,0.5,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.61225,0.7950065703022339
uci_default,101,logreg,none,cost_tuned_threshold,10.0,1.0,0.5,0.046,0.2595,0.05307083244168628,0.9864355689525245,1.0,0.0,0.7675,0.7675
uci_default,101,logreg,none,mondrian_cp,10.0,1.0,1.0,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.922,0.7950065703022339
uci_default,101,logreg,none,cost_tuned_threshold,10.0,1.0,1.0,0.046,0.2595,0.05307083244168628,0.9864355689525245,1.0,0.0,0.7675,0.7675
uci_default,101,logreg,none,mondrian_cp,20.0,1.0,0.0,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.5325,1.3994743758212878
uci_default,101,logreg,none,cost_tuned_threshold,20.0,1.0,0.0,0.004,0.22316666666666668,0.0025679435052428845,1.0,1.0,0.0,0.7768333333333334,0.7768333333333334
uci_default,101,logreg,none,mondrian_cp,20.0,1.0,0.25,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.687375,1.3994743758212878
uci_default,101,logreg,none,cost_tuned_threshold,20.0,1.0,0.25,0.004,0.22316666666666668,0.0025679435052428845,1.0,1.0,0.0,0.7768333333333334,0.7768333333333334
uci_default,101,logreg,none,mondrian_cp,20.0,1.0,0.5,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,0.84225,1.3994743758212878
uci_default,101,logreg,none,cost_tuned_threshold,20.0,1.0,0.5,0.004,0.22316666666666668,0.0025679435052428845,1.0,1.0,0.0,0.7768333333333334,0.7768333333333334
uci_default,101,logreg,none,mondrian_cp,20.0,1.0,1.0,,0.9045,0.9069120479349454,0.8960060286360211,1.6195,0.6195,1.152,1.3994743758212878
uci_default,101,logreg,none,cost_tuned_threshold,20.0,1.0,1.0,0.004,0.22316666666666668,0.0025679435052428845,1.0,1.0,0.0,0.7768333333333334,0.7768333333333334
uci_default,101,logreg,sigmoid,mondrian_cp,5.0,1.0,0.0,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.18666666666666668,0.49382716049382713
uci_default,101,logreg,sigmoid,cost_tuned_threshold,5.0,1.0,0.0,0.2,0.7023333333333334,0.7200941579285256,0.6397889977392615,1.0,0.0,0.6163333333333333,0.6163333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,5.0,1.0,0.25,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.3421666666666667,0.49382716049382713
uci_default,101,logreg,sigmoid,cost_tuned_threshold,5.0,1.0,0.25,0.2,0.7023333333333334,0.7200941579285256,0.6397889977392615,1.0,0.0,0.6163333333333333,0.6163333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,5.0,1.0,0.5,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.49766666666666665,0.49382716049382713
uci_default,101,logreg,sigmoid,cost_tuned_threshold,5.0,1.0,0.5,0.2,0.7023333333333334,0.7200941579285256,0.6397889977392615,1.0,0.0,0.6163333333333333,0.6163333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,5.0,1.0,1.0,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.8086666666666666,0.49382716049382713
uci_default,101,logreg,sigmoid,cost_tuned_threshold,5.0,1.0,1.0,0.2,0.7023333333333334,0.7200941579285256,0.6397889977392615,1.0,0.0,0.6163333333333333,0.6163333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,10.0,1.0,0.0,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.3016666666666667,0.7980599647266314
uci_default,101,logreg,sigmoid,cost_tuned_threshold,10.0,1.0,0.0,0.082,0.25416666666666665,0.045580997218061206,0.9886963074604371,1.0,0.0,0.7683333333333333,0.7683333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,10.0,1.0,0.25,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.45716666666666667,0.7980599647266314
uci_default,101,logreg,sigmoid,cost_tuned_threshold,10.0,1.0,0.25,0.082,0.25416666666666665,0.045580997218061206,0.9886963074604371,1.0,0.0,0.7683333333333333,0.7683333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,10.0,1.0,0.5,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.6126666666666667,0.7980599647266314
uci_default,101,logreg,sigmoid,cost_tuned_threshold,10.0,1.0,0.5,0.082,0.25416666666666665,0.045580997218061206,0.9886963074604371,1.0,0.0,0.7683333333333333,0.7683333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,10.0,1.0,1.0,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.9236666666666666,0.7980599647266314
uci_default,101,logreg,sigmoid,cost_tuned_threshold,10.0,1.0,1.0,0.082,0.25416666666666665,0.045580997218061206,0.9886963074604371,1.0,0.0,0.7683333333333333,0.7683333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,20.0,1.0,0.0,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.5316666666666666,1.40652557319224
uci_default,101,logreg,sigmoid,cost_tuned_threshold,20.0,1.0,0.0,0.066,0.22266666666666668,0.0019259576289321636,1.0,1.0,0.0,0.7773333333333333,0.7773333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,20.0,1.0,0.25,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.6871666666666667,1.40652557319224
uci_default,101,logreg,sigmoid,cost_tuned_threshold,20.0,1.0,0.25,0.066,0.22266666666666668,0.0019259576289321636,1.0,1.0,0.0,0.7773333333333333,0.7773333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,20.0,1.0,0.5,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,0.8426666666666667,1.40652557319224
uci_default,101,logreg,sigmoid,cost_tuned_threshold,20.0,1.0,0.5,0.066,0.22266666666666668,0.0019259576289321636,1.0,1.0,0.0,0.7773333333333333,0.7773333333333333
uci_default,101,logreg,sigmoid,mondrian_cp,20.0,1.0,1.0,,0.9053333333333333,0.9079820243954633,0.8960060286360211,1.622,0.622,1.1536666666666666,1.40652557319224
uci_default,101,logreg,sigmoid,cost_tuned_threshold,20.0,1.0,1.0,0.066,0.22266666666666668,0.0019259576289321636,1.0,1.0,0.0,0.7773333333333333,0.7773333333333333
uci_default,101,logreg,isotonic,mondrian_cp,5.0,1.0,0.0,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.17766666666666667,0.4876486733760293
uci_default,101,logreg,isotonic,cost_tuned_threshold,5.0,1.0,0.0,0.148,0.689,0.6997646051786861,0.6510926902788244,1.0,0.0,0.6196666666666667,0.6196666666666667
uci_default,101,logreg,isotonic,mondrian_cp,5.0,1.0,0.25,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.33658333333333335,0.4876486733760293
uci_default,101,logreg,isotonic,cost_tuned_threshold,5.0,1.0,0.25,0.148,0.689,0.6997646051786861,0.6510926902788244,1.0,0.0,0.6196666666666667,0.6196666666666667
uci_default,101,logreg,isotonic,mondrian_cp,5.0,1.0,0.5,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.4955,0.4876486733760293
uci_default,101,logreg,isotonic,cost_tuned_threshold,5.0,1.0,0.5,0.148,0.689,0.6997646051786861,0.6510926902788244,1.0,0.0,0.6196666666666667,0.6196666666666667
uci_default,101,logreg,isotonic,mondrian_cp,5.0,1.0,1.0,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.8133333333333334,0.4876486733760293
uci_default,101,logreg,isotonic,cost_tuned_threshold,5.0,1.0,1.0,0.148,0.689,0.6997646051786861,0.6510926902788244,1.0,0.0,0.6196666666666667,0.6196666666666667
uci_default,101,logreg,isotonic,mondrian_cp,10.0,1.0,0.0,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.28933333333333333,0.7941445562671546
uci_default,101,logreg,isotonic,cost_tuned_threshold,10.0,1.0,0.0,0.084,0.2633333333333333,0.058206719452172054,0.9856819894498869,1.0,0.0,0.7651666666666667,0.7651666666666667
uci_default,101,logreg,isotonic,mondrian_cp,10.0,1.0,0.25,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.44825,0.7941445562671546
uci_default,101,logreg,isotonic,cost_tuned_threshold,10.0,1.0,0.25,0.084,0.2633333333333333,0.058206719452172054,0.9856819894498869,1.0,0.0,0.7651666666666667,0.7651666666666667
uci_default,101,logreg,isotonic,mondrian_cp,10.0,1.0,0.5,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.6071666666666666,0.7941445562671546
uci_default,101,logreg,isotonic,cost_tuned_threshold,10.0,1.0,0.5,0.084,0.2633333333333333,0.058206719452172054,0.9856819894498869,1.0,0.0,0.7651666666666667,0.7651666666666667
uci_default,101,logreg,isotonic,mondrian_cp,10.0,1.0,1.0,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.925,0.7941445562671546
uci_default,101,logreg,isotonic,cost_tuned_threshold,10.0,1.0,1.0,0.084,0.2633333333333333,0.058206719452172054,0.9856819894498869,1.0,0.0,0.7651666666666667,0.7651666666666667
uci_default,101,logreg,isotonic,mondrian_cp,20.0,1.0,0.0,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.5126666666666667,1.4071363220494053
uci_default,101,logreg,isotonic,cost_tuned_threshold,20.0,1.0,0.0,0.0,0.22116666666666668,0.0,1.0,1.0,0.0,0.7788333333333334,0.7788333333333334
uci_default,101,logreg,isotonic,mondrian_cp,20.0,1.0,0.25,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.6715833333333333,1.4071363220494053
uci_default,101,logreg,isotonic,cost_tuned_threshold,20.0,1.0,0.25,0.0,0.22116666666666668,0.0,1.0,1.0,0.0,0.7788333333333334,0.7788333333333334
uci_default,101,logreg,isotonic,mondrian_cp,20.0,1.0,0.5,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,0.8305,1.4071363220494053
uci_default,101,logreg,isotonic,cost_tuned_threshold,20.0,1.0,0.5,0.0,0.22116666666666668,0.0,1.0,1.0,0.0,0.7788333333333334,0.7788333333333334
uci_default,101,logreg,isotonic,mondrian_cp,20.0,1.0,1.0,,0.9116666666666666,0.9152578643269849,0.8990203466465713,1.6356666666666666,0.6356666666666667,1.1483333333333334,1.4071363220494053
uci_default,101,logreg,isotonic,cost_tuned_threshold,20.0,1.0,1.0,0.0,0.22116666666666668,0.0,1.0,1.0,0.0,0.7788333333333334,0.7788333333333334
uci_default,101,rf,none,mondrian_cp,5.0,1.0,0.0,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.174,0.36099585062240663
uci_default,101,rf,none,cost_tuned_threshold,5.0,1.0,0.0,0.22,0.7355,0.7506954846993367,0.6819894498869631,1.0,0.0,0.5458333333333333,0.5458333333333333
uci_default,101,rf,none,mondrian_cp,5.0,1.0,0.25,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.3035,0.36099585062240663
uci_default,101,rf,none,cost_tuned_threshold,5.0,1.0,0.25,0.22,0.7355,0.7506954846993367,0.6819894498869631,1.0,0.0,0.5458333333333333,0.5458333333333333
uci_default,101,rf,none,mondrian_cp,5.0,1.0,0.5,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.433,0.36099585062240663
uci_default,101,rf,none,cost_tuned_threshold,5.0,1.0,0.5,0.22,0.7355,0.7506954846993367,0.6819894498869631,1.0,0.0,0.5458333333333333,0.5458333333333333
uci_default,101,rf,none,mondrian_cp,5.0,1.0,1.0,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.692,0.36099585062240663
uci_default,101,rf,none,cost_tuned_threshold,5.0,1.0,1.0,0.22,0.7355,0.7506954846993367,0.6819894498869631,1.0,0.0,0.5458333333333333,0.5458333333333333
uci_default,101,rf,none,mondrian_cp,10.0,1.0,0.0,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.2723333333333333,0.5650069156293223
uci_default,101,rf,none,cost_tuned_threshold,10.0,1.0,0.0,0.07200000000000001,0.36483333333333334,0.19323774876952707,0.9691032403918614,1.0,0.0,0.6966666666666667,0.6966666666666667
uci_default,101,rf,none,mondrian_cp,10.0,1.0,0.25,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.4018333333333333,0.5650069156293223
uci_default,101,rf,none,cost_tuned_threshold,10.0,1.0,0.25,0.07200000000000001,0.36483333333333334,0.19323774876952707,0.9691032403918614,1.0,0.0,0.6966666666666667,0.6966666666666667
uci_default,101,rf,none,mondrian_cp,10.0,1.0,0.5,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.5313333333333333,0.5650069156293223
uci_default,101,rf,none,cost_tuned_threshold,10.0,1.0,0.5,0.07200000000000001,0.36483333333333334,0.19323774876952707,0.9691032403918614,1.0,0.0,0.6966666666666667,0.6966666666666667
uci_default,101,rf,none,mondrian_cp,10.0,1.0,1.0,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.7903333333333333,0.5650069156293223
uci_default,101,rf,none,cost_tuned_threshold,10.0,1.0,1.0,0.07200000000000001,0.36483333333333334,0.19323774876952707,0.9691032403918614,1.0,0.0,0.6966666666666667,0.6966666666666667
uci_default,101,rf,none,mondrian_cp,20.0,1.0,0.0,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.469,0.9730290456431535
uci_default,101,rf,none,cost_tuned_threshold,20.0,1.0,0.0,0.06,0.334,0.15043869034881233,0.9804069329314242,1.0,0.0,0.7483333333333333,0.7483333333333333
uci_default,101,rf,none,mondrian_cp,20.0,1.0,0.25,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.5985,0.9730290456431535
uci_default,101,rf,none,cost_tuned_threshold,20.0,1.0,0.25,0.06,0.334,0.15043869034881233,0.9804069329314242,1.0,0.0,0.7483333333333333,0.7483333333333333
uci_default,101,rf,none,mondrian_cp,20.0,1.0,0.5,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.728,0.9730290456431535
uci_default,101,rf,none,cost_tuned_threshold,20.0,1.0,0.5,0.06,0.334,0.15043869034881233,0.9804069329314242,1.0,0.0,0.7483333333333333,0.7483333333333333
uci_default,101,rf,none,mondrian_cp,20.0,1.0,1.0,,0.9046666666666666,0.9028461373849775,0.9110776186887717,1.518,0.518,0.987,0.9730290456431535
uci_default,101,rf,none,cost_tuned_threshold,20.0,1.0,1.0,0.06,0.334,0.15043869034881233,0.9804069329314242,1.0,0.0,0.7483333333333333,0.7483333333333333
uci_default,101,rf,sigmoid,mondrian_cp,5.0,1.0,0.0,,0.9053333333333333,0.9013481703402525,0.9193669932177845,1.5318333333333334,0.5318333333333334,0.166,0.3545745817016732
uci_default,101,rf,sigmoid,cost_tuned_threshold,5.0,1.0,0.0,0.164,0.7086666666666667,0.7051144874812754,0.7211755840241145,1.0,0.0,0.538,0.538
uci_default,101,rf,sigmoid,mondrian_cp,5.0,1.0,0.25,,0.9053333333333333,0.9013481703402525,0.9193669932177845,1.5318333333333334,0.5318333333333334,0.2989583333333333,0.3545745817016732
uci_default,101,rf,sigmoid,cost_tuned_threshold,5.0,1.0,0.25,0.164,0.7086666666666667,0.7051144874812754,0.7211755840241145,1.0,0.0,0.538,0.538
uci_default,101,rf,sigmoid,mondrian_cp,5.0,1.0,0.5,,0.9053333333333333,0.9013481703402525,0.9193669932177845,1.5318333333333334,0.5318333333333334,0.43191666666666667,0.3545745817016732
