model,probability_calibration,method,marginal_coverage_mean,coverage_class_1_mean,average_set_size_mean,abstention_rate_mean,mean_cost_mean,cost_rank,minority_coverage_rank
ada,sigmoid,cost_controlled_mondrian,0.9884226002652486,0.9737659344444647,1.6309969242418605,0.6354640442192888,0.026679161096796293,3.8333333333333335,3.1333333333333333
ada,sigmoid,cost_tuned_threshold,0.7796427219173695,0.8188642177617759,1.0,0.0,0.32770823991844245,4.533333333333333,4.233333333333333
ada,sigmoid,marginal_cp,0.9029283129168824,0.20496706628873235,1.0106173540738177,0.10617699581056515,0.4542134205077249,4.2,4.0
ada,sigmoid,mondrian_cp,0.9049035262477549,0.9086606019173612,1.2661558917505604,0.2963744315831865,0.16803837893479007,4.2,4.366666666666666
ada,sigmoid,raps_cp,0.901061871540454,0.24248747483433933,1.0552449088520839,0.1342498170010495,0.5583824636992657,5.6,5.833333333333333
ada,sigmoid,risk_controlled_rejector,0.935773784727182,0.21183119854325536,1.0596842664067327,0.059684266406732626,0.6019947921301613,4.766666666666667,4.766666666666667
et,isotonic,aps_cp,0.9014551312234704,0.6514479154438466,1.073496689512205,0.19493942511201545,0.3078865132085084,2.4,2.2333333333333334
et,isotonic,capacity_limited_mondrian,0.9081829710288655,0.7505323084104756,1.0660718819013442,0.08021094720399412,0.3644506704073251,2.933333333333333,3.066666666666667
et,isotonic,class_conditional_rejector,0.959310134483458,0.5577256828583734,1.1181827092772083,0.11818270927720832,0.37014593971585064,3.066666666666667,3.033333333333333
et,isotonic,class_weighted_threshold,0.7990556070767043,0.8249593736515368,1.0,0.0,0.3145880328612816,2.8666666666666667,3.1333333333333333
et,isotonic,confidence_rejector,0.9961651311124332,0.9681655353543435,1.7075598603193842,0.7075598603193841,0.02302072860076667,3.8333333333333335,3.6333333333333333
et,isotonic,cost_controlled_mondrian,0.992991240496372,0.987874372508492,1.7640221352278114,0.766762338478676,0.013648833024071374,4.866666666666666,5.266666666666667
et,isotonic,cost_tuned_threshold,0.8028416974547219,0.8328862265173789,1.0,0.0,0.3045498769926746,2.466666666666667,2.6
et,isotonic,marginal_cp,0.9207431887888217,0.3982442417596556,1.031119683717963,0.0973106977153976,0.38278549950550317,2.933333333333333,2.933333333333333
et,isotonic,mondrian_cp,0.9344409852081696,0.9413893237034096,1.3977439033625703,0.41188296866522023,0.11657052861428288,3.933333333333333,3.933333333333333
et,isotonic,raps_cp,0.900282730925263,0.5768047820066108,1.0393861573631822,0.14260794064734542,0.3834619461065468,2.466666666666667,2.2333333333333334
et,isotonic,risk_controlled_rejector,0.9446761449323221,0.5302805146311984,1.0628720837032555,0.06287208370325544,0.44175485336049103,3.2,3.2333333333333334
et,none,aps_cp,0.9025558161702697,0.6345133677090563,1.0784864874945121,0.19902775363780872,0.33730552618664494,4.0,3.7333333333333334
et,none,capacity_limited_mondrian,0.8826032833807115,0.783816304221683,1.0394318164780847,0.08133487814831127,0.3462222608451509,3.2,3.8
et,none,class_conditional_rejector,0.94935269695595,0.42885169452187916,1.0891314616129142,0.08913146161291398,0.4753359652487087,5.266666666666667,5.5
et,none,class_weighted_threshold,0.8017001708779097,0.8370668779420618,1.0,0.0,0.30675146335988607,2.7333333333333334,3.466666666666667
et,none,confidence_rejector,0.9988689331008067,0.9805628315294804,1.6982845332877483,0.6982845332877482,0.011301442835781226,4.333333333333333,4.466666666666667
et,none,cost_controlled_mondrian,0.9759383610510949,0.9616024061915999,1.567033654939446,0.5954242318679377,0.027383802410160904,4.733333333333333,5.433333333333334
et,none,cost_tuned_threshold,0.805228066773498,0.8409697581249144,1.0,0.0,0.2988794611571601,2.466666666666667,3.2666666666666666
et,none,marginal_cp,0.9015827528347974,0.21126187116534723,0.9970590007891009,0.1008456877078334,0.4240370455241974,3.966666666666667,6.366666666666666
et,none,mondrian_cp,0.9012434987435988,0.9039726668784801,1.2102575941885745,0.25216931660339076,0.15977680349332732,4.1,4.9
et,none,raps_cp,0.9013904643402869,0.5213388635086726,1.041292243979271,0.14251915325019085,0.4321826401183732,4.533333333333333,4.833333333333333
et,none,risk_controlled_rejector,0.9400136043122738,0.40133733276694433,1.048853448371534,0.04885344837153392,0.5441078586422567,5.666666666666667,5.9
et,sigmoid,aps_cp,0.9012470911707637,0.46648896014275704,1.0559496374133381,0.15826378356505613,0.4391765855791665,3.966666666666667,3.7
et,sigmoid,capacity_limited_mondrian,0.883965356830907,0.785016543697371,1.0425032486547219,0.0814947574233805,0.3478251496095576,2.8,2.5
et,sigmoid,class_conditional_rejector,0.9492170396665301,0.37589851077747216,1.094751463887065,0.094751463887065,0.4847955403761597,4.166666666666667,4.166666666666667
et,sigmoid,class_weighted_threshold,0.8007305358577109,0.821767362821187,1.0,0.0,0.3145490455604013,2.933333333333333,3.3
et,sigmoid,confidence_rejector,0.999319701820262,0.9909908808113613,1.8513665393346526,0.8513665393346527,0.006798368719304368,5.1,4.966666666666667
et,sigmoid,cost_controlled_mondrian,0.9811534257204504,0.9678064061770218,1.5819501875270265,0.5987183923660148,0.02729571338844433,4.566666666666666,5.133333333333334
et,sigmoid,cost_tuned_threshold,0.8033972862121567,0.8294900494616421,1.0,0.0,0.30432002273512343,2.466666666666667,3.2
et,sigmoid,marginal_cp,0.9007956510023071,0.21665043679150162,0.9974376014099468,0.10409578973654905,0.4116609902087402,2.7333333333333334,3.8666666666666667
et,sigmoid,mondrian_cp,0.9029260833127608,0.9088880035389854,1.2201363433654817,0.2591829485528733,0.15794240269735468,4.0,4.066666666666666
et,sigmoid,raps_cp,0.9009499484153736,0.39545669092448993,1.0406151981280978,0.12865559343666916,0.5006703921202358,4.2,3.9
et,sigmoid,risk_controlled_rejector,0.9384798054365977,0.34652076578238666,1.0512771600114648,0.051277160011464686,0.5599968675952339,4.1,4.1
gb,isotonic,aps_cp,0.9012455056366094,0.6152858445032152,1.0732478535464016,0.19396939820659817,0.32134765693029166,4.0,4.133333333333334
gb,isotonic,capacity_limited_mondrian,0.9121744869844713,0.7181499352420675,1.0687192375610421,0.08212305314471055,0.3737451124063725,3.2,3.7666666666666666
gb,isotonic,class_conditional_rejector,0.9578242348853968,0.5273803673549967,1.114558862544599,0.11455886254459909,0.3828581587362207,4.066666666666666,4.066666666666666
gb,isotonic,class_weighted_threshold,0.7957238763264183,0.82054976111376,1.0,0.0,0.3147116299228664,3.6,3.566666666666667
gb,isotonic,confidence_rejector,0.9964917572970121,0.9715688518844291,1.7258680627161016,0.7258680627161015,0.02051042520648167,3.8,3.7333333333333334
gb,isotonic,cost_controlled_mondrian,0.9932340029140041,0.9903954088559529,1.7806879374831661,0.7824097005685655,0.013200166225604458,4.133333333333334,4.133333333333334
gb,isotonic,cost_tuned_threshold,0.7920481559481559,0.8002381713207598,1.0,0.0,0.31848898128019276,3.8,3.933333333333333
gb,isotonic,marginal_cp,0.9216931308766328,0.36138726661727155,1.0314185232048299,0.09280935745853604,0.3932625940869174,3.8,3.7
gb,isotonic,mondrian_cp,0.9391196904086232,0.9405607911146124,1.4456402791173129,0.4590440947009811,0.11479307816485475,4.133333333333334,4.666666666666667
gb,isotonic,raps_cp,0.9010111290323958,0.5422542678500869,1.040016758160524,0.1414139071212185,0.39767888251487055,3.7333333333333334,3.7666666666666666
gb,isotonic,risk_controlled_rejector,0.9447915385810366,0.5021949088373733,1.0609003587080197,0.060900358708019686,0.44845277369871644,3.933333333333333,3.7333333333333334
gb,none,aps_cp,0.9018269970992541,0.6135623822907358,1.059651421021448,0.17780146247545783,0.32882483647555993,3.8666666666666667,4.066666666666666
gb,none,capacity_limited_mondrian,0.8889282497050651,0.7537520175250318,1.0525092362042703,0.08843298255915537,0.34209590400391715,3.2666666666666666,4.166666666666667
gb,none,class_conditional_rejector,0.9558331114081741,0.532972765614025,1.097133315569697,0.09713331556969697,0.4007339399841838,3.966666666666667,4.2
gb,none,class_weighted_threshold,0.8043684530825668,0.83116301853319,1.0,0.0,0.3053930008604731,3.4,4.3
gb,none,confidence_rejector,0.9991875485250595,0.9706243459278616,1.876507796070567,0.8765077960705668,0.007982136004393126,3.433333333333333,3.5
gb,none,cost_controlled_mondrian,0.9831898770286692,0.9724305702263648,1.634918957989228,0.6493301925503724,0.025917405585979332,3.8,3.7333333333333334
gb,none,cost_tuned_threshold,0.7992023554909296,0.8072919646785256,1.0,0.0,0.31064886102387645,3.933333333333333,4.6
gb,none,marginal_cp,0.9072124771923168,0.3053312689692981,1.0035119331980504,0.094534825578001,0.4044171042282124,4.2,3.2333333333333334
gb,none,mondrian_cp,0.9079473239717448,0.9145832317682449,1.3148188633335198,0.351100043143972,0.15371799405928513,3.7333333333333334,4.533333333333333
gb,none,raps_cp,0.9009733216509688,0.5476513541658545,1.031348499306077,0.13205009451905558,0.3979715202035573,3.8,3.8666666666666667
gb,none,risk_controlled_rejector,0.9422483526211571,0.5094203514726748,1.0480768435454437,0.0480768435454436,0.4651197622907476,3.7333333333333334,3.9
gb,sigmoid,aps_cp,0.9015586024233367,0.5031765976792794,1.0505503818302493,0.15589867514950734,0.4124171779417979,3.066666666666667,3.0
gb,sigmoid,capacity_limited_mondrian,0.8891355381413215,0.7528149687207794,1.0538673153815763,0.08812307668526757,0.35247986236730655,3.066666666666667,3.6333333333333333
gb,sigmoid,class_conditional_rejector,0.9527603581623123,0.4438993551703157,1.095561526438379,0.09556152643837906,0.44232942590302365,3.8333333333333335,3.9
gb,sigmoid,class_weighted_threshold,0.8052967326104343,0.805958244032292,1.0,0.0,0.31669689640787724,3.6666666666666665,4.266666666666667
gb,sigmoid,confidence_rejector,0.999710884118858,0.9967684518463817,1.9672200610895516,0.9672200610895517,0.0028659272331625187,3.466666666666667,3.4
gb,sigmoid,cost_controlled_mondrian,0.9860216226555526,0.9756391866262335,1.65760776656752,0.6652398428997769,0.02622315080040744,3.8333333333333335,3.6666666666666665
gb,sigmoid,cost_tuned_threshold,0.8069978480392941,0.7893777831028886,1.0,0.0,0.3148117888095718,3.8,4.5
gb,sigmoid,marginal_cp,0.9050920151864122,0.21597908235802274,1.0014333987162212,0.0963453878984702,0.4259393990695626,4.5,4.133333333333334
gb,sigmoid,mondrian_cp,0.9090760257251164,0.9127274001726814,1.320224295459146,0.354507604972204,0.15293724548252674,3.466666666666667,3.9
gb,sigmoid,raps_cp,0.9006363469344211,0.4483018198837575,1.0343157401878305,0.12802820076968666,0.4659222376125458,3.1,3.0
gb,sigmoid,risk_controlled_rejector,0.9415890531936376,0.4137687406623678,1.0481599843327465,0.048159984332746514,0.5222073395532705,3.7,3.6333333333333333
gnb,isotonic,aps_cp,0.9014801616598285,0.41580431357087166,1.1287068989321303,0.2222110323759542,0.4846420683615653,6.633333333333334,6.666666666666667
gnb,isotonic,capacity_limited_mondrian,0.8913144529750014,0.5252244975029398,1.094649955950015,0.09500434191492704,0.6836233866478426,6.533333333333333,6.033333333333333
gnb,isotonic,class_conditional_rejector,0.9586564165156651,0.35066387964395107,1.236704928074779,0.2367049280747791,0.40484694703053153,5.333333333333333,5.4
gnb,isotonic,class_weighted_threshold,0.7024821015406916,0.7021824802180582,1.0,0.0,0.46032637236633334,6.4,5.0
gnb,isotonic,confidence_rejector,0.9970379466310644,0.9634755369882383,1.8778959988005208,0.8778959988005208,0.0239156256883847,3.2333333333333334,3.5
gnb,isotonic,cost_controlled_mondrian,0.99754155147012,0.9923239894117943,1.9588418263856704,0.9588418263856705,0.007807765850119136,2.433333333333333,2.9
gnb,isotonic,cost_tuned_threshold,0.6965584418630317,0.717399637608893,1.0,0.0,0.4604026429525149,6.466666666666667,5.033333333333333
gnb,isotonic,marginal_cp,0.9315793734050247,0.28078272072458327,1.1563494471926021,0.1985977135778286,0.4541886723412097,5.866666666666666,5.966666666666667
gnb,isotonic,mondrian_cp,0.9503972706443791,0.9558737190621914,1.6759107106175635,0.6762650965824756,0.09639520995406549,3.7333333333333334,2.8
gnb,isotonic,raps_cp,0.9011077643589664,0.33133604007649003,1.1036896171630535,0.1824340101815486,0.5510438998663864,6.4,6.533333333333333
gnb,isotonic,risk_controlled_rejector,0.9479993354336559,0.31328458051014524,1.1774052861245348,0.17740528612453474,0.49043659952710617,5.733333333333333,5.733333333333333
gnb,none,aps_cp,0.9198265426939738,0.8220231304701783,1.4355213227334422,0.4791346139637002,0.19398594819054119,2.8,2.1333333333333333
gnb,none,capacity_limited_mondrian,0.7105324088254464,0.7945575307487158,1.0862127087271722,0.08838178401713165,0.5189238794486765,6.066666666666666,3.6
gnb,none,class_conditional_rejector,0.8358004054791837,0.7648925010665572,1.2529189126091902,0.2529189126091903,0.3565936334896823,3.1,1.8
gnb,none,class_weighted_threshold,0.6679970522287336,0.7440603769229014,1.0,0.0,0.4712453563222703,6.666666666666667,5.033333333333333
gnb,none,confidence_rejector,0.856234867051606,0.9775669128040884,1.641106661420242,0.641106661420242,0.15311678636050094,5.466666666666667,4.966666666666667
gnb,none,cost_controlled_mondrian,0.9946768563648631,0.9784915049662827,1.901057147918743,0.901057147918743,0.019982228358627282,3.033333333333333,3.2
gnb,none,cost_tuned_threshold,0.6672931541867692,0.7690040685547459,1.0,0.0,0.46693686341195245,6.533333333333333,4.933333333333334
gnb,none,marginal_cp,0.9225954364944758,0.7906363769241952,1.392597984689207,0.4173694025849052,0.2279424261448421,3.3333333333333335,1.2666666666666666
gnb,none,mondrian_cp,0.9230186583488145,0.9214606284465009,1.5216183329029465,0.5237874081929059,0.14861908136591312,4.6,3.3666666666666667
gnb,none,raps_cp,0.9198781662448761,0.8073192331414777,1.422323286818576,0.4558778994594194,0.2164551634671577,2.7333333333333334,1.6
gnb,none,risk_controlled_rejector,0.8144814372583155,0.8211905703535403,1.2743462241796089,0.2743462241796088,0.340639218988614,2.8666666666666667,1.4666666666666666
gnb,sigmoid,aps_cp,0.9019575133038524,0.32828169730602325,1.131707708810454,0.2132170121211648,0.5540111503442173,5.133333333333334,5.233333333333333
gnb,sigmoid,capacity_limited_mondrian,0.873865835425656,0.5678470731539702,1.0870695557648138,0.08924137498932588,0.6618727941185978,6.466666666666667,6.166666666666667
gnb,sigmoid,class_conditional_rejector,0.9583151986746127,0.3128539399918673,1.2550005909102004,0.2550005909102006,0.41594801325387376,4.7,4.7
gnb,sigmoid,class_weighted_threshold,0.7043080683322199,0.6251652764891705,1.0,0.0,0.4750038429083633,6.866666666666666,5.266666666666667
gnb,sigmoid,confidence_rejector,0.9995632633311425,0.9921703208025318,1.985750441948876,0.985750441948876,0.004367366688574902,3.2333333333333334,3.3
gnb,sigmoid,cost_controlled_mondrian,0.9944213767580518,0.981766089003483,1.9179705792712942,0.9179705792712942,0.017297353857351164,2.7333333333333334,2.8
gnb,sigmoid,cost_tuned_threshold,0.6996788350376767,0.6434503793549595,1.0,0.0,0.4757448255563128,6.8,5.133333333333334
gnb,sigmoid,marginal_cp,0.9183407154793968,0.24806725146379593,1.136828144804651,0.20330954099283535,0.47441238371613986,5.533333333333333,4.2
gnb,sigmoid,mondrian_cp,0.9254682293550133,0.9244867752633853,1.5437963852174021,0.5459682044419144,0.145848854825026,4.6,3.2333333333333334
gnb,sigmoid,raps_cp,0.9022167482394773,0.24936322468149275,1.117123327061109,0.1886691581735986,0.5996669449050953,5.3,5.4
gnb,sigmoid,risk_controlled_rejector,0.9477326170459273,0.2720604357212968,1.197817554263488,0.19781755426348807,0.5175305991561555,5.133333333333334,5.166666666666667
hgb,isotonic,aps_cp,0.9026185042605713,0.6416204281628504,1.0697754691203933,0.19124351203537546,0.30516999663728356,2.4,2.6333333333333333
hgb,isotonic,capacity_limited_mondrian,0.9128668917330011,0.7296670295042024,1.0653054066112173,0.08211741698470479,0.3676935015834489,2.3333333333333335,3.2
hgb,isotonic,class_conditional_rejector,0.9597286336825641,0.5579872874009139,1.116027760410915,0.11602776041091502,0.36553690840040365,2.8,2.9
hgb,isotonic,class_weighted_threshold,0.8060880410812034,0.815099277000149,1.0,0.0,0.30745507750387435,2.6,3.533333333333333
hgb,isotonic,confidence_rejector,0.9965673088548476,0.9642057120952827,1.6548235379694316,0.6548235379694317,0.022285567961919973,4.366666666666666,4.333333333333333
hgb,isotonic,cost_controlled_mondrian,0.9923749830996439,0.9883577026386356,1.7540377264630722,0.7569175510244758,0.013931363133094125,4.8,3.9
hgb,isotonic,cost_tuned_threshold,0.80866744676957,0.8093756041671132,1.0,0.0,0.30539655937420235,2.6666666666666665,3.7333333333333334
hgb,isotonic,marginal_cp,0.9240018936099619,0.3849024567867873,1.0310868993658657,0.09142454388797075,0.3829093598032754,3.2,2.8333333333333335
hgb,isotonic,mondrian_cp,0.9412872980608101,0.9459648800181957,1.4438085382242467,0.4606205485977342,0.10388943830535811,2.6666666666666665,3.533333333333333
hgb,isotonic,raps_cp,0.9018927969248626,0.5712073288009294,1.0373095848215959,0.14113774732794168,0.37805970634287944,2.2666666666666666,2.5
hgb,isotonic,risk_controlled_rejector,0.9458478566448257,0.5312947029268342,1.0603376184107354,0.06033761841073536,0.4350916854122718,2.466666666666667,2.5
hgb,none,aps_cp,0.9006956945879857,0.6116385404449102,1.0493357065063311,0.17052133338321357,0.32471841695731496,3.6,4.266666666666667
hgb,none,capacity_limited_mondrian,0.8883166286143277,0.7715943454805319,1.0490007036948399,0.08980226882334175,0.33460223755672164,2.6,3.466666666666667
hgb,none,class_conditional_rejector,0.9576815504468954,0.5596498249999833,1.0995858632617004,0.09958586326170017,0.3823411379533591,2.8666666666666667,3.2
hgb,none,class_weighted_threshold,0.8126689112980129,0.8245501856979901,1.0,0.0,0.30106460076954367,2.533333333333333,3.7
hgb,none,confidence_rejector,0.9998903859944429,0.9912583446917002,1.9865021186345648,0.9865021186345648,0.0008561580742749444,1.8,2.033333333333333
hgb,none,cost_controlled_mondrian,0.9798854479004996,0.9694332443522717,1.5609123234364175,0.5813706389819997,0.02579525950632931,3.8666666666666667,3.566666666666667
hgb,none,cost_tuned_threshold,0.8209597655345713,0.8110498041225015,1.0,0.0,0.29579839434460253,2.4,4.033333333333333
hgb,none,marginal_cp,0.9050043123659907,0.3310438948322876,0.9991220941501459,0.0977240826782026,0.3868853897715553,3.6,3.0
hgb,none,mondrian_cp,0.9073271803864266,0.9163291417696497,1.2932885328673793,0.3344651914955984,0.14682125233714585,3.1333333333333333,3.066666666666667
hgb,none,raps_cp,0.9006232878259444,0.5597235153110334,1.0257663379988442,0.1302249678506743,0.38666094933633277,3.0,3.6
hgb,none,risk_controlled_rejector,0.944149698975967,0.5349341806576651,1.048629348897385,0.048629348897385107,0.4497144306340878,2.466666666666667,2.8
hgb,sigmoid,aps_cp,0.9015209723364186,0.5196046154209892,1.0457277785987087,0.15308299496625455,0.40225106492842905,2.0,2.1333333333333333
hgb,sigmoid,capacity_limited_mondrian,0.8871992597163351,0.7611409639279068,1.0494453414107854,0.08937028070473446,0.3531929011087238,2.8,3.3666666666666667
hgb,sigmoid,class_conditional_rejector,0.9537779763849437,0.4605694558933943,1.0962565482688522,0.09625654826885226,0.428570603279461,3.2,3.1
hgb,sigmoid,class_weighted_threshold,0.8181407550891271,0.8005633506101245,1.0,0.0,0.3067875185724125,2.533333333333333,4.0
hgb,sigmoid,confidence_rejector,0.9999424699369791,0.99914276501236,1.9831563101548046,0.9831563101548048,0.0005753006302084155,2.7666666666666666,2.8333333333333335
hgb,sigmoid,cost_controlled_mondrian,0.9841995280653054,0.9711278120426672,1.5858813750213343,0.5970547704029523,0.026308046639257957,4.266666666666667,4.233333333333333
hgb,sigmoid,cost_tuned_threshold,0.8216276414130431,0.7718498642320223,1.0,0.0,0.31259434190558455,3.0,4.066666666666666
hgb,sigmoid,marginal_cp,0.9049454477115136,0.22063184346257553,0.9999364170734215,0.09927052239212061,0.4066633411848972,3.466666666666667,3.466666666666667
hgb,sigmoid,mondrian_cp,0.9076240021865485,0.9138665523245171,1.29253557233852,0.33270032700473495,0.14774639954526148,3.533333333333333,3.8666666666666667
hgb,sigmoid,raps_cp,0.9008753427021253,0.47125406897499794,1.0302768430936546,0.12638176753690072,0.449556413499419,1.7666666666666666,1.9666666666666666
hgb,sigmoid,risk_controlled_rejector,0.9434111442244234,0.43243853968217183,1.049557401742918,0.049557401742917936,0.5024719365207745,2.6,2.6
logreg,isotonic,aps_cp,0.9014204469331363,0.6012732389430396,1.0993692753484112,0.21022557035595338,0.37077939805381965,5.233333333333333,5.066666666666666
logreg,isotonic,capacity_limited_mondrian,0.8991707298873763,0.6970664752627934,1.0809626337914309,0.08742123404912518,0.46355240630658534,5.4,5.233333333333333
logreg,isotonic,class_conditional_rejector,0.9575771726238705,0.494072365181539,1.165332592151466,0.16533259215146587,0.40158690695282534,4.4,4.433333333333334
logreg,isotonic,class_weighted_threshold,0.7589192261837588,0.802987811221553,1.0,0.0,0.35851100593658114,5.133333333333334,4.933333333333334
logreg,isotonic,confidence_rejector,0.99683114716423,0.9679154468797802,1.7308467791172566,0.7308467791172565,0.022557736262688855,4.1,4.366666666666666
logreg,isotonic,cost_controlled_mondrian,0.9943154496520454,0.990835934330621,1.8582877687979482,0.8582877687979482,0.012592423991095593,4.0,3.2333333333333334
logreg,isotonic,cost_tuned_threshold,0.7612737007283343,0.8072476522448615,1.0,0.0,0.36155453841286017,4.866666666666666,4.633333333333334
logreg,isotonic,marginal_cp,0.9171576731379755,0.28841858800175263,1.047663132135663,0.11033901580349587,0.4523117943569429,4.8,5.366666666666666
logreg,isotonic,mondrian_cp,0.9340158346030343,0.9430434518673964,1.4808703493510862,0.4873289496087806,0.1253013591500049,4.6,3.7
logreg,isotonic,raps_cp,0.9015322980950794,0.516202944055764,1.0650940429610316,0.1547145678074814,0.45044268804861176,5.133333333333334,5.066666666666666
logreg,isotonic,risk_controlled_rejector,0.9403917237399622,0.4569742850595219,1.0801315751145455,0.08013157511454545,0.4994213561528847,4.8,4.966666666666667
logreg,none,aps_cp,0.9026230069438149,0.5795001565260456,1.0940230821412424,0.2008014233557078,0.38397021771959144,4.666666666666667,5.066666666666666
logreg,none,capacity_limited_mondrian,0.8749008355792466,0.7442783513042028,1.0621483476564315,0.08655136119042219,0.43230644763939613,5.333333333333333,5.2
logreg,none,class_conditional_rejector,0.953084430367148,0.45954808308481243,1.148956961754469,0.1489569617544691,0.4401354654323177,4.6,4.733333333333333
logreg,none,class_weighted_threshold,0.7561752491437324,0.8289460027350288,1.0,0.0,0.3517478372643069,5.066666666666666,4.133333333333334
logreg,none,confidence_rejector,0.9990668594192087,0.9894346328897078,1.8676029868659876,0.8676029868659876,0.007469062697395484,3.0,2.933333333333333
logreg,none,cost_controlled_mondrian,0.9871124373123057,0.9720076836046143,1.6917377092240349,0.6959316153059302,0.028382933396116604,4.666666666666667,4.0
logreg,none,cost_tuned_threshold,0.7583037760256098,0.8238699659678158,1.0,0.0,0.3573971460309885,5.133333333333334,4.2
logreg,none,marginal_cp,0.9015422585890674,0.2782018485990108,1.020368185980445,0.11235168012320539,0.4691884916770057,5.266666666666667,4.866666666666666
logreg,none,mondrian_cp,0.9002360503091397,0.9038389424104127,1.2814369393701712,0.30583995290416205,0.18195430034046436,5.0,4.466666666666667
logreg,none,raps_cp,0.9014854356598277,0.4875062661819024,1.0603866236632473,0.1480635141830471,0.4684064202402523,5.133333333333334,5.266666666666667
logreg,none,risk_controlled_rejector,0.9365855383673638,0.41598681139576676,1.0666508738828335,0.06665087388283357,0.5490587981014659,5.533333333333333,5.666666666666667
logreg,sigmoid,aps_cp,0.9007796091487158,0.41479665839435204,1.072812789072958,0.16513575577817527,0.49182079571626597,4.866666666666666,4.933333333333334
logreg,sigmoid,capacity_limited_mondrian,0.8761758674398606,0.7434897783088186,1.065064488843883,0.08706717483932797,0.43477819439268356,5.2,4.666666666666667
