dataset,model,probability_calibration,method,n_seeds,marginal_coverage_mean,marginal_coverage_ci_lo,marginal_coverage_ci_hi,coverage_class_0_mean,coverage_class_0_ci_lo,coverage_class_0_ci_hi,coverage_class_1_mean,coverage_class_1_ci_lo,coverage_class_1_ci_hi,average_set_size_mean,average_set_size_ci_lo,average_set_size_ci_hi,abstention_rate_mean,abstention_rate_ci_lo,abstention_rate_ci_hi,mean_cost_mean,mean_cost_ci_lo,mean_cost_ci_hi,break_even_defer_cost,case_note
credit_g,et,isotonic,raps_cp,10,0.9105000000000001,0.898681165690118,0.9223188343098822,0.9542857142857141,0.9407282645091357,0.9678431640622924,0.8083333333333332,0.7794213340302116,0.8372453326364548,1.5210000000000001,1.4756933235236425,1.5663066764763578,0.525,0.48396463314001775,0.5660353668599823,0.6050000000000001,0.519166818123111,0.6908331818768891,0.650611620795107,German credit; class 1 follows configured positive mapping.
credit_g,et,isotonic,risk_controlled_rejector,10,0.9254999999999999,0.9077604659963495,0.9432395340036502,0.9814285714285715,0.965507097459955,0.9973500453971881,0.795,0.7247603362026102,0.8652396637973899,1.5095,1.4190133333333335,1.5999866666666667,0.5095,0.4190133333333333,0.5999866666666667,0.6279999999999999,0.4230823358842223,0.8329176641157775,0.650611620795107,German credit; class 1 follows configured positive mapping.
credit_g,et,none,aps_cp,10,0.9175000000000001,0.9048271857023699,0.9301728142976303,0.975,0.9665870470239173,0.9834129529760827,0.7833333333333334,0.7541153784273362,0.8125512882393306,1.532,1.4758703389958177,1.5881296610041824,0.5469999999999999,0.49649433299123746,0.5975056670087624,0.651,0.5685944888574395,0.7334055111425606,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,none,capacity_limited_mondrian,10,0.796,0.7789756827514941,0.813024317248506,0.9035714285714285,0.8797531349484354,0.9273897221944215,0.5449999999999999,0.5082187581356145,0.5817812418643854,1.1,1.1,1.1,0.1,0.1,0.1,1.4324999999999999,1.3259420543658156,1.5390579456341842,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,none,class_conditional_rejector,10,0.9455,0.9258212139037434,0.9651787860962566,0.9892857142857142,0.972819587438962,1.0057518411324664,0.8433333333333332,0.7975999999999999,0.8890666666666664,1.576,1.4980531987685048,1.6539468012314953,0.5759999999999998,0.4980531987685047,0.6539468012314951,0.4774999999999999,0.3374346430332531,0.6175653569667467,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,none,class_weighted_threshold,10,0.4725,0.41122496067366054,0.5337750393263394,0.2678571428571429,0.16824266376677954,0.36747162194750627,0.95,0.9192015713083193,0.9807984286916807,1.0,1.0,1.0,0.0,0.0,0.0,0.6625,0.6241740499864068,0.7008259500135932,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,none,confidence_rejector,10,0.9970000000000001,0.9943866666666668,0.9996133333333335,1.0,1.0,1.0,0.99,0.9812888888888889,0.9987111111111111,1.9169999999999998,1.896277898004519,1.9377221019954807,0.9169999999999998,0.896277898004519,0.9377221019954807,0.030000000000000006,0.0038666666666666676,0.05613333333333334,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,none,cost_controlled_mondrian,10,0.9945,0.9907897798807439,0.9982102201192562,0.9971428571428571,0.9948566667162595,0.9994290475694547,0.9883333333333333,0.9773901354347794,0.9992765312318872,1.892,1.8693584413571462,1.9146415586428536,0.892,0.8693584413571465,0.9146415586428536,0.037,0.004066556005584032,0.06993344399441596,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,none,cost_tuned_threshold,10,0.4699999999999999,0.4152212044268546,0.5247787955731452,0.26071428571428573,0.17639729124961356,0.3450312801789579,0.9583333333333333,0.9399507731602095,0.976715893506457,1.0,1.0,1.0,0.0,0.0,0.0,0.6425000000000001,0.6051898613719483,0.6798101386280518,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,none,marginal_cp,10,0.9020000000000001,0.888998830821807,0.9150011691781933,0.9964285714285716,0.9940952380952383,0.9987619047619049,0.6816666666666666,0.6410845505544166,0.7222487827789167,1.3780000000000001,1.3374301567937739,1.4185698432062264,0.378,0.3374301567937738,0.4185698432062262,0.9575000000000001,0.8350000000000002,1.08,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,none,mondrian_cp,10,0.9035,0.8848456457272482,0.9221543542727517,0.9035714285714285,0.8797531349484354,0.9273897221944215,0.9033333333333333,0.8811242705630181,0.9255423961036485,1.4955,1.4519306993910213,1.5390693006089788,0.4955,0.45193069939102126,0.5390693006089787,0.3575,0.28697857535944604,0.4280214246405539,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,none,raps_cp,10,0.9195,0.9090211769108676,0.9299788230891324,0.9828571428571429,0.976526968206226,0.9891873175080598,0.7716666666666667,0.7408489949686151,0.8024843383647183,1.5175,1.4646395190672234,1.5703604809327767,0.5175,0.4646395190672233,0.5703604809327766,0.6969999999999998,0.6041875669248276,0.7898124330751721,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,none,risk_controlled_rejector,10,0.9,0.8880420365910876,0.9119579634089124,0.9964285714285716,0.9932980762600718,0.9995590665970713,0.675,0.637201280314321,0.7127987196856791,1.3700000000000003,1.335060407685391,1.4049395923146097,0.37,0.33506040768539064,0.40493959231460935,0.9775,0.8636600646131206,1.0913399353868796,0.5751765893037336,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,aps_cp,10,0.923,0.9094364475318759,0.9365635524681242,0.9985714285714286,0.9967047619047619,1.0004380952380951,0.7466666666666666,0.7020886673318898,0.7912446660014434,1.6605,1.6124577829172901,1.70854221708271,0.6605,0.6124577829172901,0.7085422170827098,0.761,0.6271320159427373,0.8948679840572628,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,capacity_limited_mondrian,10,0.7925,0.7780194152972564,0.8069805847027436,0.9,0.8820469748757734,0.9179530251242266,0.5416666666666667,0.5119457840384956,0.5713875492948379,1.1,1.1,1.1,0.1,0.1,0.1,1.4449999999999998,1.3565101060384104,1.5334898939615893,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,class_conditional_rejector,10,0.9649999999999999,0.9556456902386593,0.9743543097613404,0.9985714285714286,0.9957714285714285,1.0013714285714286,0.8866666666666667,0.8555617784001245,0.9177715549332089,1.643,1.5941483133465293,1.6918516866534707,0.643,0.5941483133465293,0.6918516866534707,0.341,0.24784786255210722,0.4341521374478928,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,class_weighted_threshold,10,0.4675000000000001,0.411274412705009,0.5237255872949912,0.25857142857142856,0.16571062473639336,0.35143223240646376,0.9549999999999998,0.9188692292831636,0.9911307707168361,1.0,1.0,1.0,0.0,0.0,0.0,0.654,0.589508355063104,0.7184916449368961,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,confidence_rejector,10,0.9964999999999999,0.9935599999999999,0.99944,1.0,1.0,1.0,0.9883333333333333,0.9785333333333333,0.9981333333333333,1.9010000000000002,1.878330180611414,1.9236698193885864,0.9010000000000001,0.8783301806114141,0.9236698193885862,0.035,0.005600000000000008,0.0644,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,cost_controlled_mondrian,10,0.9904999999999999,0.9855566363228623,0.9954433636771376,0.9921428571428571,0.9853963354052834,0.9988893788804308,0.9866666666666667,0.9759977780092111,0.9973355553241223,1.8579999999999999,1.8331561463000066,1.8828438536999932,0.858,0.8331561463000068,0.8828438536999932,0.0455,0.014425430904927348,0.07657456909507265,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,cost_tuned_threshold,10,0.438,0.416420211101846,0.459579788898154,0.20571428571428568,0.17442325043437062,0.23700532099420074,0.9799999999999999,0.9682723077533514,0.9917276922466484,1.0,1.0,1.0,0.0,0.0,0.0,0.616,0.5778820450589373,0.6541179549410627,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,marginal_cp,10,0.9040000000000001,0.8893327030438463,0.918667296956154,1.0,1.0,1.0,0.68,0.631109010146154,0.7288909898538461,1.4024999999999999,1.367067582326036,1.4379324176739636,0.4025,0.3670675823260362,0.43793241767396385,0.9600000000000002,0.8133270304384617,1.1066729695615387,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,mondrian_cp,10,0.9015000000000001,0.8853605507460068,0.9176394492539933,0.9,0.8820469748757734,0.9179530251242266,0.9049999999999999,0.884311111111111,0.9256888888888888,1.4845,1.4411270801331317,1.5278729198668681,0.4845,0.4411270801331317,0.5278729198668682,0.355,0.28680564376561485,0.4231943562343851,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,raps_cp,10,0.923,0.9094364475318759,0.9365635524681242,0.9985714285714286,0.9967047619047619,1.0004380952380951,0.7466666666666666,0.7020886673318898,0.7912446660014434,1.6605,1.6124577829172901,1.70854221708271,0.6605,0.6124577829172901,0.7085422170827098,0.761,0.6271320159427373,0.8948679840572628,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,et,sigmoid,risk_controlled_rejector,10,0.9039999999999999,0.8897759265093761,0.9182240734906237,1.0,1.0,1.0,0.68,0.6325864216979208,0.7274135783020793,1.4035,1.3698026272042858,1.4371973727957141,0.4035,0.3698026272042859,0.43719737279571413,0.9600000000000002,0.8177592650937622,1.1022407349062382,0.5386996904024768,German credit; class 1 follows configured positive mapping.
credit_g,gb,isotonic,aps_cp,10,0.9209999999999999,0.9074679540842241,0.9345320459157758,0.9642857142857142,0.9536440769847889,0.9749273515866395,0.8200000000000001,0.7881418576409751,0.851858142359025,1.6055,1.5440128634952353,1.6669871365047646,0.6144999999999999,0.5556011756389729,0.6733988243610269,0.5514999999999999,0.4593701541904638,0.643629845809536,0.7279720279720279,German credit; class 1 follows configured positive mapping.
credit_g,gb,isotonic,capacity_limited_mondrian,10,0.785,0.7680888859687548,0.8019111140312453,0.9071428571428571,0.8741445406874849,0.9401411735982294,0.5,0.43199891068410634,0.5680010893158937,1.1,1.1,1.1,0.1,0.1,0.1,1.5650000000000002,1.376549853335749,1.7534501466642514,0.7279720279720279,German credit; class 1 follows configured positive mapping.
credit_g,gb,isotonic,class_conditional_rejector,10,0.977,0.9692420965031352,0.9847579034968648,0.9842857142857143,0.9754806652291281,0.9930907633423005,0.96,0.9336858109908385,0.9863141890091615,1.8055000000000003,1.7359660246114657,1.875033975388535,0.8055,0.7359660246114654,0.8750339753885346,0.131,0.05439266179623087,0.20760733820376914,0.7279720279720279,German credit; class 1 follows configured positive mapping.
credit_g,gb,isotonic,class_weighted_threshold,10,0.39999999999999997,0.3479789102596093,0.4520210897403906,0.15571428571428572,0.07464849624534746,0.23678007518322397,0.97,0.9500403369730812,0.9899596630269187,1.0,1.0,1.0,0.0,0.0,0.0,0.6809999999999999,0.644835772125237,0.7171642278747629,0.7279720279720279,German credit; class 1 follows configured positive mapping.
