dataset,model,probability_calibration,defer_cost,n_seeds,mondrian_cost,mondrian_abstain,threshold_cost,cost_diff,cost_diff_ci_lo,cost_diff_ci_hi,p_mondrian_cheaper,mondrian_wins
adult,gb,none,0.5,10,0.3776640393080152,0.1434742552973692,0.36902446514484594,0.008639574163169208,0.001351323924299581,0.015927824402038833,0.29419999999999996,False
adult,gb,none,1.0,10,0.4494011669566998,0.1434742552973692,0.36902446514484594,0.08037670181185383,0.07380329737486796,0.0869501062488397,0.0,False
adult,gb,none,2.0,10,0.5928754222540691,0.1434742552973692,0.36902446514484594,0.22385095710922304,0.21625123679011582,0.23145067742833025,0.0,False
adult,gb,sigmoid,0.0,10,0.29942675811239633,0.14674992322653294,0.37294503019756375,-0.07351827208516735,-0.0834679353086448,-0.06356860886168991,1.0,True
adult,gb,sigmoid,0.5,10,0.3728017197256628,0.14674992322653294,0.37294503019756375,-0.00014331047190091066,-0.008847155624115274,0.008560534680313451,0.5073,True
adult,gb,sigmoid,1.0,10,0.4461766813389293,0.14674992322653294,0.37294503019756375,0.07323165114136555,0.06500725051545787,0.08145605176727323,0.0,False
adult,gb,sigmoid,2.0,10,0.5929266045654622,0.14674992322653294,0.37294503019756375,0.21998157436789847,0.2101440632373005,0.22981908549849644,0.0,False
adult,gnb,isotonic,0.0,10,0.26433616542123045,0.359873067867745,0.5268604770191422,-0.2625243115979118,-0.2805268601867507,-0.24452176300907286,1.0,True
adult,gnb,isotonic,0.5,10,0.44427269935510283,0.359873067867745,0.5268604770191422,-0.08258777766403931,-0.09398315915777582,-0.0711923961703028,1.0,True
adult,gnb,isotonic,1.0,10,0.6242092332889754,0.359873067867745,0.5268604770191422,0.09734875626983315,0.08859480853581356,0.10610270400385274,0.0,False
adult,gnb,isotonic,2.0,10,0.9840823011567202,0.359873067867745,0.5268604770191422,0.457221824137578,0.4373918690806985,0.4770517791944575,0.0,False
adult,gnb,none,0.0,10,0.311659330535367,0.3108608864776333,0.5362984952400451,-0.22463916470467807,-0.23432950495729393,-0.2149488244520622,1.0,True
adult,gnb,none,0.5,10,0.4670897737741836,0.3108608864776333,0.5362984952400451,-0.0692087214658614,-0.0764678555189699,-0.06194958741275292,1.0,True
adult,gnb,none,1.0,10,0.6225202170130004,0.3108608864776333,0.5362984952400451,0.08622172177295526,0.08083048679181637,0.09161295675409414,0.0,False
adult,gnb,none,2.0,10,0.9333811034906336,0.3108608864776333,0.5362984952400451,0.3970826082505886,0.3912055041373759,0.4029597123638013,0.0,False
adult,gnb,sigmoid,0.0,10,0.31155696591258064,0.31113727095915655,0.5420616235029174,-0.2305046575903368,-0.24085436414343553,-0.2201549510372381,1.0,True
adult,gnb,sigmoid,0.5,10,0.46712560139215886,0.31113727095915655,0.5420616235029174,-0.07493602211075852,-0.08495464345990368,-0.06491740076161336,1.0,True
adult,gnb,sigmoid,1.0,10,0.6226942368717372,0.31113727095915655,0.5420616235029174,0.08063261336881973,0.07027619975422289,0.09098902698341657,0.0,False
adult,gnb,sigmoid,2.0,10,0.9338315078308936,0.31113727095915655,0.5420616235029174,0.39176988432797627,0.37904593427129085,0.4044938343846617,0.0,False
adult,hgb,isotonic,0.0,10,0.25130514894052614,0.17811444364827517,0.3558194288054049,-0.10451427986487871,-0.12035922497326652,-0.0886693347564909,1.0,True
adult,hgb,isotonic,0.5,10,0.3403623707646638,0.17811444364827517,0.3558194288054049,-0.01545705804074112,-0.02645679727454038,-0.004457318806941859,0.7908999999999999,True
adult,hgb,isotonic,1.0,10,0.42941959258880136,0.17811444364827517,0.3558194288054049,0.07360016378339647,0.06646547689160844,0.0807348506751845,0.0,False
adult,hgb,isotonic,2.0,10,0.6075340362370765,0.17811444364827517,0.3558194288054049,0.25171460743167157,0.24219330011419052,0.2612359147491526,0.0,False
adult,hgb,none,0.0,10,0.30205752891800597,0.1315794861295936,0.35095710922305245,-0.048899580305046576,-0.058937689264853,-0.03886147134524015,0.9945,True
adult,hgb,none,0.5,10,0.3678472719828027,0.1315794861295936,0.35095710922305245,0.01689016275975023,0.008709080989348987,0.025071244530151478,0.1658,False
adult,hgb,none,1.0,10,0.43363701504759955,0.1315794861295936,0.35095710922305245,0.08267990582454704,0.07570716257096174,0.08965264907813233,0.0,False
adult,hgb,none,2.0,10,0.5652165011771932,0.1315794861295936,0.35095710922305245,0.21425939195414068,0.2066066150805202,0.22191216882776116,0.0,False
adult,hgb,sigmoid,0.0,10,0.297492066741734,0.13621660354181594,0.35395639267069295,-0.05646432592895896,-0.0681877250340856,-0.04474092682383232,0.9983000000000001,True
adult,hgb,sigmoid,0.5,10,0.365600368512642,0.13621660354181594,0.35395639267069295,0.011643975841949022,0.002172673298219645,0.0211152783856784,0.25939999999999996,False
adult,hgb,sigmoid,1.0,10,0.43370867028355004,0.13621660354181594,0.35395639267069295,0.079752277612857,0.07171155450263696,0.08779300072307704,0.0,False
adult,hgb,sigmoid,2.0,10,0.5699252738253658,0.13621660354181594,0.35395639267069295,0.21596888115467294,0.2068810291781729,0.225056733131173,0.0,False
adult,logreg,isotonic,0.0,10,0.2791790357252533,0.3565871634763026,0.5433411812877469,-0.2641621455624936,-0.2899712505335941,-0.23835304059139312,1.0,True
adult,logreg,isotonic,0.5,10,0.4574726174634047,0.3565871634763026,0.5433411812877469,-0.0858685638243423,-0.0986332322761849,-0.0731038953724997,1.0,True
adult,logreg,isotonic,1.0,10,0.635766199201556,0.3565871634763026,0.5433411812877469,0.092425017913809,0.08576457503209403,0.09908546079552397,0.0,False
adult,logreg,isotonic,2.0,10,0.9923533626778586,0.3565871634763026,0.5433411812877469,0.44901218139011156,0.41801210705104497,0.48001225572917816,0.0,False
adult,logreg,none,0.0,10,0.3159074623810011,0.3145153035111065,0.5414576722284778,-0.22555020984747673,-0.23587787020809553,-0.21522254948685793,1.0,True
adult,logreg,none,0.5,10,0.47316511413655443,0.3145153035111065,0.5414576722284778,-0.06829255809192344,-0.07512517646032445,-0.06145993972352244,1.0,True
adult,logreg,none,1.0,10,0.6304227658921077,0.3145153035111065,0.5414576722284778,0.08896509366362984,0.08415316505289436,0.09377702227436532,0.0,False
adult,logreg,none,2.0,10,0.9449380694032141,0.3145153035111065,0.5414576722284778,0.40348039717473644,0.3942374400096246,0.4127233543398483,0.0,False
adult,logreg,sigmoid,0.0,10,0.31588698945644383,0.31490428907769474,0.5430033780325519,-0.2271163885761081,-0.23874924126011093,-0.21548353589210528,1.0,True
adult,logreg,sigmoid,0.5,10,0.4733391339952912,0.31490428907769474,0.5430033780325519,-0.06966424403726071,-0.07758536788840659,-0.06174312018611484,1.0,True
adult,logreg,sigmoid,1.0,10,0.6307912785341386,0.31490428907769474,0.5430033780325519,0.08778790050158666,0.08270056436085728,0.09287523664231605,0.0,False
adult,logreg,sigmoid,2.0,10,0.9456955676118334,0.31490428907769474,0.5430033780325519,0.4026921895792814,0.3949914042794416,0.41039297487912113,0.0,False
adult,rf,isotonic,0.0,10,0.2730781042071859,0.19114546012897943,0.38808475790766717,-0.1150066537004811,-0.12374629634590616,-0.10626701105505605,1.0,True
adult,rf,isotonic,0.5,10,0.36865083427167566,0.19114546012897943,0.38808475790766717,-0.019433923635991397,-0.026528092908526833,-0.01233975436345596,0.8913,True
adult,rf,isotonic,1.0,10,0.4642235643361654,0.19114546012897943,0.38808475790766717,0.07613880642849831,0.0689144849972075,0.08336312785978912,0.0,False
adult,rf,isotonic,2.0,10,0.6553690244651448,0.19114546012897943,0.38808475790766717,0.2672842665574778,0.255466014562121,0.2791025185528346,0.0,False
adult,rf,none,0.0,10,0.3035111065615723,0.16427474664755862,0.38514689323369844,-0.08163578667212612,-0.09359649407284892,-0.06967507927140332,1.0,True
adult,rf,none,0.5,10,0.3856484798853516,0.16427474664755862,0.38514689323369844,0.0005015866516531883,-0.009251413500478428,0.010254586803784804,0.44620000000000004,False
adult,rf,none,1.0,10,0.46778585320913085,0.16427474664755862,0.38514689323369844,0.0826389599754325,0.07445824451033434,0.09081967544053066,0.0,False
adult,rf,none,2.0,10,0.6320605998566895,0.16427474664755862,0.38514689323369844,0.24691370662299109,0.23856193423848146,0.25526547900750074,0.0,False
adult,rf,sigmoid,0.0,10,0.3004708772648173,0.166178728631385,0.3865799979527076,-0.08610912068789027,-0.09626883587503876,-0.07594940550074178,1.0,True
adult,rf,sigmoid,0.5,10,0.3835602415805098,0.166178728631385,0.3865799979527076,-0.0030197563721977684,-0.01116913575547928,0.005129623011083742,0.5604000000000001,True
adult,rf,sigmoid,1.0,10,0.46664960589620225,0.166178728631385,0.3865799979527076,0.08006960794349473,0.07346328540844158,0.08667593047854788,0.0,False
adult,rf,sigmoid,2.0,10,0.6328283345275871,0.166178728631385,0.3865799979527076,0.2462483365748797,0.23990630629951806,0.2525903668502414,0.0,False
aps_failure,ada,isotonic,0.0,10,0.03999342105263158,0.0505328947368421,0.04790131578947369,-0.007907894736842105,-0.014130436276047823,-0.0016853531976363878,0.7720999999999999,True
aps_failure,ada,isotonic,0.5,10,0.06525986842105264,0.0505328947368421,0.04790131578947369,0.017358552631578948,0.012379539698011845,0.02233756556514605,0.0089,False
aps_failure,ada,isotonic,1.0,10,0.0905263157894737,0.0505328947368421,0.04790131578947369,0.042625,0.03458846567980605,0.050661534320193956,0.0,False
aps_failure,ada,isotonic,2.0,10,0.1410592105263158,0.0505328947368421,0.04790131578947369,0.0931578947368421,0.0756836046351434,0.11063218483854081,0.0,False
aps_failure,ada,none,0.0,10,0.03218421052631579,0.07146052631578947,0.04791447368421053,-0.01573026315789474,-0.019139422295865367,-0.012321104019924114,0.9955,True
aps_failure,ada,none,0.5,10,0.06791447368421052,0.07146052631578947,0.04791447368421053,0.019999999999999997,0.01770005700821383,0.022299942991786163,0.0,False
aps_failure,ada,none,1.0,10,0.10364473684210526,0.07146052631578947,0.04791447368421053,0.055730263157894734,0.05367208559809782,0.057788440717691646,0.0,False
aps_failure,ada,none,2.0,10,0.1751052631578947,0.07146052631578947,0.04791447368421053,0.12719078947368423,0.12295218532063987,0.1314293936267286,0.0,False
aps_failure,ada,sigmoid,0.0,10,0.03304605263157895,0.06961842105263158,0.04863815789473684,-0.015592105263157893,-0.02056378397947025,-0.010620426546845535,0.9587,True
aps_failure,ada,sigmoid,0.5,10,0.06785526315789472,0.06961842105263158,0.04863815789473684,0.01921710526315789,0.015512927667039045,0.022921282859276734,0.0012000000000000001,False
aps_failure,ada,sigmoid,1.0,10,0.10266447368421053,0.06961842105263158,0.04863815789473684,0.05402631578947368,0.05023767133016803,0.05781496024877933,0.0,False
aps_failure,ada,sigmoid,2.0,10,0.1722828947368421,0.06961842105263158,0.04863815789473684,0.12364473684210528,0.11653781940202242,0.13075165428218813,0.0,False
aps_failure,et,isotonic,0.0,10,0.019486842105263157,0.04581578947368421,0.031697368421052634,-0.012210526315789474,-0.015900674688666967,-0.00852037794291198,0.9773999999999999,True
aps_failure,et,isotonic,0.5,10,0.04239473684210526,0.04581578947368421,0.031697368421052634,0.01069736842105263,0.006267132241635438,0.015127604600469823,0.0531,False
aps_failure,et,isotonic,1.0,10,0.06530263157894736,0.04581578947368421,0.031697368421052634,0.033605263157894735,0.024578009990193588,0.04263251632559588,0.0,False
aps_failure,et,isotonic,2.0,10,0.11111842105263159,0.04581578947368421,0.031697368421052634,0.07942105263157895,0.060113451985179686,0.09872865327797821,0.0,False
aps_failure,et,none,0.0,10,0.014519736842105262,0.08726973684210526,0.029671052631578952,-0.015151315789473685,-0.01848554944097179,-0.011817082137975578,0.9999,True
aps_failure,et,none,0.5,10,0.058154605263157896,0.08726973684210526,0.029671052631578952,0.028483552631578944,0.026082443792863903,0.030884661470293985,0.0,False
aps_failure,et,none,1.0,10,0.10178947368421051,0.08726973684210526,0.029671052631578952,0.07211842105263158,0.06975244864070751,0.07448439346455565,0.0,False
aps_failure,et,none,2.0,10,0.18905921052631577,0.08726973684210526,0.029671052631578952,0.15938815789473687,0.15482573467791247,0.16395058111156127,0.0,False
aps_failure,et,sigmoid,0.0,10,0.015493421052631578,0.08559210526315789,0.03192105263157895,-0.016427631578947367,-0.01929936471290579,-0.013555898444988944,1.0,True
aps_failure,et,sigmoid,0.5,10,0.05828947368421052,0.08559210526315789,0.03192105263157895,0.026368421052631576,0.024710997256621212,0.02802584484864194,0.0,False
aps_failure,et,sigmoid,1.0,10,0.10108552631578949,0.08559210526315789,0.03192105263157895,0.06916447368421053,0.0671957035815465,0.07113324378687455,0.0,False
aps_failure,et,sigmoid,2.0,10,0.18667763157894737,0.08559210526315789,0.03192105263157895,0.15475657894736844,0.1496555536813817,0.15985760421335518,0.0,False
aps_failure,gb,isotonic,0.0,10,0.026822368421052633,0.05132236842105263,0.036901315789473685,-0.010078947368421054,-0.014150808630759851,-0.006007086106082257,0.9061999999999999,True
aps_failure,gb,isotonic,0.5,10,0.052483552631578945,0.05132236842105263,0.036901315789473685,0.01558223684210526,0.010172121210399199,0.020992352473811322,0.024399999999999998,False
aps_failure,gb,isotonic,1.0,10,0.07814473684210525,0.05132236842105263,0.036901315789473685,0.04124342105263158,0.03237114137729295,0.05011570072797021,0.0,False
aps_failure,gb,isotonic,2.0,10,0.12946710526315788,0.05132236842105263,0.036901315789473685,0.09256578947368421,0.07559848464774545,0.10953309429962298,0.0,False
aps_failure,gb,none,0.0,10,0.020611842105263158,0.07833552631578948,0.037125000000000005,-0.01651315789473684,-0.020990188737920946,-0.012036127051552735,0.9951000000000001,True
aps_failure,gb,none,0.5,10,0.0597796052631579,0.07833552631578948,0.037125000000000005,0.022654605263157896,0.01896455389347749,0.026344656632838304,0.0,False
aps_failure,gb,none,1.0,10,0.09894736842105263,0.07833552631578948,0.037125000000000005,0.06182236842105263,0.05708590262947035,0.06655883421263492,0.0,False
aps_failure,gb,none,2.0,10,0.1772828947368421,0.07833552631578948,0.037125000000000005,0.14015789473684212,0.13089483736929883,0.1494209521043854,0.0,False
aps_failure,gb,sigmoid,0.0,10,0.021625000000000002,0.08022368421052632,0.03785526315789474,-0.016230263157894734,-0.020047872384187853,-0.012412653931601613,0.9813000000000001,True
aps_failure,gb,sigmoid,0.5,10,0.06173684210526316,0.08022368421052632,0.03785526315789474,0.02388157894736842,0.02076416537976261,0.02699899251497423,0.0,False
aps_failure,gb,sigmoid,1.0,10,0.10184868421052631,0.08022368421052632,0.03785526315789474,0.06399342105263159,0.061015816250866585,0.06697102585439658,0.0,False
aps_failure,gb,sigmoid,2.0,10,0.18207236842105265,0.08022368421052632,0.03785526315789474,0.1442171052631579,0.13983839952572166,0.14859581100059413,0.0,False
aps_failure,gnb,isotonic,0.0,10,0.04580263157894737,0.3824407894736842,0.055717105263157894,-0.009914473684210525,-0.016073097735713932,-0.003755849632707119,0.9086000000000001,True
aps_failure,gnb,isotonic,0.5,10,0.23702302631578948,0.3824407894736842,0.055717105263157894,0.18130592105263157,0.03606140535227911,0.326550436752984,0.33419999999999994,False
aps_failure,gnb,isotonic,1.0,10,0.42824342105263147,0.3824407894736842,0.055717105263157894,0.3725263157894737,0.07604603816775424,0.6690065934111932,0.1186,False
aps_failure,gnb,isotonic,2.0,10,0.8106842105263159,0.3824407894736842,0.055717105263157894,0.7549671052631579,0.1560102108756778,1.353923999650638,0.033600000000000005,False
aps_failure,gnb,none,0.0,10,0.0506578947368421,0.1918421052631579,0.05608552631578948,-0.005427631578947369,-0.010196989781300979,-0.0006582733765937597,0.8333,True
aps_failure,gnb,none,0.5,10,0.14657894736842106,0.1918421052631579,0.05608552631578948,0.09049342105263158,-0.028269492764478238,0.2092563348697414,0.396,False
aps_failure,gnb,none,1.0,10,0.2425,0.1918421052631579,0.05608552631578948,0.18641447368421052,-0.0557824157272227,0.42861136309564374,0.21539999999999998,False
aps_failure,gnb,none,2.0,10,0.43434210526315786,0.1918421052631579,0.05608552631578948,0.3782565789473684,-0.11081110776868236,0.8673242656634192,0.0676,False
aps_failure,gnb,sigmoid,0.0,10,0.04971052631578948,0.1931578947368421,0.05553947368421053,-0.0058289473684210525,-0.009999317821979563,-0.0016585769148625418,0.8949,True
aps_failure,gnb,sigmoid,0.5,10,0.14628947368421055,0.1931578947368421,0.05553947368421053,0.09075,-0.028417252272708957,0.20991725227270897,0.4363,False
aps_failure,gnb,sigmoid,1.0,10,0.2428684210526316,0.1931578947368421,0.05553947368421053,0.18732894736842104,-0.0549986561953045,0.4296565509321466,0.10940000000000001,False
aps_failure,gnb,sigmoid,2.0,10,0.4360263157894737,0.1931578947368421,0.05553947368421053,0.3804868421052631,-0.10816590632553086,0.869139590536057,0.0179,False
aps_failure,hgb,isotonic,0.0,10,0.01967763157894737,0.05558552631578947,0.032157894736842114,-0.012480263157894737,-0.01579409902649935,-0.009166427289290126,0.9818,True
aps_failure,hgb,isotonic,0.5,10,0.0474703947368421,0.05558552631578947,0.032157894736842114,0.015312500000000001,0.010930025444736556,0.019694974555263447,0.0015,False
aps_failure,hgb,isotonic,1.0,10,0.07526315789473684,0.05558552631578947,0.032157894736842114,0.043105263157894744,0.03660988158251462,0.04960064473327487,0.0,False
aps_failure,hgb,isotonic,2.0,10,0.1308486842105263,0.05558552631578947,0.032157894736842114,0.09869078947368422,0.08718271624092172,0.11019886270644672,0.0,False
aps_failure,hgb,none,0.0,10,0.015210526315789476,0.0877171052631579,0.030822368421052633,-0.015611842105263157,-0.017328134323880386,-0.013895549886645925,1.0,True
aps_failure,hgb,none,0.5,10,0.059069078947368424,0.0877171052631579,0.030822368421052633,0.028246710526315787,0.02706254385964912,0.029430877192982454,0.0,False
aps_failure,hgb,none,1.0,10,0.10292763157894738,0.0877171052631579,0.030822368421052633,0.07210526315789474,0.06978508626007408,0.0744254400557154,0.0,False
aps_failure,hgb,none,2.0,10,0.19064473684210526,0.0877171052631579,0.030822368421052633,0.15982236842105263,0.15435260641465906,0.1652921304274462,0.0,False
aps_failure,hgb,sigmoid,0.0,10,0.01544078947368421,0.08781578947368421,0.03214473684210527,-0.01670394736842105,-0.019623177700637588,-0.013784717036204512,0.9999,True
aps_failure,hgb,sigmoid,0.5,10,0.05934868421052632,0.08781578947368421,0.03214473684210527,0.027203947368421057,0.024025845953879976,0.030382048782962138,0.0,False
aps_failure,hgb,sigmoid,1.0,10,0.10325657894736842,0.08781578947368421,0.03214473684210527,0.07111184210526317,0.06672407432755446,0.07549960988297187,0.0,False
aps_failure,hgb,sigmoid,2.0,10,0.19107236842105263,0.08781578947368421,0.03214473684210527,0.15892763157894738,0.15116373276357584,0.16669153039431892,0.0,False
aps_failure,logreg,isotonic,0.0,10,0.05195394736842105,0.030394736842105263,0.04244078947368421,0.009513157894736843,-0.0029437808133082662,0.02197009660278195,0.38920000000000005,False
aps_failure,logreg,isotonic,0.5,10,0.06715131578947368,0.030394736842105263,0.04244078947368421,0.024710526315789474,0.018299431101737183,0.031121621529841766,0.0014,False
aps_failure,logreg,isotonic,1.0,10,0.08234868421052631,0.030394736842105263,0.04244078947368421,0.0399078947368421,0.03092644953948219,0.04888933993420201,0.0,False
aps_failure,logreg,isotonic,2.0,10,0.11274342105263158,0.030394736842105263,0.04244078947368421,0.07030263157894737,0.04538863996423616,0.09521662319365858,0.0,False
aps_failure,logreg,none,0.0,10,0.03680263157894737,0.07143421052631578,0.040848684210526315,-0.004046052631578948,-0.0086661868375911,0.0005740815744332056,0.5939,True
aps_failure,logreg,none,0.5,10,0.07251973684210528,0.07143421052631578,0.040848684210526315,0.03167105263157895,0.029150986426180026,0.03419111883697787,0.0,False
aps_failure,logreg,none,1.0,10,0.10823684210526316,0.07143421052631578,0.040848684210526315,0.06738815789473684,0.06545604509464768,0.069320270694826,0.0,False
aps_failure,logreg,none,2.0,10,0.17967105263157895,0.07143421052631578,0.040848684210526315,0.13882236842105264,0.13285333080670045,0.14479140603540483,0.0,False
aps_failure,logreg,sigmoid,0.0,10,0.042236842105263156,0.06616447368421052,0.041328947368421055,0.0009078947368421051,-0.00672774957054412,0.00854353904422833,0.4725999999999999,False
aps_failure,logreg,sigmoid,0.5,10,0.07531907894736842,0.06616447368421052,0.041328947368421055,0.03399013157894737,0.029680510130525112,0.038299753027369626,0.0,False
aps_failure,logreg,sigmoid,1.0,10,0.10840131578947368,0.06616447368421052,0.041328947368421055,0.06707236842105264,0.06427353714950174,0.06987119969260355,0.0,False
aps_failure,logreg,sigmoid,2.0,10,0.1745657894736842,0.06616447368421052,0.041328947368421055,0.13323684210526315,0.1246737098128822,0.1417999743976441,0.0,False
aps_failure,rf,isotonic,0.0,10,0.018986842105263156,0.04356578947368421,0.029973684210526312,-0.01098684210526316,-0.01384257268386836,-0.008131111526657958,0.9971,True
aps_failure,rf,isotonic,0.5,10,0.04076973684210526,0.04356578947368421,0.029973684210526312,0.010796052631578948,0.006130685678452395,0.0154614195847055,0.08860000000000001,False
aps_failure,rf,isotonic,1.0,10,0.06255263157894737,0.04356578947368421,0.029973684210526312,0.032578947368421055,0.023876601641838614,0.041281293095003495,0.0,False
aps_failure,rf,isotonic,2.0,10,0.10611842105263158,0.04356578947368421,0.029973684210526312,0.07614473684210528,0.05868835325832866,0.0936011204258819,0.0,False
aps_failure,rf,none,0.0,10,0.013789473684210527,0.0875592105263158,0.028572368421052634,-0.014782894736842106,-0.01760334639039145,-0.011962443083292761,0.9999,True
aps_failure,rf,none,0.5,10,0.05756907894736842,0.0875592105263158,0.028572368421052634,0.028996710526315788,0.027106111423367968,0.030887309629263608,0.0,False
aps_failure,rf,none,1.0,10,0.10134868421052631,0.0875592105263158,0.028572368421052634,0.07277631578947369,0.07058010154624637,0.074972530032701,0.0,False
aps_failure,rf,none,2.0,10,0.1889078947368421,0.0875592105263158,0.028572368421052634,0.16033552631578946,0.1554151538849243,0.1652558987466546,0.0,False
aps_failure,rf,sigmoid,0.0,10,0.013927631578947369,0.08792763157894737,0.03013815789473684,-0.016210526315789474,-0.01912264402418539,-0.013298408607393557,1.0,True
aps_failure,rf,sigmoid,0.5,10,0.057891447368421056,0.08792763157894737,0.03013815789473684,0.02775328947368421,0.025460062647671068,0.030046516299697353,0.0,False
aps_failure,rf,sigmoid,1.0,10,0.10185526315789473,0.08792763157894737,0.03013815789473684,0.0717171052631579,0.06871580621000382,0.07471840431631198,0.0,False
aps_failure,rf,sigmoid,2.0,10,0.18978289473684212,0.08792763157894737,0.03013815789473684,0.15964473684210528,0.15352779720883525,0.16576167647537532,0.0,False
bank_marketing,ada,isotonic,0.0,10,0.17719783257768437,0.21915293597257546,0.3586088687382506,-0.18141103616056617,-0.19207291579337293,-0.1707491565277594,1.0,True
bank_marketing,ada,isotonic,0.5,10,0.28677430056397213,0.21915293597257546,0.3586088687382506,-0.07183456817427844,-0.07633810342454395,-0.06733103292401293,1.0,True
bank_marketing,ada,isotonic,1.0,10,0.39635076855025986,0.21915293597257546,0.3586088687382506,0.03774189981200929,0.029656187946864233,0.045827611677154344,0.0,False
bank_marketing,ada,isotonic,2.0,10,0.6155037045228353,0.21915293597257546,0.3586088687382506,0.2568948357845847,0.23299829184812412,0.28079137972104534,0.0,False
