dataset,model,probability_calibration,method,n_seeds,marginal_coverage_mean,marginal_coverage_ci_lo,marginal_coverage_ci_hi,coverage_class_0_mean,coverage_class_0_ci_lo,coverage_class_0_ci_hi,coverage_class_1_mean,coverage_class_1_ci_lo,coverage_class_1_ci_hi,average_set_size_mean,average_set_size_ci_lo,average_set_size_ci_hi,abstention_rate_mean,abstention_rate_ci_lo,abstention_rate_ci_hi,mean_cost_mean,mean_cost_ci_lo,mean_cost_ci_hi
bank_marketing,gnb,isotonic,cost_controlled_mondrian,10,0.9991485126617272,0.9981987683067743,1.00009825701668,0.9992986850344396,0.9982330118737927,1.0003643581950865,0.998015122873346,0.9968615053019267,0.9991687404447653,1.9853256662611964,1.9783987971868802,1.9922525353355127,0.9853256662611963,0.97839879718688,0.9922525353355126,0.002941501714032954,0.0013012468096972854,0.004581756618368622
bank_marketing,gnb,isotonic,cost_tuned_threshold,10,0.6894393453499944,0.6674730384892767,0.7114056522107121,0.6712085159674389,0.643259126574894,0.6991579053599838,0.8270321361058601,0.803152492705704,0.8509117795060163,1.0,1.0,1.0,0.0,0.0,0.0,0.49269047882339934,0.4859062815548596,0.4994746760919391
bank_marketing,gnb,isotonic,marginal_cp,10,0.9046997677761803,0.9024039819662819,0.9069955535860788,0.9982717595491547,0.9960087871379101,1.0005347319603992,0.19848771266540643,0.17864050975880474,0.21833491557200813,1.044819197169081,1.0388104837998329,1.0508279105383291,0.044819197169081046,0.03881048379983297,0.05082791053832912,0.9392679420546278,0.9168615797091927,0.961674304400063
bank_marketing,gnb,isotonic,mondrian_cp,10,0.940130487670021,0.9320576873241855,0.9482032880158566,0.940288040075141,0.9309086749459475,0.9496674052043345,0.9389413988657846,0.9249407679661757,0.9529420297653936,1.5450624792657304,1.5078297638122473,1.5822951947192134,0.5450624792657304,0.5078297638122474,0.5822951947192133,0.12416233550812783,0.10755338649038224,0.14077128452587342
bank_marketing,gnb,isotonic,random_oversampling_threshold,10,0.6914187769545506,0.6701597815199036,0.7126777723891975,0.6735629304946775,0.646652700709386,0.7004731602799691,0.8261814744801512,0.8035152235645869,0.8488477253957155,1.0,1.0,1.0,0.0,0.0,0.0,0.49160676766559763,0.48319553063960247,0.5000180046915927
bank_marketing,gnb,isotonic,raps_cp,10,0.8999004755059161,0.8971382424222187,0.9026627085896135,0.9700187852222919,0.9668323789438847,0.9732051915006991,0.37069943289224955,0.3495053601485015,0.3918935056359976,1.0903792989052308,1.082039177872498,1.0987194199379635,0.13459029083268828,0.1284653080804869,0.14071527358488967,0.7356518854362489,0.7126324443390802,0.7586713265334176
bank_marketing,gnb,isotonic,risk_controlled_rejector,10,0.9043348446312063,0.9017162472283752,0.9069534420340374,0.9978584846587351,0.9948565796523009,1.000860389665169,0.19848771266540643,0.17864050975880474,0.21833491557200813,1.0438792436138449,1.0367356733503943,1.0510228138772955,0.04387924361384495,0.03673567335039435,0.051022813877295556,0.9396328651996019,0.9174831605742516,0.9617825698249521
bank_marketing,gnb,isotonic,smote_threshold,10,0.7118323565188543,0.6881247796446843,0.7355399333930244,0.7039323731997496,0.6746900222242266,0.7331747241752725,0.7714555765595463,0.7493594983803038,0.7935516547387889,1.0,1.0,1.0,0.0,0.0,0.0,0.5288178701758267,0.5139380796771983,0.5436976606744551
bank_marketing,gnb,none,aps_cp,10,0.9023001216410483,0.8990697250883822,0.9055305181937144,0.9219411396368191,0.9185950985149279,0.9252871807587103,0.7540642722117201,0.7433514588666125,0.7647770855568278,1.246223598363375,1.2373397399545902,1.2551074567721596,0.29709167311732837,0.2897870918971371,0.30439625433751966,0.3162003759814221,0.30475805562985653,0.32764269633298765
bank_marketing,gnb,none,capacity_limited_aps,10,0.8846179365254893,0.8814024478495056,0.8878334252014729,0.9207514088916717,0.9164782695722458,0.9250245482110977,0.6119092627599244,0.6037627135312617,0.6200558119885872,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.5240296361826827,0.5164784994142818,0.5315807729510836
bank_marketing,gnb,none,capacity_limited_class_conditional_rejector,10,0.9084485237200044,0.9063662310181394,0.9105308164218694,0.9653224796493426,0.9623214668124238,0.9683234924862614,0.4792060491493384,0.47080236656863017,0.4876097317300466,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.6399314386818534,0.6317361202980849,0.648126757065622
bank_marketing,gnb,none,capacity_limited_confidence_rejector,10,0.8854251907552804,0.8824322899983486,0.8884180915122122,0.9213525360050093,0.9173094317433225,0.9253956402666962,0.614272211720227,0.6070156605221113,0.6215287629183426,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.5207342696007962,0.5144305847026809,0.5270379544989114
bank_marketing,gnb,none,capacity_limited_mondrian,10,0.8733495521397767,0.8703398512710329,0.8763592530085206,0.9020788979336256,0.898115992415984,0.9060418034512672,0.6565217391304349,0.6481946375932367,0.6648488406676331,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.48832245936083163,0.4802105549831066,0.49643436373855665
bank_marketing,gnb,none,capacity_limited_raps,10,0.8834568174278447,0.8798561047708549,0.8870575300848345,0.9197871008140263,0.915259965436983,0.9243142361910696,0.6092627599243857,0.6022643512866154,0.6162611685621561,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.5279774411146743,0.521182553910987,0.5347723283183615
bank_marketing,gnb,none,capacity_limited_risk_controlled_rejector,10,0.8854251907552804,0.8824322899983486,0.8884180915122122,0.9213525360050093,0.9173094317433225,0.9253956402666962,0.614272211720227,0.6070156605221113,0.6215287629183426,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.5207342696007962,0.5144305847026809,0.5270379544989114
bank_marketing,gnb,none,class_conditional_rejector,10,0.9380183567400199,0.936927803676077,0.9391089098039628,0.9988102692548528,0.9985382867086483,0.9990822518010574,0.4792060491493384,0.47080236656863017,0.4876097317300466,1.1565520291938516,1.1519078017768167,1.1611962566108864,0.15655202919385158,0.15190780177681673,0.16119625661088643,0.610361605661838,0.600443151806485,0.6202800595171909
bank_marketing,gnb,none,class_weighted_threshold,10,0.689870618157691,0.6666803866544,0.713060849660982,0.6714464621164684,0.6422793252113685,0.7006135990215683,0.8289224952741019,0.80648187817989,0.8513631123683137,1.0,1.0,1.0,0.0,0.0,0.0,0.49026871613402634,0.4849286353994566,0.4956087968685961
bank_marketing,gnb,none,confidence_rejector,10,0.9987614729625125,0.9985576379334282,0.9989653079915968,0.9988102692548528,0.9985382867086483,0.9990822518010574,0.9983931947069943,0.9970964083175803,0.9996899810964083,1.9886431493973238,1.9854488577797298,1.9918374410149178,0.9886431493973238,0.9854488577797298,0.9918374410149178,0.002930443436912529,0.001527559448963802,0.004333327424861256
bank_marketing,gnb,none,cost_controlled_mondrian,10,0.9898042684949685,0.9885127563573052,0.9910957806326318,0.990006261740764,0.9887054511339344,0.9913070723475936,0.9882797731568997,0.9852144977509587,0.9913450485628408,1.9424195510339488,1.9277502645108175,1.95708883755708,0.9424195510339489,0.9277502645108178,0.9570888375570801,0.022536768771425412,0.01848939171245409,0.026584145830396734
bank_marketing,gnb,none,cost_tuned_threshold,10,0.6910317372553356,0.6666537650964496,0.7154097094142217,0.6729492798998121,0.6422908856633398,0.7036076741362844,0.8275047258979207,0.8039867180950094,0.8510227337008319,1.0,1.0,1.0,0.0,0.0,0.0,0.49060046444763905,0.48526595811576567,0.49593497077951243
bank_marketing,gnb,none,marginal_cp,10,0.9008183125069115,0.8975118665291694,0.9041247584846536,0.9327113337507826,0.9296915076934134,0.9357311598081519,0.6601134215500946,0.6432761346942156,0.6769507084059735,1.138438571270596,1.1283634140707266,1.1485137284704654,0.13843857127059606,0.12836341407072668,0.14851372847046543,0.4570717682185116,0.4372077227244385,0.4769358137125847
bank_marketing,gnb,none,mondrian_cp,10,0.9026871613402634,0.8989769912558067,0.9063973314247201,0.9020788979336256,0.898115992415984,0.9060418034512672,0.9072778827977317,0.8997885914996484,0.914767174095815,1.4048214088245052,1.386915800898814,1.4227270167501964,0.4048214088245052,0.3869158008988139,0.42272701675019647,0.1949463673559659,0.1851204300086236,0.2047723047033082
bank_marketing,gnb,none,random_oversampling_threshold,10,0.6842530133805153,0.663476711841535,0.7050293149194955,0.6643706950532248,0.6384458379784518,0.6902955521279978,0.8343100189035917,0.8154054139738053,0.8532146238333781,1.0,1.0,1.0,0.0,0.0,0.0,0.49021342474842433,0.4838465461188235,0.49658030337802517
bank_marketing,gnb,none,raps_cp,10,0.9018577905562314,0.8991682357477584,0.9045473453647044,0.9306449592986852,0.927310392029339,0.9339795265680314,0.684593572778828,0.6742603469763941,0.6949267985812619,1.1717129271259539,1.1654399710786818,1.177985883173226,0.1741899812009289,0.16872568835395937,0.17965427404789844,0.4287183456817427,0.41784006145269814,0.4395966299107873
bank_marketing,gnb,none,risk_controlled_rejector,10,0.9011500608205241,0.8977919237725018,0.9045081978685463,0.93296180338134,0.9299078093237949,0.9360157974388852,0.6610586011342156,0.6441174546838134,0.6779997475846177,1.1395001658741566,1.1290572156589385,1.1499431160893747,0.1395001658741568,0.12905721565893877,0.14994311608937486,0.45574477496406063,0.43572251468761375,0.4757670352405075
bank_marketing,gnb,none,smote_threshold,10,0.7242839765564525,0.7019936645738867,0.7465742885390183,0.7188728866624922,0.6908041438370147,0.7469416294879696,0.7651228733459358,0.7409413331545144,0.7893044135373571,1.0,1.0,1.0,0.0,0.0,0.0,0.5230343912418446,0.5103703949164108,0.5356983875672784
bank_marketing,gnb,sigmoid,aps_cp,10,0.9004976224704191,0.8972113896179356,0.9037838553229026,0.9622417031934877,0.9584708270841945,0.9660125793027808,0.43449905482041584,0.4201890316993788,0.44880907794145286,1.1053522061262855,1.1001667693419948,1.1105376429105762,0.16747760698883113,0.1647230471444383,0.17023216683322395,0.652449408382174,0.6375472892853504,0.6673515274789976
bank_marketing,gnb,sigmoid,capacity_limited_aps,10,0.9201371226362932,0.9193962431424126,0.9208780021301738,0.9959799624295552,0.9941671536797464,0.997792771179364,0.34773156899810964,0.3344946417776727,0.3609684962185466,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.7666814110361605,0.752600079349938,0.780762742722383
bank_marketing,gnb,sigmoid,capacity_limited_class_conditional_rejector,10,0.9064359172840872,0.9050119100094912,0.9078599245586833,1.0,1.0,1.0,0.20028355387523628,0.1881121949109912,0.21245491283948134,1.0488997014265178,1.0452035137365874,1.0525958891164482,0.04889970142651774,0.045203513736587375,0.05259588911644811,0.9356408271591284,0.9214007544131688,0.9498808999050881
bank_marketing,gnb,sigmoid,capacity_limited_confidence_rejector,10,0.9231339157359285,0.9224443786378013,0.9238234528340558,1.0,1.0,1.0,0.34300567107750474,0.3371120189240408,0.34889932323096867,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.7686608426407165,0.761765471659444,0.7755562136219891
bank_marketing,gnb,sigmoid,capacity_limited_mondrian,10,0.872862987946478,0.8695250246603706,0.8762009512325853,0.9019912335629305,0.8976404051655823,0.9063420619602788,0.6530245746691873,0.6457575211843717,0.6602916281540029,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.49249142983523164,0.4858850608806736,0.49909779878978966
bank_marketing,gnb,sigmoid,capacity_limited_raps,10,0.9009288952781157,0.8988799582062633,0.9029778323499681,0.9798872886662492,0.9757527912500931,0.9840217860824053,0.30500945179584116,0.2833222819089958,0.32669662168268654,1.0678314718566846,1.0644197107635784,1.0712432329497907,0.09180581665376535,0.08831606479773046,0.09529556850980023,0.8159018024991708,0.7931933070040549,0.8386102979942867
bank_marketing,gnb,sigmoid,capacity_limited_risk_controlled_rejector,10,0.9009178370009951,0.8982368836582293,0.903598790343761,0.9922354414527238,0.9870601678235322,0.9974107150819154,0.21172022684310016,0.17903144676633037,0.24440900691986994,1.0379741236315385,1.0303884758079938,1.0455597714550833,0.0379741236315382,0.030388475807993514,0.045559771455082894,0.9291164436580781,0.8944707555656819,0.9637621317504743
bank_marketing,gnb,sigmoid,class_conditional_rejector,10,0.9064359172840872,0.9050119100094912,0.9078599245586833,1.0,1.0,1.0,0.20028355387523628,0.1881121949109912,0.21245491283948134,1.0488997014265178,1.0452035137365874,1.0525958891164482,0.04889970142651774,0.045203513736587375,0.05259588911644811,0.9356408271591284,0.9214007544131688,0.9498808999050881
bank_marketing,gnb,sigmoid,class_weighted_threshold,10,0.6883777507464337,0.6658998175999271,0.7108556838929403,0.6698685034439575,0.6417007495151046,0.6980362573728105,0.8280718336483931,0.8068334564790932,0.849310210817693,1.0,1.0,1.0,0.0,0.0,0.0,0.492657303992038,0.4862842428295416,0.4990303651545344
bank_marketing,gnb,sigmoid,confidence_rejector,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
bank_marketing,gnb,sigmoid,cost_controlled_mondrian,10,0.9897600353864867,0.9888437741407209,0.9906762966322525,0.9898559799624295,0.9889777947179161,0.9907341652069428,0.9890359168241967,0.9861500554463424,0.991921778202051,1.9461793652548933,1.9345729115098207,1.957785818999966,0.9461793652548932,0.9345729115098206,0.9577858189999658,0.021784805927236535,0.018145658606378033,0.025423953248095037
bank_marketing,gnb,sigmoid,cost_tuned_threshold,10,0.6937852482583213,0.6744611402989291,0.7131093562177135,0.6763556668753914,0.6521117809206581,0.7005995528301246,0.8253308128544423,0.8064650773507321,0.8441965483581525,1.0,1.0,1.0,0.0,0.0,0.0,0.4901360168085812,0.4831952964062636,0.49707673721089884
bank_marketing,gnb,sigmoid,marginal_cp,10,0.8988941722879575,0.8977582325222643,0.9000301120536508,0.9906073888541013,0.9854375510303567,0.9957772266778459,0.206710775047259,0.17090110544267412,0.24252044465184386,1.0339046776512222,1.0289371020532467,1.0388722532491976,0.03390467765122194,0.02893710205324651,0.03887225324919737,0.9364149065575583,0.898930167694282,0.9738996454208346
bank_marketing,gnb,sigmoid,mondrian_cp,10,0.9023775295808912,0.8982500836425807,0.9065049755192017,0.9019912335629305,0.8976404051655823,0.9063420619602788,0.9052930056710775,0.8972567347118854,0.9133292766302696,1.4031294924250801,1.3831007888232825,1.4231581960268778,0.4031294924250802,0.3831007888232826,0.4231581960268779,0.1973460134910981,0.18652547369009848,0.2081665532920977
bank_marketing,gnb,sigmoid,random_oversampling_threshold,10,0.6938294813668031,0.6719491995193594,0.7157097632142468,0.6767313713212273,0.6494218425567523,0.7040409000857023,0.8228733459357278,0.8023606137204904,0.8433860781509652,1.0,1.0,1.0,0.0,0.0,0.0,0.4926794205462789,0.4841770298443306,0.5011818112482271
bank_marketing,gnb,sigmoid,raps_cp,10,0.9008957204467544,0.8988380512840325,0.9029533896094762,0.9798497182216656,0.9757041845822377,0.9839952518610934,0.30500945179584116,0.2833222819089958,0.32669662168268654,1.0677982970253233,1.0644055213960866,1.07119107265456,0.09183899148512661,0.08831568000821216,0.09536230296204107,0.8159018024991708,0.7931933070040549,0.8386102979942867
bank_marketing,gnb,sigmoid,risk_controlled_rejector,10,0.9009178370009951,0.8982368836582293,0.903598790343761,0.9922354414527238,0.9870601678235322,0.9974107150819154,0.21172022684310016,0.17903144676633037,0.24440900691986994,1.0379741236315385,1.0303884758079938,1.0455597714550833,0.0379741236315382,0.030388475807993514,0.045559771455082894,0.9291164436580781,0.8944707555656819,0.9637621317504743
bank_marketing,gnb,sigmoid,smote_threshold,10,0.7164215415238306,0.6898204962751987,0.7430225867724626,0.7102316844082656,0.6768420177667754,0.7436213510497557,0.7631379962192817,0.7350831298992262,0.7911928625393372,1.0,1.0,1.0,0.0,0.0,0.0,0.5329868406502267,0.5180718251284462,0.5479018561720073
bank_marketing,hgb,isotonic,aps_cp,10,0.8980095101183234,0.8952762940400949,0.9007427261965519,0.9154915466499686,0.9114939344621553,0.9194891588377818,0.7660680529300568,0.7527684728315582,0.7793676330285553,1.097600353864868,1.0934507856174256,1.1017499221123104,0.22649563198053743,0.22213009453006222,0.23086116943101265,0.27898927347119323,0.2642572682244581,0.29372127871792836
bank_marketing,hgb,isotonic,capacity_limited_aps,10,0.9476722326661505,0.9467426243618658,0.9486018409704352,0.9833813400125233,0.9807480423967944,0.9860146376282523,0.6781663516068053,0.6569409057229523,0.6993917974906583,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.3912086696892624,0.36851518301707764,0.4139021563614471
bank_marketing,hgb,isotonic,capacity_limited_class_conditional_rejector,10,0.9400862545615393,0.9354599600153687,0.9447125491077099,0.9977958672510958,0.9962257742520579,0.9993659602501337,0.5045368620037807,0.45851976238862835,0.550553961618933,1.0879796527700987,1.0792164141377412,1.0967428914024562,0.08797965277009842,0.07921641413774096,0.09674289140245589,0.5816211434258542,0.528654683013239,0.6345876038384695
bank_marketing,hgb,isotonic,capacity_limited_confidence_rejector,10,0.9499834125843194,0.9489890981642335,0.9509777270044053,0.986299311208516,0.9841991633325758,0.9883994590844561,0.675897920604915,0.6588038407675388,0.6929920004422913,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.3912860776291054,0.3728763599869575,0.40969579527125327
bank_marketing,hgb,isotonic,capacity_limited_mondrian,10,0.9146743337388037,0.9090103763550992,0.9203382911225082,0.9162805259862242,0.9089040703262794,0.923656981646169,0.9025519848771267,0.8938388613277849,0.9112651084264686,1.0953223487780606,1.089368443227664,1.101276254328457,0.09532234877806038,0.08936844322766378,0.10127625432845698,0.1879354196616167,0.18223389039777518,0.1936369489254582
bank_marketing,hgb,isotonic,capacity_limited_raps,10,0.9403184783810682,0.9361102233089205,0.9445267334532159,0.9758922980588605,0.9706395700415343,0.9811450260761866,0.6718336483931948,0.6559194229167107,0.687747873869679,1.0944155700541855,1.088417920907573,1.100413219200798,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.4017582660621475,0.3854433210097558,0.41807321111453916
bank_marketing,hgb,isotonic,capacity_limited_risk_controlled_rejector,10,0.9051089240296364,0.9038762849603764,0.9063415630988964,0.9581840951784596,0.9516471419124065,0.9647210484445127,0.5045368620037807,0.45851976238862835,0.550553961618933,1.0,1.0,1.0,0.0,0.0,0.0,0.6165984739577575,0.568390039777449,0.664806908138066
bank_marketing,hgb,isotonic,class_conditional_rejector,10,0.9413911312617493,0.9356729871907135,0.9471092753327852,0.9992736380713838,0.9984450304906266,1.000102245652141,0.5045368620037807,0.45851976238862835,0.550553961618933,1.0930001105827711,1.0804696100117523,1.10553061115379,0.0930001105827712,0.08046961001175232,0.10553061115379009,0.5803162667256442,0.5261787332235976,0.6344538002276907
bank_marketing,hgb,isotonic,class_weighted_threshold,10,0.8135353311953999,0.8045855827931553,0.8224850795976445,0.7985973700688792,0.7870099134912277,0.8101848266465307,0.9262759924385632,0.9144396171960164,0.93811236768111,1.0,1.0,1.0,0.0,0.0,0.0,0.2640937741899812,0.2584925912908163,0.2696949570891461
bank_marketing,hgb,isotonic,confidence_rejector,10,0.9998230675660731,0.999714937543174,0.9999311975889722,0.9998747651847214,0.9997590541188791,0.9999904762505637,0.9994328922495275,0.9986918714555766,1.0001739130434784,1.8973017803826164,1.8364093153150172,1.9581942454502157,0.8973017803826163,0.836409315315017,0.9581942454502156,0.0007740793984297245,-6.224484239997208e-05,0.0016104036392594213
bank_marketing,hgb,isotonic,cost_controlled_mondrian,10,0.9923919053411477,0.99080976952712,0.9939740411551755,0.9924608641202253,0.9908794701463387,0.9940422580941118,0.9918714555765596,0.9885898869185951,0.9951530242345242,1.5682627446643813,1.4832845566385622,1.6532409326902004,0.5682627446643813,0.4832845566385623,0.6532409326902003,0.01616720115006082,0.011612083561084154,0.020722318739037487
bank_marketing,hgb,isotonic,cost_tuned_threshold,10,0.8099192745770208,0.8001080629280659,0.8197304862259758,0.7935378835316218,0.7810512065210201,0.8060245605422235,0.9335538752362951,0.9227762959305176,0.9443314545420726,1.0,1.0,1.0,0.0,0.0,0.0,0.26004644476390576,0.25664264850122587,0.26345024102658565
bank_marketing,hgb,isotonic,marginal_cp,10,0.9043237863540862,0.9029587882056785,0.9056887845024938,0.9578459611772072,0.9514039404844025,0.964287981870012,0.5003780718336484,0.45430101592321076,0.5464551277440859,0.9984076080946588,0.9966184961167311,1.0001967200725865,0.0015923919053411483,-0.00019672007258650912,0.0033815038832688054,0.613203582881787,0.566385679921881,0.660021485841693
bank_marketing,hgb,isotonic,mondrian_cp,10,0.9163220170297468,0.9102125981142851,0.9224314359452085,0.9162805259862242,0.9089040703262794,0.923656981646169,0.9166351606805293,0.9054862790758278,0.9277840422852308,1.110571712927126,1.096974011306104,1.124169414548148,0.11057171292712595,0.09697401130610392,0.12416941454814798,0.171458586752184,0.15943555612048227,0.18348161738388574
bank_marketing,hgb,isotonic,random_oversampling_threshold,10,0.813203582881787,0.8010004498725903,0.8254067158909836,0.798159048215404,0.7828807153326416,0.8134373810981663,0.9267485822306238,0.9150279471719092,0.9384692172893385,1.0,1.0,1.0,0.0,0.0,0.0,0.2639279000331748,0.25941350048281603,0.26844229958353355
bank_marketing,hgb,isotonic,raps_cp,10,0.896981090346124,0.8941797534834572,0.8997824272087909,0.9267125860989355,0.922075502129791,0.93134967006808,0.6725897920604915,0.6567177947323111,0.688461789388672,1.051874377971912,1.0475409243265312,1.0562078316172927,0.14487448855468316,0.14088967216465206,0.14885930494471425,0.39858454052858566,0.3819520568186732,0.4152170242384981
bank_marketing,hgb,isotonic,risk_controlled_rejector,10,0.9051089240296364,0.9038762849603764,0.9063415630988964,0.9581840951784596,0.9516471419124065,0.9647210484445127,0.5045368620037807,0.45851976238862835,0.550553961618933,1.0,1.0,1.0,0.0,0.0,0.0,0.6165984739577575,0.568390039777449,0.664806908138066
bank_marketing,hgb,isotonic,smote_threshold,10,0.821430941059383,0.8118335149888724,0.8310283671298936,0.8080400751408892,0.7959793513869902,0.8201007988947882,0.9224952741020793,0.9126072808956657,0.932383267308493,1.0,1.0,1.0,0.0,0.0,0.0,0.2601791440893509,0.25561646985867004,0.26474181832003174
bank_marketing,hgb,none,aps_cp,10,0.8994692026982196,0.8963779842939167,0.9025604211025225,0.9195992485911082,0.9163846460689765,0.9228138511132399,0.7475425330812855,0.7422057398274793,0.7528793263350917,1.0885767997346014,1.0825150740771858,1.094638525392017,0.21256220280880242,0.20987584239121418,0.21524856322639066,0.2994913192524604,0.29398181585442984,0.305000822650491
bank_marketing,hgb,none,capacity_limited_aps,10,0.9489549928121198,0.9481780727659643,0.9497319128582753,0.9858860363180965,0.9851878755967308,0.9865841970394621,0.670226843100189,0.6644839319470699,0.6759697542533081,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.3982859670463341,0.39170978168378606,0.4048621524088822
bank_marketing,hgb,none,capacity_limited_class_conditional_rejector,10,0.9376534335950459,0.9365153132783861,0.9387915539117058,0.9993863494051347,0.9990836151116678,0.9996890836986017,0.4717391304347826,0.46157932818379477,0.48189893268577044,1.0834125843193632,1.0812097964345377,1.0856153722041886,0.08341258431936303,0.08120979643453771,0.08561537220418836,0.6185889638394337,0.6067791107607116,0.6303988169181559
bank_marketing,hgb,none,capacity_limited_confidence_rejector,10,0.9514873382726972,0.9505654828303982,0.9524091937149961,0.98797745773325,0.9870452831818826,0.9889096322846174,0.6760869565217391,0.6680163570382354,0.6841575560052429,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.38958310295255993,0.38049232293423785,0.398673882970882
bank_marketing,hgb,none,capacity_limited_mondrian,10,0.9012164104832466,0.8980283343695149,0.9044044865969784,0.9015028177833437,0.8984241096519832,0.9045815259147043,0.899054820415879,0.8906113011506317,0.9074983396811264,1.0700431272807696,1.0632684001094643,1.0768178544520748,0.07004312728076964,0.0632684001094644,0.07681785445207488,0.20507574919827493,0.19398727792066917,0.2161642204758807
bank_marketing,hgb,none,capacity_limited_raps,10,0.9300232223819528,0.9273581251815379,0.9326883195823676,0.9675767063243581,0.9647262539905255,0.9704271586581907,0.6465973534971644,0.6376723586532801,0.6555223483410487,1.0751962844188876,1.0708826844203256,1.0795098844174496,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.42752405175273694,0.4171545246061911,0.43789357889928276
bank_marketing,hgb,none,capacity_limited_risk_controlled_rejector,10,0.9073758708393234,0.9062297982541128,0.908521943424534,0.9650970569818409,0.9636812858690621,0.9665128280946197,0.4717391304347826,0.46157932818379477,0.48189893268577044,1.0,1.0,1.0,0.0,0.0,0.0,0.6488665265951564,0.6376312272775582,0.6601018259127547
bank_marketing,hgb,none,class_conditional_rejector,10,0.9376534335950459,0.9365153132783861,0.9387915539117058,0.9993863494051347,0.9990836151116678,0.9996890836986017,0.4717391304347826,0.46157932818379477,0.48189893268577044,1.0834125843193632,1.0812097964345377,1.0856153722041886,0.08341258431936303,0.08120979643453771,0.08561537220418836,0.6185889638394337,0.6067791107607116,0.6303988169181559
bank_marketing,hgb,none,class_weighted_threshold,10,0.8195620922260313,0.8096649326700566,0.829459251782006,0.8052348152786475,0.7933040111795384,0.8171656193777566,0.9276937618147448,0.9207278488410682,0.9346596747884215,1.0,1.0,1.0,0.0,0.0,0.0,0.25657414574809245,0.25021400960112405,0.26293428189506085
bank_marketing,hgb,none,confidence_rejector,10,0.9999115337830367,0.9998212967962191,1.000001770769854,1.0,1.0,1.0,0.9992438563327031,0.9984725774368707,1.0000151352285356,1.9051420988609977,1.8098643854776273,2.000419812244368,0.9051420988609975,0.8098643854776272,1.000419812244368,0.0008846621696339711,-1.7707698541107823e-05,0.00178703203780905
bank_marketing,hgb,none,cost_controlled_mondrian,10,0.9894504036271149,0.9880913839372,0.9908094233170298,0.9894176581089542,0.9880386802505552,0.9907966359673532,0.9896975425330814,0.9873795894276572,0.9920154956385056,1.4905783478933983,1.4460360638416003,1.5351206319451962,0.49057834789339816,0.4460360638416002,0.5351206319451961,0.021397766228021673,0.017970732566113243,0.024824799889930103
bank_marketing,hgb,none,cost_tuned_threshold,10,0.8112683843857127,0.7977682815085901,0.8247684872628352,0.7950782717595491,0.7781059372592255,0.8120506062598728,0.9334593572778827,0.9198706081965656,0.9470481063591997,1.0,1.0,1.0,0.0,0.0,0.0,0.2587968594492978,0.25344722774651707,0.26414649115207856
bank_marketing,hgb,none,marginal_cp,10,0.8990047550591616,0.895613733740892,0.9023957763774311,0.9605886036318096,0.9583231919471639,0.9628540153164554,0.4342155009451796,0.41688272343088406,0.4515482784594751,0.9843857127059603,0.9791255455001429,0.9896458799117778,0.015614287294039585,0.010354120088222181,0.02087445449985699,0.6057945372111024,0.5911516855637765,0.6204373888584284
bank_marketing,hgb,none,mondrian_cp,10,0.9012164104832466,0.8980283343695149,0.9044044865969784,0.9015028177833437,0.8984241096519832,0.9045815259147043,0.899054820415879,0.8906113011506317,0.9074983396811264,1.0700431272807696,1.0632684001094643,1.0768178544520748,0.07004312728076964,0.0632684001094644,0.07681785445207488,0.20507574919827493,0.19398727792066917,0.2161642204758807
bank_marketing,hgb,none,random_oversampling_threshold,10,0.8132809908216301,0.7991049791996601,0.8274570024436001,0.7976455854727613,0.7801466518285995,0.8151445191169231,0.9312854442344045,0.9195622066865387,0.9430086817822704,1.0,1.0,1.0,0.0,0.0,0.0,0.2590733163773084,0.2535841484942769,0.2645624842603399
