dataset,model,probability_calibration,defer_cost,n_seeds,mondrian_cost,mondrian_abstain,threshold_cost,cost_diff,cost_diff_ci_lo,cost_diff_ci_hi,p_mondrian_cheaper,mondrian_wins
credit_g,gb,sigmoid,2.0,10,1.47,0.5825,0.6545,0.8155000000000001,0.7297358456126468,0.9012641543873534,0.0,False
credit_g,gnb,isotonic,0.0,10,0.23149999999999998,0.6985,0.6735,-0.442,-0.559982304511218,-0.324017695488782,0.942,True
credit_g,gnb,isotonic,0.5,10,0.58075,0.6985,0.6735,-0.09274999999999997,-0.1908790844302091,0.005379084430209152,0.8539999999999999,True
credit_g,gnb,isotonic,1.0,10,0.93,0.6985,0.6735,0.2565,0.17177989586618508,0.3412201041338149,0.012,False
credit_g,gnb,isotonic,2.0,10,1.6285,0.6985,0.6735,0.9550000000000001,0.8667395269041056,1.0432604730958945,0.0,False
credit_g,gnb,none,0.0,10,0.28550000000000003,0.5765,0.6759999999999999,-0.3905,-0.4684556993853988,-0.3125443006146012,0.9872,True
credit_g,gnb,none,0.5,10,0.5737500000000001,0.5765,0.6759999999999999,-0.10225000000000002,-0.1595399670293344,-0.044960032970665635,0.8246,True
credit_g,gnb,none,1.0,10,0.8620000000000001,0.5765,0.6759999999999999,0.186,0.13706973851603807,0.23493026148396193,0.012,False
credit_g,gnb,none,2.0,10,1.4385,0.5765,0.6759999999999999,0.7625,0.6828810728811574,0.8421189271188425,0.0,False
credit_g,gnb,sigmoid,0.0,10,0.3215,0.5675000000000001,0.6895,-0.368,-0.46811360746671754,-0.26788639253328245,0.9477,True
credit_g,gnb,sigmoid,0.5,10,0.60525,0.5675000000000001,0.6895,-0.08425,-0.17222603973052358,0.0037260397305235865,0.82,True
credit_g,gnb,sigmoid,1.0,10,0.8889999999999999,0.5675000000000001,0.6895,0.19949999999999996,0.11789280832344898,0.28110719167655096,0.031599999999999996,False
credit_g,gnb,sigmoid,2.0,10,1.4565000000000001,0.5675000000000001,0.6895,0.767,0.6769536948749886,0.8570463051250115,0.0,False
credit_g,hgb,isotonic,0.0,10,0.1565,0.7515,0.6885000000000001,-0.532,-0.640581169638202,-0.423418830361798,0.9882,True
credit_g,hgb,isotonic,0.5,10,0.5322500000000001,0.7515,0.6885000000000001,-0.15625,-0.22867226522278905,-0.08382773477721096,0.8915,True
credit_g,hgb,isotonic,1.0,10,0.908,0.7515,0.6885000000000001,0.21949999999999997,0.1789498888890411,0.2600501111109589,0.0,False
credit_g,hgb,isotonic,2.0,10,1.6595,0.7515,0.6885000000000001,0.9709999999999999,0.9137671050298285,1.0282328949701711,0.0,False
credit_g,hgb,none,0.0,10,0.312,0.541,0.667,-0.355,-0.43296322779932145,-0.2770367722006785,0.9875999999999999,True
credit_g,hgb,none,0.5,10,0.5825000000000001,0.541,0.667,-0.08449999999999999,-0.15355272832328123,-0.015447271676718749,0.7403,True
credit_g,hgb,none,1.0,10,0.853,0.541,0.667,0.186,0.11553079916256559,0.2564692008374344,0.0883,False
credit_g,hgb,none,2.0,10,1.3940000000000001,0.541,0.667,0.727,0.6275816417578948,0.8264183582421052,0.0,False
credit_g,hgb,sigmoid,0.0,10,0.3375,0.5705,0.7055,-0.368,-0.46824143388173706,-0.26775856611826293,0.9622999999999999,True
credit_g,hgb,sigmoid,0.5,10,0.62275,0.5705,0.7055,-0.08274999999999999,-0.15670032784842058,-0.00879967215157941,0.755,True
credit_g,hgb,sigmoid,1.0,10,0.9079999999999998,0.5705,0.7055,0.20249999999999999,0.1478723859003322,0.2571276140996678,0.032799999999999996,False
credit_g,hgb,sigmoid,2.0,10,1.4785,0.5705,0.7055,0.773,0.7074188699226506,0.8385811300773495,0.0,False
credit_g,logreg,isotonic,0.0,10,0.19600000000000004,0.7135,0.7005,-0.5045,-0.5703450129723833,-0.43865498702761657,0.9984999999999999,True
credit_g,logreg,isotonic,0.5,10,0.5527500000000001,0.7135,0.7005,-0.14775,-0.20409621243309575,-0.09140378756690423,0.931,True
credit_g,logreg,isotonic,1.0,10,0.9094999999999999,0.7135,0.7005,0.209,0.14239203384312388,0.2756079661568761,0.058499999999999996,False
credit_g,logreg,isotonic,2.0,10,1.623,0.7135,0.7005,0.9225000000000001,0.8032219262023029,1.0417780737976972,0.0,False
credit_g,logreg,none,0.0,10,0.34,0.5595,0.6725000000000001,-0.3325,-0.40469628953223447,-0.26030371046776557,0.9613999999999999,True
credit_g,logreg,none,0.5,10,0.61975,0.5595,0.6725000000000001,-0.05275,-0.11199048437419201,0.006490484374192015,0.7492,True
credit_g,logreg,none,1.0,10,0.8995000000000001,0.5595,0.6725000000000001,0.227,0.17134765693262424,0.2826523430673758,0.013000000000000001,False
credit_g,logreg,none,2.0,10,1.459,0.5595,0.6725000000000001,0.7865,0.7081129316220534,0.8648870683779466,0.0,False
credit_g,logreg,sigmoid,0.0,10,0.34900000000000003,0.5730000000000001,0.6835,-0.33449999999999996,-0.4410699622053252,-0.22793003779467474,0.9268000000000001,True
credit_g,logreg,sigmoid,0.5,10,0.6355000000000001,0.5730000000000001,0.6835,-0.048,-0.13219449150627371,0.03619449150627373,0.6811,True
credit_g,logreg,sigmoid,1.0,10,0.9219999999999999,0.5730000000000001,0.6835,0.2385,0.16814825485857193,0.30885174514142805,0.0327,False
credit_g,logreg,sigmoid,2.0,10,1.4949999999999999,0.5730000000000001,0.6835,0.8115,0.7274882174930206,0.8955117825069794,0.0,False
credit_g,rf,isotonic,0.0,10,0.1715,0.6815,0.655,-0.4835,-0.6134464233187406,-0.3535535766812594,0.9295,True
credit_g,rf,isotonic,0.5,10,0.51225,0.6815,0.655,-0.14275,-0.2445695685732583,-0.0409304314267417,0.8932,True
credit_g,rf,isotonic,1.0,10,0.853,0.6815,0.655,0.198,0.12039070960538581,0.27560929039461424,0.0168,False
credit_g,rf,isotonic,2.0,10,1.5345,0.6815,0.655,0.8795,0.8173740458602221,0.9416259541397778,0.0,False
credit_g,rf,none,0.0,10,0.3075,0.5365,0.6685,-0.361,-0.4887663450730799,-0.23323365492692005,0.915,True
credit_g,rf,none,0.5,10,0.57575,0.5365,0.6685,-0.09275,-0.1879369055536994,0.002436905553699409,0.8128000000000002,True
credit_g,rf,none,1.0,10,0.844,0.5365,0.6685,0.17550000000000002,0.10621200552925655,0.24478799447074348,0.0617,False
credit_g,rf,none,2.0,10,1.3805,0.5365,0.6685,0.7120000000000001,0.6392449454982299,0.7847550545017703,0.0,False
credit_g,rf,sigmoid,0.0,10,0.299,0.5265000000000001,0.6435,-0.34450000000000003,-0.4720795401569808,-0.21692045984301928,0.9096,True
credit_g,rf,sigmoid,0.5,10,0.5622499999999999,0.5265000000000001,0.6435,-0.08125,-0.17659876244608524,0.014098762446085239,0.7917,True
credit_g,rf,sigmoid,1.0,10,0.8255000000000001,0.5265000000000001,0.6435,0.182,0.11681055845546083,0.24718944154453915,0.016000000000000004,False
credit_g,rf,sigmoid,2.0,10,1.3519999999999999,0.5265000000000001,0.6435,0.7085,0.6685437122178082,0.7484562877821919,0.0,False
diabetes130us,ada,isotonic,0.0,10,0.13446988306966692,0.7796158003340866,0.7764026726933281,-0.6419327896236612,-0.660128815965726,-0.6237367632815963,1.0,True
diabetes130us,ada,isotonic,0.5,10,0.5242777832367104,0.7796158003340866,0.7764026726933281,-0.2521248894566178,-0.25975635375814016,-0.24449342515509548,1.0,True
diabetes130us,ada,isotonic,1.0,10,0.9140856834037535,0.7796158003340866,0.7764026726933281,0.1376830107104255,0.12476453599959894,0.15060148542125204,0.0,False
diabetes130us,ada,isotonic,2.0,10,1.6937014837378404,0.7796158003340866,0.7764026726933281,0.9172988110445122,0.8782002934515694,0.956397328637455,0.0,False
diabetes130us,ada,none,0.0,10,0.1931020929547018,0.6867544463004814,0.7774491500442173,-0.5843470570895156,-0.592997341595017,-0.5756967725840142,1.0,True
diabetes130us,ada,none,0.5,10,0.5364793161049425,0.6867544463004814,0.7774491500442173,-0.24096983393927482,-0.24545385626698146,-0.23648581161156818,1.0,True
diabetes130us,ada,none,1.0,10,0.8798565392551833,0.6867544463004814,0.7774491500442173,0.1024073892109659,0.09802464886619158,0.10679012955574022,0.0,False
diabetes130us,ada,none,2.0,10,1.5666109855556647,0.6867544463004814,0.7774491500442173,0.7891618355114474,0.7757871918237204,0.8025364791991744,0.0,False
diabetes130us,ada,sigmoid,0.0,10,0.19682617667288985,0.6886459663948118,0.7751449346565785,-0.5783187579836888,-0.5890296887576139,-0.5676078272097638,1.0,True
diabetes130us,ada,sigmoid,0.5,10,0.5411491598702958,0.6886459663948118,0.7751449346565785,-0.2339957747862828,-0.2404660251172516,-0.22752552445531402,1.0,True
diabetes130us,ada,sigmoid,1.0,10,0.8854721430677017,0.6886459663948118,0.7751449346565785,0.11032720841112313,0.10604831278384694,0.11460610403839933,0.0,False
diabetes130us,ada,sigmoid,2.0,10,1.5741181094625134,0.6886459663948118,0.7751449346565785,0.798973174805935,0.7880592989543885,0.8098870506574815,0.0,False
diabetes130us,et,isotonic,0.0,10,0.1598702957649602,0.7366512724771543,0.7759850643608136,-0.6161147685958535,-0.64280397981425,-0.5894255573774569,1.0,True
diabetes130us,et,isotonic,0.5,10,0.5281959320035374,0.7366512724771543,0.7759850643608136,-0.2477891323572762,-0.25604834175576546,-0.23952992295878694,1.0,True
diabetes130us,et,isotonic,1.0,10,0.8965215682421146,0.7366512724771543,0.7759850643608136,0.12053650388130095,0.10510201872040524,0.13597098904219668,0.0,False
diabetes130us,et,isotonic,2.0,10,1.633172840719269,0.7366512724771543,0.7759850643608136,0.8571877763584554,0.8022281033211524,0.9121474493957585,0.0,False
diabetes130us,et,none,0.0,10,0.20366021420850938,0.6681536798663653,0.7672300284956275,-0.563569814287118,-0.5720980656123165,-0.5550415629619196,1.0,True
diabetes130us,et,none,0.5,10,0.5377370541416919,0.6681536798663653,0.7672300284956275,-0.22949297435393534,-0.23404349783135742,-0.22494245087651327,1.0,True
diabetes130us,et,none,1.0,10,0.8718138940748746,0.6681536798663653,0.7672300284956275,0.10458386557924733,0.10051020892886574,0.10865752222962892,0.0,False
diabetes130us,et,none,2.0,10,1.53996757394124,0.6681536798663653,0.7672300284956275,0.7727375454456127,0.7604045339853133,0.7850705569059121,0.0,False
diabetes130us,et,sigmoid,0.0,10,0.20143952048737349,0.6723887196619829,0.7757148472044806,-0.5742753267171072,-0.5846230342104501,-0.5639276192237643,1.0,True
diabetes130us,et,sigmoid,0.5,10,0.5376338803183649,0.6723887196619829,0.7757148472044806,-0.23808096688611574,-0.2457994429837505,-0.23036249078848098,1.0,True
diabetes130us,et,sigmoid,1.0,10,0.8738282401493563,0.6723887196619829,0.7757148472044806,0.09811339294487571,0.09085083704014309,0.10537594884960834,0.0,False
diabetes130us,et,sigmoid,2.0,10,1.5462169598113393,0.6723887196619829,0.7757148472044806,0.7705021126068586,0.7578098127931339,0.7831944124205834,0.0,False
diabetes130us,gb,isotonic,0.0,10,0.156318168418984,0.7143460744816743,0.7478235236317187,-0.5915053552127346,-0.6070921166294518,-0.5759185937960174,1.0,True
diabetes130us,gb,isotonic,0.5,10,0.5134912056598212,0.7143460744816743,0.7478235236317187,-0.2343323179718974,-0.23873253727206428,-0.22993209867173053,1.0,True
diabetes130us,gb,isotonic,1.0,10,0.8706642429006584,0.7143460744816743,0.7478235236317187,0.12284071926893976,0.1119434995788001,0.13373793895907943,0.0,False
diabetes130us,gb,isotonic,2.0,10,1.5850103173823327,0.7143460744816743,0.7478235236317187,0.8371867937506142,0.8013197847155761,0.8730538027856524,0.0,False
diabetes130us,gb,none,0.0,10,0.20101699911565296,0.6461088729488061,0.7491058268644984,-0.5480888277488454,-0.556649917190478,-0.5395277383072128,1.0,True
diabetes130us,gb,none,0.5,10,0.5240714355900561,0.6461088729488061,0.7491058268644984,-0.22503439127444236,-0.23138909648032285,-0.21867968606856186,1.0,True
diabetes130us,gb,none,1.0,10,0.8471258720644592,0.6461088729488061,0.7491058268644984,0.0980200451999607,0.09247196711276218,0.10356812328715922,0.0,False
diabetes130us,gb,none,2.0,10,1.493234745013265,0.6461088729488061,0.7491058268644984,0.7441289181487669,0.7351008755024535,0.7531569607950803,0.0,False
diabetes130us,gb,sigmoid,0.0,10,0.19984769578461237,0.6503979561756903,0.7511791294094528,-0.5513314336248403,-0.5603733635950221,-0.5422895036546584,1.0,True
diabetes130us,gb,sigmoid,0.5,10,0.5250466738724574,0.6503979561756903,0.7511791294094528,-0.22613245553699518,-0.23273655090007198,-0.21952836017391839,1.0,True
diabetes130us,gb,sigmoid,1.0,10,0.8502456519603026,0.6503979561756903,0.7511791294094528,0.09906652255084995,0.09357401225995382,0.10455903284174609,0.0,False
diabetes130us,gb,sigmoid,2.0,10,1.5006436081359928,0.6503979561756903,0.7511791294094528,0.7494644787265403,0.7406688602710981,0.7582600971819825,0.0,False
diabetes130us,gnb,isotonic,0.0,10,0.0659477252628476,0.9077969932200061,0.8617470767416723,-0.7957993514788247,-0.8673425839212036,-0.7242561190364459,1.0,True
diabetes130us,gnb,isotonic,0.5,10,0.5198462218728505,0.9077969932200061,0.8617470767416723,-0.3419008548688218,-0.3776618430839258,-0.30613986665371784,1.0,True
diabetes130us,gnb,isotonic,1.0,10,0.9737447184828536,0.9077969932200061,0.8617470767416723,0.1119976417411811,0.10479624389911005,0.11919903958325215,0.0,False
diabetes130us,gnb,isotonic,2.0,10,1.8815417117028594,0.9077969932200061,0.8617470767416723,1.019794634961187,0.9460675918547055,1.0935216780676686,0.0,False
diabetes130us,gnb,none,0.0,10,0.04648226392846615,0.9370541416920506,0.888198879827061,-0.8417166158985949,-0.8938804408391912,-0.7895527909579987,1.0,True
diabetes130us,gnb,none,0.5,10,0.5150093347744915,0.9370541416920506,0.888198879827061,-0.3731895450525695,-0.3893079291077556,-0.35707116099738345,1.0,True
diabetes130us,gnb,none,1.0,10,0.9835364056205169,0.9370541416920506,0.888198879827061,0.09533752579345582,0.07511624488852393,0.11555880669838771,0.0,False
diabetes130us,gnb,none,2.0,10,1.9205905473125675,0.9370541416920506,0.888198879827061,1.0323916674855065,0.9399894128078597,1.124793922163153,0.0,False
diabetes130us,gnb,sigmoid,0.0,10,0.07915888768792376,0.9030018669548984,0.888375749238479,-0.8092168615505552,-0.8669837478922743,-0.751449975208836,1.0,True
diabetes130us,gnb,sigmoid,0.5,10,0.5306598211653729,0.9030018669548984,0.888375749238479,-0.35771592807310604,-0.3830633019810765,-0.33236855416513555,1.0,True
diabetes130us,gnb,sigmoid,1.0,10,0.982160754642822,0.9030018669548984,0.888375749238479,0.09378500540434312,0.06613640490572872,0.12143360590295751,0.0026,False
diabetes130us,gnb,sigmoid,2.0,10,1.8851626215977202,0.9030018669548984,0.888375749238479,0.9967868723592413,0.8995356758740595,1.0940380688444231,0.0,False
diabetes130us,hgb,isotonic,0.0,10,0.1533654318561462,0.721750024565196,0.753444040483443,-0.6000786086272968,-0.6131047966537304,-0.5870524206008632,1.0,True
diabetes130us,hgb,isotonic,0.5,10,0.5142404441387443,0.721750024565196,0.753444040483443,-0.23920359634469884,-0.24409410019805547,-0.23431309249134222,1.0,True
diabetes130us,hgb,isotonic,1.0,10,0.8751154564213423,0.721750024565196,0.753444040483443,0.12167141593789918,0.11094840245921075,0.1323944294165876,0.0,False
diabetes130us,hgb,isotonic,2.0,10,1.5968654809865381,0.721750024565196,0.753444040483443,0.8434214405030952,0.8116786207107825,0.875164260295408,0.0,False
diabetes130us,hgb,none,0.0,10,0.20122334676230716,0.6454308735383708,0.7487373489240444,-0.5475140021617373,-0.558985445247,-0.5360425590764746,1.0,True
diabetes130us,hgb,none,0.5,10,0.5239387835314926,0.6454308735383708,0.7487373489240444,-0.22479856539255186,-0.23208458875114513,-0.2175125420339586,1.0,True
diabetes130us,hgb,none,1.0,10,0.8466542203006779,0.6454308735383708,0.7487373489240444,0.09791687137663357,0.09336795461037448,0.10246578814289267,0.0,False
diabetes130us,hgb,none,2.0,10,1.4920850938390489,0.6454308735383708,0.7487373489240444,0.7433477449150044,0.7336395632728199,0.753055926557189,0.0,False
diabetes130us,hgb,sigmoid,0.0,10,0.20072221676328977,0.6506386950967868,0.7535226491107399,-0.5528004323474501,-0.5588349896372187,-0.5467658750576816,1.0,True
diabetes130us,hgb,sigmoid,0.5,10,0.5260415643116833,0.6506386950967868,0.7535226491107399,-0.2274810847990567,-0.23149578789127334,-0.22346638170684008,1.0,True
diabetes130us,hgb,sigmoid,1.0,10,0.8513609118600766,0.6506386950967868,0.7535226491107399,0.09783826274933674,0.09275551056501738,0.1029210149336561,0.0,False
diabetes130us,hgb,sigmoid,2.0,10,1.5019996069568635,0.6506386950967868,0.7535226491107399,0.7484769578461237,0.7368446263384472,0.7601092893538002,0.0,False
diabetes130us,logreg,isotonic,0.0,10,0.1357079689495922,0.7787019750417608,0.7904883560970817,-0.6547803871474895,-0.6713854850697752,-0.6381752892252038,1.0,True
diabetes130us,logreg,isotonic,0.5,10,0.5250589564704726,0.7787019750417608,0.7904883560970817,-0.265429399626609,-0.27248383216745903,-0.25837496708575897,1.0,True
diabetes130us,logreg,isotonic,1.0,10,0.9144099439913532,0.7787019750417608,0.7904883560970817,0.12392158789427139,0.11145001634080691,0.13639315944773586,0.0,False
diabetes130us,logreg,isotonic,2.0,10,1.6931119190331139,0.7787019750417608,0.7904883560970817,0.9026235629360322,0.8657141025590778,0.9395330233129866,0.0,False
diabetes130us,logreg,none,0.0,10,0.19662474206544167,0.6873882283580623,0.7875847499263042,-0.5909600078608628,-0.5994258823523975,-0.5824941333693281,1.0,True
diabetes130us,logreg,none,0.5,10,0.540318856244473,0.6873882283580623,0.7875847499263042,-0.24726589368183155,-0.25398142343505997,-0.24055036392860313,1.0,True
diabetes130us,logreg,none,1.0,10,0.8840129704235039,0.6873882283580623,0.7875847499263042,0.09642822049719957,0.0893115349655767,0.10354490602882244,0.0,False
diabetes130us,logreg,none,2.0,10,1.5714011987815661,0.6873882283580623,0.7875847499263042,0.7838164488552619,0.7712422828183692,0.7963906148921547,0.0,False
diabetes130us,logreg,sigmoid,0.0,10,0.19961678294192786,0.686145229438931,0.7895303134519013,-0.5899135305099735,-0.6001367004007202,-0.5796903606192269,1.0,True
diabetes130us,logreg,sigmoid,0.5,10,0.5426893976613933,0.686145229438931,0.7895303134519013,-0.24684091579050804,-0.255150324440323,-0.2385315071406931,1.0,True
diabetes130us,logreg,sigmoid,1.0,10,0.8857620123808587,0.686145229438931,0.7895303134519013,0.09623169892895746,0.08858660095570792,0.103876796902207,0.0,False
diabetes130us,logreg,sigmoid,2.0,10,1.5719072418197897,0.686145229438931,0.7895303134519013,0.7823769283678884,0.7718007963201237,0.7929530604156532,0.0,False
diabetes130us,rf,isotonic,0.0,10,0.1582784710621991,0.7393534440404833,0.7769234548491697,-0.6186449837869705,-0.6365180537909074,-0.6007719137830336,1.0,True
diabetes130us,rf,isotonic,0.5,10,0.5279551930824408,0.7393534440404833,0.7769234548491697,-0.2489682617667289,-0.2562519711166359,-0.24168455241682194,1.0,True
diabetes130us,rf,isotonic,1.0,10,0.8976319151026825,0.7393534440404833,0.7769234548491697,0.12070846025351283,0.11377967680690199,0.12763724370012366,0.0,False
diabetes130us,rf,isotonic,2.0,10,1.636985359143166,0.7393534440404833,0.7769234548491697,0.8600619042939963,0.8313919067487283,0.8887319018392643,0.0,False
diabetes130us,rf,none,0.0,10,0.20019160852903606,0.6734597622089025,0.7725754151518129,-0.5723838066227767,-0.5810220797143301,-0.5637455335312233,1.0,True
diabetes130us,rf,none,0.5,10,0.5369214896334873,0.6734597622089025,0.7725754151518129,-0.23565392551832565,-0.2426254298394566,-0.2286824211971947,1.0,True
diabetes130us,rf,none,1.0,10,0.8736513707379384,0.6734597622089025,0.7725754151518129,0.10107595558612559,0.09492488608698109,0.10722702508527009,0.0,False
diabetes130us,rf,none,2.0,10,1.547111132946841,0.6734597622089025,0.7725754151518129,0.774535717795028,0.7666580124237778,0.782413423166278,0.0,False
diabetes130us,rf,sigmoid,0.0,10,0.20037830401886608,0.6772477154367691,0.7765991942615702,-0.5762208902427042,-0.5851193881412465,-0.5673223923441618,1.0,True
diabetes130us,rf,sigmoid,0.5,10,0.5390021617372507,0.6772477154367691,0.7765991942615702,-0.23759703252431957,-0.24425120591678673,-0.23094285913185242,1.0,True
diabetes130us,rf,sigmoid,1.0,10,0.8776260194556352,0.6772477154367691,0.7765991942615702,0.10102682519406506,0.09494756410943052,0.1071060862786996,0.0,False
diabetes130us,rf,sigmoid,2.0,10,1.5548737348924044,0.6772477154367691,0.7765991942615702,0.7782745406308342,0.7680241699904203,0.7885249112712481,0.0,False
fraud,ada,isotonic,0.0,10,0.04625188722306099,0.05943962641761173,0.005601980267546785,0.0406499069555142,0.024634663115130875,0.056665150795897526,0.0,False
fraud,ada,isotonic,0.5,10,0.07597170043186686,0.05943962641761173,0.005601980267546785,0.07036972016432005,0.04524360655406475,0.09549583377457535,0.0,False
fraud,ada,isotonic,1.0,10,0.10569151364067272,0.05943962641761173,0.005601980267546785,0.10008953337312594,0.06132523096661772,0.13885383577963417,0.0,False
fraud,ada,isotonic,2.0,10,0.16513114005828447,0.05943962641761173,0.005601980267546785,0.15952915979073767,0.09071841738131098,0.22833990220016437,0.0,False
fraud,ada,none,0.0,10,0.05292300129911169,0.06902320845475932,0.005616024718233208,0.04730697658087848,0.024392833049976585,0.07022112011178037,0.0857,False
fraud,ada,none,0.5,10,0.08743460552649134,0.06902320845475932,0.005616024718233208,0.08181858080825813,0.05744533181739782,0.10619182979911844,0.0,False
fraud,ada,none,1.0,10,0.12194620975387101,0.06902320845475932,0.005616024718233208,0.11633018503563779,0.08654816489672951,0.14611220517454607,0.0,False
fraud,ada,none,2.0,10,0.1909694182086303,0.06902320845475932,0.005616024718233208,0.1853533934903971,0.13904417052534873,0.23166261645544545,0.0,False
fraud,ada,sigmoid,0.0,10,0.05442751307889469,0.06274182788525684,0.005995224886766616,0.04843228819212809,0.025308440820607424,0.07155613556364876,0.0013,False
fraud,ada,sigmoid,0.5,10,0.08579842702152313,0.06274182788525684,0.005995224886766616,0.0798032021347565,0.060279519918324656,0.09932688435118835,0.0,False
fraud,ada,sigmoid,1.0,10,0.11716934096415155,0.06274182788525684,0.005995224886766616,0.11117411607738492,0.09330184575814361,0.12904638639662622,0.0,False
fraud,ada,sigmoid,2.0,10,0.1799111688494084,0.06274182788525684,0.005995224886766616,0.17391594396264176,0.15220760704654854,0.19562428087873499,0.0,False
fraud,et,isotonic,0.0,10,0.019400653066956916,0.03904181735191882,0.003393490397106844,0.016007162669850077,0.006990767910879818,0.025023557428820335,0.202,False
fraud,et,isotonic,0.5,10,0.038921561742916326,0.03904181735191882,0.003393490397106844,0.03552807134580949,0.024596360366274498,0.04645978232534448,0.0,False
fraud,et,isotonic,1.0,10,0.058442470418875736,0.03904181735191882,0.003393490397106844,0.05504898002176889,0.03299713979082566,0.07710082025271212,0.0,False
fraud,et,isotonic,2.0,10,0.09748428777079457,0.03904181735191882,0.003393490397106844,0.09409079737368772,0.04712730485817787,0.14105428988919758,0.0,False
fraud,et,none,0.0,10,0.02061900916400407,0.16508900670622523,0.0034672237632105618,0.017151785400793512,-0.0009180000234910723,0.0352215708250781,0.3014,False
fraud,et,none,0.5,10,0.10316351251711667,0.16508900670622523,0.0034672237632105618,0.09969628875390611,0.002696348828818751,0.19669622867899347,0.0,False
fraud,et,none,1.0,10,0.18570801587022928,0.16508900670622523,0.0034672237632105618,0.1822407921070187,0.004926603516351352,0.3595549806976861,0.0,False
fraud,et,none,2.0,10,0.3507970225764545,0.16508900670622523,0.0034672237632105618,0.3473297988132439,0.009173661022614576,0.6854859366038732,0.0,False
fraud,et,sigmoid,0.0,10,0.0181401636178505,0.07576278922790633,0.0034250904111512936,0.0147150732066992,-0.0009224425450737785,0.030352588958472176,0.2967,False
fraud,et,sigmoid,0.5,10,0.05602155823180366,0.07576278922790633,0.0034250904111512936,0.05259646782065236,0.04183112738262707,0.06336180825867764,0.0,False
fraud,et,sigmoid,1.0,10,0.09390295284575681,0.07576278922790633,0.0034250904111512936,0.09047786243460552,0.08288700583741254,0.0980687190317985,0.0,False
fraud,et,sigmoid,2.0,10,0.16966574207366314,0.07576278922790633,0.0034250904111512936,0.16624065166251184,0.15390444957422414,0.17857685375079954,0.0,False
fraud,gb,isotonic,0.0,10,0.028942101752045223,0.9700203644534954,0.008161581405147292,0.02078052034689793,-0.002581774225491787,0.04414281491928765,0.6,False
fraud,gb,isotonic,0.5,10,0.5139522839787929,0.9700203644534954,0.008161581405147292,0.5057907025736456,0.4940175504663685,0.5175638546809226,0.0,False
fraud,gb,isotonic,1.0,10,0.9989624662055405,0.9700203644534954,0.008161581405147292,0.9908008848003933,0.9886173784121556,0.992984391188631,0.0,False
fraud,gb,isotonic,2.0,10,1.9689828306590358,0.9700203644534954,0.008161581405147292,1.9608212492538883,1.9372174415183232,1.9844250569894535,0.0,False
fraud,gb,none,0.0,10,0.01094764931006636,0.9881482391769951,0.00945718198096977,0.0014904673290965912,-0.016566714830213398,0.019547649488406583,0.9,False
fraud,gb,none,0.5,10,0.5050217688985639,0.9881482391769951,0.00945718198096977,0.4955645869175941,0.4867221244671724,0.5044070493680157,0.0,False
fraud,gb,none,1.0,10,0.9990958884870615,0.9881482391769951,0.00945718198096977,0.9896387065060918,0.9878428620234759,0.9914345509887076,0.0,False
fraud,gb,none,2.0,10,1.987244127664057,0.9881482391769951,0.00945718198096977,1.977786945683087,1.9584990559711195,1.9970748353950545,0.0,False
fraud,gb,sigmoid,0.0,10,0.0378410168182297,0.9613760050560021,0.008087848039043572,0.029753168779186122,0.001291033300976071,0.05821530425739617,0.5053,False
fraud,gb,sigmoid,0.5,10,0.5185290193462307,0.9613760050560021,0.008087848039043572,0.5104411713071872,0.49612094967053605,0.5247613929438384,0.0,False
fraud,gb,sigmoid,1.0,10,0.999217021874232,0.9613760050560021,0.008087848039043572,0.9911291738351883,0.9888409483620418,0.9934173993083347,0.0,False
fraud,gb,sigmoid,2.0,10,1.9605930269302345,0.9613760050560021,0.008087848039043572,1.9525051788911902,1.9238495452207725,1.981160812561608,0.0,False
fraud,gnb,isotonic,0.0,10,0.04308837470594431,0.15469786875460834,0.016486429549524242,0.026601945156420066,0.013833096908285094,0.039370793404555036,0.0,False
fraud,gnb,isotonic,0.5,10,0.12043730908324848,0.15469786875460834,0.016486429549524242,0.10395087953372424,0.013920114299917324,0.19398164476753116,0.0,False
fraud,gnb,isotonic,1.0,10,0.19778624346055262,0.15469786875460834,0.016486429549524242,0.1812998139110284,0.0028007661573181686,0.3597988616647386,0.0,False
fraud,gnb,isotonic,2.0,10,0.35248411221516096,0.15469786875460834,0.016486429549524242,0.33599768266563673,-0.020115054037167457,0.6921104193684409,0.0,False
fraud,gnb,none,0.0,10,0.059669604297601896,0.05181348969488432,0.016356518380674836,0.04331308591692708,0.024369417754649684,0.062256754079204474,0.0,False
fraud,gnb,none,0.5,10,0.08557634914504406,0.05181348969488432,0.016356518380674836,0.06921983076436923,0.05138397127121204,0.08705569025752642,0.0,False
fraud,gnb,none,1.0,10,0.11148309399248621,0.05181348969488432,0.016356518380674836,0.09512657561181138,0.0729185238712815,0.11733462735234126,0.0,False
fraud,gnb,none,2.0,10,0.16329658368737052,0.05181348969488432,0.016356518380674836,0.1469400653066957,0.10832879762340678,0.18555133298998464,0.0,False
fraud,gnb,sigmoid,0.0,10,0.05973455988202662,0.056349847266598786,0.017380007724447873,0.04235455215757874,0.023537067159201255,0.06117203715595622,0.003,False
fraud,gnb,sigmoid,0.5,10,0.08790948351532601,0.056349847266598786,0.017380007724447873,0.07052947579087812,0.048366869450253605,0.09269208213150264,0.0,False
