dataset,seed,model,probability_calibration,defer_cost,mondrian_cost,mondrian_abstain,threshold_cost,cost_diff,cost_diff_ci_lo,cost_diff_ci_hi,p_mondrian_cheaper,mondrian_wins
adult,7,gb,sigmoid,1.0,0.4101750435049647,0.15405875729347937,0.3575596273927731,0.05261541611219163,0.033061214044426246,0.07423226532910224,0.0,False
adult,7,gb,sigmoid,2.0,0.5642338007984441,0.15405875729347937,0.3575596273927731,0.206674173405671,0.18599140137168593,0.23001330740096224,0.0,False
adult,7,gb,isotonic,0.0,0.22448561777049852,0.19346913706622992,0.3591974613573549,-0.1347118435868564,-0.15293274644282936,-0.1151525232879517,1.0,True
adult,7,gb,isotonic,0.5,0.3212201863036135,0.19346913706622992,0.3591974613573549,-0.037977275053741426,-0.05497108199406286,-0.01914218446105026,1.0,True
adult,7,gb,isotonic,1.0,0.41795475483672845,0.19346913706622992,0.3591974613573549,0.05875729347937353,0.04186201248848398,0.07708312007370252,0.0,False
adult,7,gb,isotonic,2.0,0.6114238919029583,0.19346913706622992,0.3591974613573549,0.25222643054560345,0.23134148838161533,0.27260210871122936,0.0,False
adult,7,ada,none,0.0,0.24280888524925787,0.24946258573037158,0.3946156208414372,-0.15180673559217933,-0.17361807759238407,-0.12856740710410483,1.0,True
adult,7,ada,none,0.5,0.36754017811444367,0.24946258573037158,0.3946156208414372,-0.02707544272699355,-0.04795910533319685,-0.0040933053536697725,0.988,True
adult,7,ada,none,1.0,0.4922714709796294,0.24946258573037158,0.3946156208414372,0.09765585013819224,0.07646125499027537,0.12028099088954856,0.0,False
adult,7,ada,none,2.0,0.741734056710001,0.24946258573037158,0.3946156208414372,0.34711843586856383,0.32366925990377726,0.3711817995700686,0.0,False
adult,7,ada,sigmoid,0.0,0.26737639471798547,0.2353362677858532,0.4033166137782782,-0.13594021906029277,-0.1616388576108097,-0.10921537516634253,1.0,True
adult,7,ada,sigmoid,0.5,0.3850445286109121,0.2353362677858532,0.4033166137782782,-0.01827208516736616,-0.043561265226737644,0.007581379875115155,0.915,True
adult,7,ada,sigmoid,1.0,0.5027126625038387,0.2353362677858532,0.4033166137782782,0.09939604872556045,0.07318558706111168,0.12428856587163474,0.0,False
adult,7,ada,sigmoid,2.0,0.7380489302896919,0.2353362677858532,0.4033166137782782,0.33473231651141366,0.30871890674582864,0.36134967755143826,0.0,False
adult,7,ada,isotonic,0.0,0.1753505988330433,0.2982905107994677,0.3923635991401372,-0.21701300030709386,-0.2250998055072167,-0.2097425529736923,1.0,True
adult,7,ada,isotonic,0.5,0.32449585423277716,0.2982905107994677,0.3923635991401372,-0.06786774490736001,-0.07278252635889036,-0.06310778994779405,1.0,True
adult,7,ada,isotonic,1.0,0.473641109632511,0.2982905107994677,0.3923635991401372,0.08127751049237383,0.0758521854846965,0.08629337700890573,0.0,False
adult,7,ada,isotonic,2.0,0.7719316204319787,0.2982905107994677,0.3923635991401372,0.37956802129184153,0.3671793428191217,0.3916470467806326,0.0,False
adult,7,gnb,none,0.0,0.2708567918927219,0.31763742450609067,0.5101852799672433,-0.23932848807452145,-0.24855154058757292,-0.2298085781553895,1.0,True
adult,7,gnb,none,0.5,0.4296755041457672,0.31763742450609067,0.5101852799672433,-0.0805097758214761,-0.08731958235233904,-0.07395716040536392,1.0,True
adult,7,gnb,none,1.0,0.5884942163988126,0.31763742450609067,0.5101852799672433,0.07830893643156925,0.07175760057324189,0.08465554304432388,0.0,False
adult,7,gnb,none,2.0,0.9061316409049033,0.31763742450609067,0.5101852799672433,0.39594636093765995,0.383250588596581,0.40762104616644484,0.0,False
adult,7,gnb,sigmoid,0.0,0.27116388576108097,0.3126215579895588,0.5215477530965298,-0.2503838673354489,-0.26860988842256117,-0.23409509673456855,1.0,True
adult,7,gnb,sigmoid,0.5,0.4274746647558604,0.3126215579895588,0.5215477530965298,-0.09407308834066946,-0.1109632511004197,-0.07902165011771932,1.0,True
adult,7,gnb,sigmoid,1.0,0.5837854437506398,0.3126215579895588,0.5215477530965298,0.06223769065410994,0.045654621762718804,0.07728784931927525,0.0,False
adult,7,gnb,sigmoid,2.0,0.8964070017401986,0.3126215579895588,0.5215477530965298,0.37485924864366876,0.3544886887091821,0.3925913604258368,0.0,False
adult,7,gnb,isotonic,0.0,0.24843893950250792,0.34261439246596376,0.5036339441089159,-0.25519500460640804,-0.26850496468420515,-0.24188248541304128,1.0,True
adult,7,gnb,isotonic,0.5,0.4197461357354898,0.34261439246596376,0.5036339441089159,-0.08388780837342615,-0.0952515610604975,-0.07145050670488279,1.0,True
adult,7,gnb,isotonic,1.0,0.5910533319684717,0.34261439246596376,0.5036339441089159,0.08741938785955573,0.07605179649912991,0.100112601085065,0.0,False
adult,7,gnb,isotonic,2.0,0.9336677244344355,0.34261439246596376,0.5036339441089159,0.4300337803255195,0.4137501279557785,0.4475406899375576,0.0,False
adult,19,hgb,none,0.0,0.2777152216194083,0.14883816153137475,0.34650424813184566,-0.0687890265124373,-0.08978145153035111,-0.04687531988944621,1.0,True
adult,19,hgb,none,0.5,0.3521343023850957,0.14883816153137475,0.34650424813184566,0.005630054253250077,-0.014281144436482752,0.02723538745009724,0.311,False
adult,19,hgb,none,1.0,0.4265533831507831,0.14883816153137475,0.34650424813184566,0.08004913501893746,0.05977838059166752,0.10135377213634966,0.0,False
adult,19,hgb,none,2.0,0.5753915446821578,0.14883816153137475,0.34650424813184566,0.2288872965503122,0.20739072576517556,0.2532603132357457,0.0,False
adult,19,hgb,sigmoid,0.0,0.24946258573037158,0.16081482239737946,0.3413860169925274,-0.0919234312621558,-0.11516020063466066,-0.06805967857508446,1.0,True
adult,19,hgb,sigmoid,0.5,0.3298699969290613,0.16081482239737946,0.3413860169925274,-0.011516020063466066,-0.03311879414474358,0.012287593407718289,0.837,True
adult,19,hgb,sigmoid,1.0,0.41027740812775104,0.16081482239737946,0.3413860169925274,0.06889139113522366,0.0478964070017402,0.09325417135837855,0.0,False
adult,19,hgb,sigmoid,2.0,0.5710922305251305,0.16081482239737946,0.3413860169925274,0.22970621353260312,0.20687122530453475,0.25519500460640804,0.0,False
adult,19,hgb,isotonic,0.0,0.20329614085372094,0.20554816255502098,0.3418978401064592,-0.13860169925273824,-0.15273057631282627,-0.12293735285085475,1.0,True
adult,19,hgb,isotonic,0.5,0.3060702221312315,0.20554816255502098,0.3418978401064592,-0.03582761797522776,-0.048167673252124066,-0.021392926604565463,1.0,True
adult,19,hgb,isotonic,1.0,0.40884430340874195,0.20554816255502098,0.3418978401064592,0.06694646330228272,0.054457979322346195,0.08098065308629337,0.0,False
adult,19,hgb,isotonic,2.0,0.614392465963763,0.20554816255502098,0.3418978401064592,0.2724946258573037,0.2560113624731293,0.28959463609376596,0.0,False
adult,19,logreg,none,0.0,0.286313849933463,0.3421025693520319,0.5607534036237076,-0.27443955369024464,-0.2907180878288464,-0.25743934896099907,1.0,True
adult,19,logreg,none,0.5,0.457365134609479,0.3421025693520319,0.5607534036237076,-0.10338826901422868,-0.11792916368103183,-0.08869766608660047,1.0,True
adult,19,logreg,none,1.0,0.628416419285495,0.3421025693520319,0.5607534036237076,0.06766301566178728,0.05343177397891289,0.08158716347630258,0.0,False
adult,19,logreg,none,2.0,0.9705189886375268,0.3421025693520319,0.5607534036237076,0.4097655850138192,0.39102518169720546,0.4271726891186406,0.0,False
adult,19,logreg,sigmoid,0.0,0.29255809192343124,0.34005527689630466,0.5556351724843894,-0.26307708056095813,-0.27731599959054154,-0.2492552973692292,1.0,True
adult,19,logreg,sigmoid,0.5,0.46258573037158357,0.34005527689630466,0.5556351724843894,-0.09304944211280582,-0.10513486539052104,-0.08086805200122837,1.0,True
adult,19,logreg,sigmoid,1.0,0.6326133688197358,0.34005527689630466,0.5556351724843894,0.0769781963353465,0.0646944416009827,0.08855307605691472,0.0,False
adult,19,logreg,sigmoid,2.0,0.9726686457160405,0.34005527689630466,0.5556351724843894,0.41703347323165113,0.4005502098474767,0.43270293786467395,0.0,False
adult,19,logreg,isotonic,0.0,0.2735182720851674,0.36411096325110043,0.5474460026614802,-0.2739277305763128,-0.283040741119869,-0.26532654314668846,1.0,True
adult,19,logreg,isotonic,0.5,0.45557375371071757,0.36411096325110043,0.5474460026614802,-0.09187224895076261,-0.09729885351622479,-0.08567918927218753,1.0,True
adult,19,logreg,isotonic,1.0,0.6376292353362678,0.36411096325110043,0.5474460026614802,0.09018323267478759,0.08485515405875729,0.0960180161736104,0.0,False
adult,19,logreg,isotonic,2.0,1.0017401985873682,0.36411096325110043,0.5474460026614802,0.454294195925888,0.4408844303408742,0.4672945030197564,0.0,False
adult,19,rf,none,0.0,0.2564233800798444,0.18896509366362985,0.3837649708260825,-0.1273415907462381,-0.1500742143515201,-0.1021598935407923,1.0,True
adult,19,rf,none,0.5,0.35090592691165934,0.18896509366362985,0.3837649708260825,-0.032859043914423174,-0.055178370355205245,-0.008803357559627393,0.997,True
adult,19,rf,none,1.0,0.44538847374347423,0.18896509366362985,0.3837649708260825,0.06162350291739175,0.04032142491554919,0.08547957825775411,0.0,False
adult,19,rf,none,2.0,0.6343535674071041,0.18896509366362985,0.3837649708260825,0.2505885965810216,0.22724434435459104,0.27413501893745523,0.0,False
adult,19,rf,sigmoid,0.0,0.2670693008496264,0.18313031016480705,0.37393796703859145,-0.1068686661889651,-0.12519705189886376,-0.08803101648070427,1.0,True
adult,19,rf,sigmoid,0.5,0.3586344559320299,0.18313031016480705,0.37393796703859145,-0.015303511106561573,-0.032759238407206466,0.0029724127341590714,0.944,True
adult,19,rf,sigmoid,1.0,0.4501996110144334,0.18313031016480705,0.37393796703859145,0.07626164397584195,0.05865236974101751,0.09417545296345584,0.0,False
adult,19,rf,sigmoid,2.0,0.6333299211792405,0.18313031016480705,0.37393796703859145,0.259391954140649,0.23953321732009417,0.27935561469955983,0.0,False
adult,19,rf,isotonic,0.0,0.23472208004913503,0.21998157436789845,0.37434742552973693,-0.1396253454806019,-0.15917954754836727,-0.11740710410482137,1.0,True
adult,19,rf,isotonic,0.5,0.34471286723308425,0.21998157436789845,0.37434742552973693,-0.029634558296652676,-0.04780811751458696,-0.008393899068481933,0.997,True
adult,19,rf,isotonic,1.0,0.4547036544170335,0.21998157436789845,0.37434742552973693,0.08035622888729654,0.06202528406182823,0.10063466066127545,0.0,False
adult,19,rf,isotonic,2.0,0.674685228784932,0.21998157436789845,0.37434742552973693,0.300337803255195,0.27924813184563413,0.321734568533115,0.0,False
adult,19,et,none,0.0,0.2803767018118538,0.1800593714812161,0.38888320196540077,-0.10850650015354693,-0.13297932234619717,-0.08310471900911047,1.0,True
adult,19,et,none,0.5,0.37040638755246186,0.1800593714812161,0.38888320196540077,-0.01847681441293889,-0.0409496877879005,0.005998566895280982,0.92,True
adult,19,et,none,1.0,0.4604360732930699,0.1800593714812161,0.38888320196540077,0.07155287132766916,0.049337189067458286,0.09622530453475278,0.0,False
adult,19,et,none,2.0,0.640495444774286,0.1800593714812161,0.38888320196540077,0.2516122428088852,0.22765636196130618,0.27804790664346396,0.0,False
adult,19,et,sigmoid,0.0,0.2833452758726584,0.17719316204319788,0.38233186610707337,-0.09898659023441499,-0.12079537311905006,-0.07574214351520116,1.0,True
adult,19,et,sigmoid,0.5,0.37194185689425735,0.17719316204319788,0.38233186610707337,-0.010390009212816052,-0.03168440986794963,0.012489763537721363,0.822,True
adult,19,et,sigmoid,1.0,0.4605384379158563,0.17719316204319788,0.38233186610707337,0.07820657180878289,0.05721670590643873,0.09962636912682975,0.0,False
adult,19,et,sigmoid,2.0,0.6377315999590542,0.17719316204319788,0.38233186610707337,0.2553997338519808,0.23236513460947897,0.2785469341795475,0.0,False
adult,19,et,isotonic,0.0,0.22561162862114853,0.23656464325928958,0.38386733544886886,-0.15825570682772033,-0.17699099191319478,-0.1392133278738868,1.0,True
adult,19,et,isotonic,0.5,0.34389395025079333,0.23656464325928958,0.38386733544886886,-0.03997338519807554,-0.05758010031733033,-0.022408895485720143,1.0,True
adult,19,et,isotonic,1.0,0.46217627188043814,0.23656464325928958,0.38386733544886886,0.07830893643156925,0.060901832326747875,0.09540638755246186,0.0,False
adult,19,et,isotonic,2.0,0.6987409151397277,0.23656464325928958,0.38386733544886886,0.31487357969085883,0.29521701300030706,0.33432541713583785,0.0,False
adult,19,gb,none,0.0,0.29347937352850856,0.15119254785546116,0.35807145050670486,-0.06459207697819634,-0.0884481523185587,-0.03899836216603542,1.0,True
adult,19,gb,none,0.5,0.3690756474562391,0.15119254785546116,0.35807145050670486,0.01100419694953424,-0.011015712969597706,0.035167366158255706,0.184,False
adult,19,gb,none,1.0,0.4446719213839697,0.15119254785546116,0.35807145050670486,0.08660047087726482,0.06437967038591463,0.11157999795270754,0.0,False
adult,19,gb,none,2.0,0.5958644692394308,0.15119254785546116,0.35807145050670486,0.23779301873272596,0.21363496775514382,0.2622607226942369,0.0,False
adult,19,gb,sigmoid,0.0,0.27331354283959464,0.15815334220493396,0.36574879721568226,-0.09243525437608763,-0.11363752687071348,-0.06878646739686765,1.0,True
adult,19,gb,sigmoid,0.5,0.3523902139420616,0.15815334220493396,0.36574879721568226,-0.013358583273620637,-0.03403623707646637,0.009521189476916776,0.899,True
adult,19,gb,sigmoid,1.0,0.4314668850445286,0.15815334220493396,0.36574879721568226,0.06571808782884635,0.04514023953321732,0.08834578769577234,0.0,False
adult,19,gb,sigmoid,2.0,0.5896202272494626,0.15815334220493396,0.36574879721568226,0.22387143003378032,0.20319121711536495,0.24722080049135017,0.0,False
adult,19,gb,isotonic,0.0,0.21414679086907565,0.21005220595762106,0.3635991401371686,-0.14945234926809295,-0.1632715733442522,-0.13429982598014129,1.0,True
adult,19,gb,isotonic,0.5,0.31917289384788616,0.21005220595762106,0.3635991401371686,-0.04442624628928243,-0.05677525847067254,-0.030394615620841444,1.0,True
adult,19,gb,isotonic,1.0,0.4241989968266967,0.21005220595762106,0.3635991401371686,0.0605998566895281,0.047906643464018836,0.0738100112601085,0.0,False
adult,19,gb,isotonic,2.0,0.6342512027843178,0.21005220595762106,0.3635991401371686,0.27065206264714914,0.25509263998362164,0.2864162145562494,0.0,False
adult,19,ada,none,0.0,0.26123451735080355,0.22550926399836216,0.38652881564131436,-0.1252942982905108,-0.15068328385709898,-0.1007267888217832,1.0,True
adult,19,ada,none,0.5,0.3739891493499846,0.22550926399836216,0.38652881564131436,-0.012539666291329717,-0.035897993653393384,0.010292762821169,0.849,True
adult,19,ada,none,1.0,0.48674378134916574,0.22550926399836216,0.38652881564131436,0.10021496570785136,0.07687583171256014,0.12263537721363496,0.0,False
adult,19,ada,none,2.0,0.7122530453475279,0.22550926399836216,0.38652881564131436,0.3257242297062135,0.30197307810420715,0.34989763537721363,0.0,False
adult,19,ada,sigmoid,0.0,0.2591872248950763,0.2274541918313031,0.3848909816767325,-0.12570375678165627,-0.14874347425529738,-0.10164551131129082,1.0,True
adult,19,ada,sigmoid,0.5,0.37291432081072784,0.2274541918313031,0.3848909816767325,-0.011976660866004709,-0.03409253761899888,0.01064975944313645,0.838,True
adult,19,ada,sigmoid,1.0,0.48664141672637934,0.2274541918313031,0.3848909816767325,0.10175043504964684,0.07983928754222541,0.12386375268707134,0.0,False
adult,19,ada,sigmoid,2.0,0.7140956085576825,0.2274541918313031,0.3848909816767325,0.3292046268809499,0.3040126932132255,0.3538770600880336,0.0,False
adult,19,ada,isotonic,0.0,0.24567509468727608,0.23144641211997133,0.38509571092230527,-0.1394206162350292,-0.1614392465963763,-0.11853567407104106,1.0,True
adult,19,ada,isotonic,0.5,0.36139830074726176,0.23144641211997133,0.38509571092230527,-0.023697410175043506,-0.044328999897635384,-0.0034189784010646013,0.988,True
adult,19,ada,isotonic,1.0,0.4771215068072474,0.23144641211997133,0.38509571092230527,0.09202579588494217,0.07124577745931006,0.11271112703449687,0.0,False
adult,19,ada,isotonic,2.0,0.7085679189272187,0.23144641211997133,0.38509571092230527,0.3234722080049135,0.3007370252840618,0.3471209949841335,0.0,False
adult,19,gnb,none,0.0,0.32255092639983624,0.3273620636707954,0.5701709489200533,-0.247620022520217,-0.2561214044426246,-0.23819735899273212,1.0,True
adult,19,gnb,none,0.5,0.4862319582352339,0.3273620636707954,0.5701709489200533,-0.08393899068481933,-0.08941677756167468,-0.0778482956290306,1.0,True
adult,19,gnb,none,1.0,0.6499129900706316,0.3273620636707954,0.5701709489200533,0.07974204115057835,0.07441908076568737,0.08537209540382844,0.0,False
adult,19,gnb,none,2.0,0.977275053741427,0.3273620636707954,0.5701709489200533,0.4071041048213737,0.3952298085781554,0.4193955369024465,0.0,False
adult,19,gnb,sigmoid,0.0,0.325007677346709,0.32859043914423175,0.551028764459003,-0.226021087112294,-0.2428140034803972,-0.20953270549698025,1.0,True
adult,19,gnb,sigmoid,0.5,0.48930289691882484,0.32859043914423175,0.551028764459003,-0.061725867540178114,-0.07708056095813287,-0.0459617156310779,1.0,True
adult,19,gnb,sigmoid,1.0,0.6535981164909407,0.32859043914423175,0.551028764459003,0.10256935203193776,0.08782628723513153,0.11833350394103798,0.0,False
adult,19,gnb,sigmoid,2.0,0.9821885556351725,0.32859043914423175,0.551028764459003,0.43115979117616954,0.4124270652062647,0.4486871737127649,0.0,False
adult,19,gnb,isotonic,0.0,0.2250998055072167,0.40618282321629645,0.5363906234005528,-0.31129081789333607,-0.3201990991913195,-0.30176834885863446,1.0,True
adult,19,gnb,isotonic,0.5,0.42819121711536495,0.40618282321629645,0.5363906234005528,-0.10819940628518784,-0.1139842870304023,-0.10241580509775822,1.0,True
adult,19,gnb,isotonic,1.0,0.6312826287235132,0.40618282321629645,0.5363906234005528,0.09489200532296038,0.0895690449380694,0.10052205957621047,0.0,False
adult,19,gnb,isotonic,2.0,1.0374654519398097,0.40618282321629645,0.5363906234005528,0.5010748285392568,0.4876599447231037,0.5133611423891903,0.0,False
adult,31,hgb,none,0.0,0.3099600777971133,0.12795577848295628,0.3598116490940731,-0.049851571296959774,-0.07350035827617976,-0.02641007267888218,0.999,True
adult,31,hgb,none,0.5,0.37393796703859145,0.12795577848295628,0.3598116490940731,0.014126317944518374,-0.008816153137475687,0.03808219879209745,0.119,False
adult,31,hgb,none,1.0,0.4379158562800696,0.12795577848295628,0.3598116490940731,0.07810420718599652,0.05496724332070837,0.10257958849421639,0.0,False
adult,31,hgb,none,2.0,0.5658716347630259,0.12795577848295628,0.3598116490940731,0.2060599856689528,0.18128774695465247,0.23287951683898045,0.0,False
adult,31,hgb,sigmoid,0.0,0.30699150373630874,0.13573548981472003,0.36574879721568226,-0.05875729347937353,-0.08271061521138294,-0.03397993653393388,1.0,True
adult,31,hgb,sigmoid,0.5,0.37485924864366876,0.13573548981472003,0.36574879721568226,0.009110451427986489,-0.015155082403521343,0.034193622684000405,0.242,False
adult,31,hgb,sigmoid,1.0,0.4427269935510288,0.13573548981472003,0.36574879721568226,0.0769781963353465,0.05261541611219163,0.10267683488586345,0.0,False
adult,31,hgb,sigmoid,2.0,0.5784624833657488,0.13573548981472003,0.36574879721568226,0.21271368615006653,0.18681287746954653,0.24086651653188657,0.0,False
adult,31,hgb,isotonic,0.0,0.2795577848295629,0.16378339645818404,0.3654417033473232,-0.08588391851776027,-0.10963507011976661,-0.061201248848398004,1.0,True
adult,31,hgb,isotonic,0.5,0.36144948305865493,0.16378339645818404,0.3654417033473232,-0.003992220288668236,-0.027849575186815436,0.019824188760364403,0.634,True
adult,31,hgb,isotonic,1.0,0.44334118128774697,0.16378339645818404,0.3654417033473232,0.07789947794042379,0.05302231548776743,0.1021598935407923,0.0,False
adult,31,hgb,isotonic,2.0,0.607124577745931,0.16378339645818404,0.3654417033473232,0.24168287439860783,0.21607636400859861,0.26891186405978096,0.0,False
adult,31,logreg,none,0.0,0.2815027126625038,0.32705496980243626,0.5308629337700891,-0.2493602211075852,-0.25868052001228375,-0.24035213430238508,1.0,True
adult,31,logreg,none,0.5,0.445030197563722,0.32705496980243626,0.5308629337700891,-0.08583273620636708,-0.09182234619715426,-0.08009903777254582,1.0,True
adult,31,logreg,none,1.0,0.6085576824649401,0.32705496980243626,0.5308629337700891,0.07769474869485106,0.07247415293274645,0.0834271675708875,0.0,False
adult,31,logreg,none,2.0,0.9356126522673764,0.32705496980243626,0.5308629337700891,0.40474971849728736,0.392665574777357,0.4177500255911557,0.0,False
adult,31,logreg,sigmoid,0.0,0.2814003480397175,0.3328897533012591,0.5393591974613574,-0.2579588494216399,-0.2698382638959975,-0.24700327566792918,1.0,True
adult,31,logreg,sigmoid,0.5,0.44784522469034704,0.3328897533012591,0.5393591974613574,-0.09151397277101034,-0.10078180980653087,-0.08286288258777767,1.0,True
adult,31,logreg,sigmoid,1.0,0.6142901013409766,0.3328897533012591,0.5393591974613574,0.0749309038796192,0.06582045245163272,0.08332736206367079,0.0,False
adult,31,logreg,sigmoid,2.0,0.9471798546422356,0.3328897533012591,0.5393591974613574,0.4078206571808783,0.39368922100522064,0.4223615518476814,0.0,False
adult,31,logreg,isotonic,0.0,0.2687071348142082,0.34855154058757293,0.5371071757600573,-0.2684000409458491,-0.28099856689528097,-0.257237178830996,1.0,True
adult,31,logreg,isotonic,0.5,0.44298290510799465,0.34855154058757293,0.5371071757600573,-0.09412427065206265,-0.10441191524209233,-0.08470288668236257,1.0,True
adult,31,logreg,isotonic,1.0,0.6172586754017811,0.34855154058757293,0.5371071757600573,0.08015149964172381,0.07063158972259187,0.08936431569249667,0.0,False
adult,31,logreg,isotonic,2.0,0.9658102159893541,0.34855154058757293,0.5371071757600573,0.42870304022929673,0.4139548572013512,0.4446719213839697,0.0,False
adult,31,rf,none,0.0,0.3293069915037363,0.1619408332480295,0.3996314873579691,-0.07032449585423278,-0.09499692906131642,-0.04657334425222643,1.0,True
adult,31,rf,none,0.5,0.41027740812775104,0.1619408332480295,0.3996314873579691,0.010645920769781964,-0.01264842870304023,0.033788002866209435,0.194,False
adult,31,rf,none,1.0,0.4912478247517658,0.1619408332480295,0.3996314873579691,0.09161633739379671,0.06837700890572218,0.11455113112908179,0.0,False
adult,31,rf,none,2.0,0.6531886579997953,0.1619408332480295,0.3996314873579691,0.2535571706418262,0.22960128979424713,0.2770012283754735,0.0,False
adult,31,rf,sigmoid,0.0,0.3245982188555635,0.15886989456443854,0.3960487255604463,-0.07145050670488279,-0.09724895076261644,-0.04472822192650221,1.0,True
adult,31,rf,sigmoid,0.5,0.4040331661377828,0.15886989456443854,0.3960487255604463,0.007984440577336473,-0.016787798136963867,0.03439579281400348,0.267,False
adult,31,rf,sigmoid,1.0,0.48346811342000207,0.15886989456443854,0.3960487255604463,0.08741938785955573,0.0627341590746238,0.11362729040843483,0.0,False
adult,31,rf,sigmoid,2.0,0.6423380079844406,0.15886989456443854,0.3960487255604463,0.24628928242399425,0.219572115876753,0.2742348244446719,0.0,False
adult,31,rf,isotonic,0.0,0.26799058245470364,0.2031937762309346,0.39676527791995087,-0.12877469546524722,-0.15017146074316715,-0.10635684307503326,1.0,True
adult,31,rf,isotonic,0.5,0.36958747057017094,0.2031937762309346,0.39676527791995087,-0.027177807349779915,-0.04831738151294913,-0.0052679394001433144,0.991,True
adult,31,rf,isotonic,1.0,0.47118435868563824,0.2031937762309346,0.39676527791995087,0.07441908076568737,0.05312212099498413,0.0963302282731088,0.0,False
adult,31,rf,isotonic,2.0,0.6743781349165728,0.2031937762309346,0.39676527791995087,0.27761285699662197,0.2538617053946156,0.3026947486948511,0.0,False
adult,31,et,none,0.0,0.307912785341386,0.17545296345582967,0.4029071552871328,-0.09499436994574675,-0.11915498003889856,-0.06857661992015561,1.0,True
adult,31,et,none,0.5,0.39563926706930086,0.17545296345582967,0.4029071552871328,-0.0072678882178319176,-0.030050414576722282,0.01828616030299927,0.714,True
adult,31,et,none,1.0,0.48336574879721567,0.17545296345582967,0.4029071552871328,0.08045859351008292,0.05803050465759034,0.10635940219060291,0.0,False
adult,31,et,none,2.0,0.6588187122530453,0.17545296345582967,0.4029071552871328,0.25591155696591256,0.2316434640188351,0.28386221721772953,0.0,False
adult,31,et,sigmoid,0.0,0.2936841027740813,0.18026410072678883,0.3998362166035418,-0.10615211382946053,-0.12990070631589723,-0.08034855154058758,1.0,True
adult,31,et,sigmoid,0.5,0.3838161531374757,0.18026410072678883,0.3998362166035418,-0.016020063466066128,-0.038796192036032344,0.009674736411096323,0.9,True
adult,31,et,sigmoid,1.0,0.4739482035008701,0.18026410072678883,0.3998362166035418,0.07411198689732829,0.05220083938990684,0.099091513972771,0.0,False
adult,31,et,sigmoid,2.0,0.654212304227659,0.18026410072678883,0.3998362166035418,0.2543760876241171,0.231336370150476,0.28120073702528403,0.0,False
adult,31,et,isotonic,0.0,0.23236769372504862,0.23144641211997133,0.40802538642645103,-0.17565769270140238,-0.19582608250588596,-0.15446565666905518,1.0,True
adult,31,et,isotonic,0.5,0.34809089978503427,0.23144641211997133,0.40802538642645103,-0.05993448664141673,-0.07887194185689425,-0.039964428293581745,1.0,True
adult,31,et,isotonic,1.0,0.46381410584502,0.23144641211997133,0.40802538642645103,0.055788719418568944,0.03695362882587778,0.07636400859862831,0.0,False
adult,31,et,isotonic,2.0,0.6952605179649913,0.23144641211997133,0.40802538642645103,0.2872351315385403,0.2662427065206265,0.3095531784215375,0.0,False
adult,31,gb,none,0.0,0.30289691882485414,0.1525232879516839,0.3755758010031733,-0.07267888217831918,-0.09325417135837855,-0.049849012181390116,1.0,True
adult,31,gb,none,0.5,0.3791585628006961,0.1525232879516839,0.3755758010031733,0.003582761797522776,-0.016481983826389598,0.026776026205343428,0.357,False
adult,31,gb,none,1.0,0.45542020677653805,0.1525232879516839,0.3755758010031733,0.07984440577336473,0.05924864366874808,0.10349063363701505,0.0,False
adult,31,gb,none,2.0,0.607943494728222,0.1525232879516839,0.3755758010031733,0.23236769372504862,0.20952502815027127,0.25796652676834886,0.0,False
adult,31,gb,sigmoid,0.0,0.30289691882485414,0.15672023748592487,0.3818200429931416,-0.07892312416828744,-0.10124117105128468,-0.05578104207185997,1.0,True
adult,31,gb,sigmoid,0.5,0.38125703756781654,0.15672023748592487,0.3818200429931416,-0.0005630054253250076,-0.022675043504964684,0.023394154980038894,0.529,True
adult,31,gb,sigmoid,1.0,0.459617156310779,0.15672023748592487,0.3818200429931416,0.07779711331763743,0.05578616030299929,0.10145613675913602,0.0,False
adult,31,gb,sigmoid,2.0,0.6163373937967038,0.15672023748592487,0.3818200429931416,0.23451735080356229,0.21025181697205444,0.25970416624014736,0.0,False
adult,31,gb,isotonic,0.0,0.21701300030709386,0.2203910328590439,0.38775719111475077,-0.17074419080765688,-0.1780120790254888,-0.16367847271982805,1.0,True
adult,31,gb,isotonic,0.5,0.32720851673661583,0.2203910328590439,0.38775719111475077,-0.060548674378134916,-0.06490045040434025,-0.05630054253250077,1.0,True
adult,31,gb,isotonic,1.0,0.4374040331661378,0.2203910328590439,0.38775719111475077,0.049646842051387044,0.045449892517146075,0.0541508854539871,0.0,False
adult,31,gb,isotonic,2.0,0.6577950660251817,0.2203910328590439,0.38775719111475077,0.27003787491043096,0.259391954140649,0.280788719418569,0.0,False
adult,31,ada,none,0.0,0.2775104923738356,0.21557989558808477,0.4059780939707237,-0.1284676015968881,-0.14986436687480806,-0.10461664448766507,1.0,True
adult,31,ada,none,0.5,0.38530044016787796,0.21557989558808477,0.4059780939707237,-0.020677653802845735,-0.04171742245879824,0.0025591155696591257,0.964,True
adult,31,ada,none,1.0,0.49309038796192034,0.21557989558808477,0.4059780939707237,0.08711229399119665,0.06652932746442829,0.11035418159484083,0.0,False
adult,31,ada,none,2.0,0.7086702835500052,0.21557989558808477,0.4059780939707237,0.3026921895792814,0.27944774286006757,0.32706264714914524,0.0,False
