dataset,model,probability_calibration,method,setting,coverage_class_1,abstention_rate,mean_cost,ablation
bank_marketing,hgb,isotonic,marginal_cp,0.23,0.04593572778827977,0.1988831140108371,0.19413911312617493,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.25,0.019187145557655952,0.22368682959194958,0.15582218290390357,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.27,0.017391304347826087,0.2456043348446312,0.12316709056728961,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.29000000000000004,0.011909262759924386,0.2618821187658963,0.10540749751188765,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.31,0.007183364839319471,0.2904345902908327,0.07694349220391464,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.33,0.0046313799621928164,0.3039920380404733,0.06734490766338605,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.35000000000000003,0.00444234404536862,0.3266836226915847,0.05429614066128498,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.37,0.00444234404536862,0.3418113457923256,0.04622359836337499,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.39,0.004347826086956522,0.36104168970474404,0.039146301006303216,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.41000000000000003,0.004347826086956522,0.38107928784695344,0.032511334734048436,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.43,0.004347826086956522,0.39782151940727634,0.027977441114674335,alpha_frontier
bank_marketing,hgb,isotonic,marginal_cp,0.45,0.004347826086956522,0.4190976445869733,0.023111799181687494,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.01,0.9918714555765595,0.5682627446643813,0.016167201150060824,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.03,0.9729678638941399,0.32564414464226477,0.053577352648457366,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.05,0.9568052930056711,0.23848280437907773,0.08782483689041247,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.06999999999999999,0.9417769376181475,0.17057392458255002,0.12400751962844189,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.09,0.931758034026465,0.13894725201813557,0.14567068450735374,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.11,0.9098298676748582,0.08492756828486123,0.19298905230565078,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.13,0.8946124763705103,0.047849165100077404,0.22670573924582552,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.15000000000000002,0.8736294896030247,0.01779276788676324,0.2599579785469424,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.17,0.8496219281663515,0.0253566294371337,0.24805927236536549,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.19,0.8286389413988658,0.0539975671790335,0.2179918168749309,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.21000000000000002,0.8234404536862003,0.0726197058498286,0.19845184120314055,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.23,0.8044423440453686,0.10947694349220391,0.16523277673338493,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.25,0.797069943289225,0.1285524715249364,0.15332301227468761,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.27,0.7763705103969755,0.1530576136237974,0.13839433816211436,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.29000000000000004,0.7648393194706994,0.17424527258653102,0.1267167975229459,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.31,0.7358223062381852,0.20137122636293267,0.1132367577131483,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.33,0.7143667296786389,0.22815437354860113,0.10236647130377088,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.35000000000000003,0.6957466918714555,0.2510339489107597,0.09387371447528475,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.37,0.6597353497164461,0.27295145416344135,0.08360057503041027,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.39,0.6321361058601134,0.307110472188433,0.07415680636956762,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.41000000000000003,0.617296786389414,0.3205352206126285,0.07064027424527258,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.43,0.6131379962192817,0.33799624018577906,0.0680858122304545,alpha_frontier
bank_marketing,hgb,isotonic,mondrian_cp,0.45,0.6,0.35988057060709944,0.06397213314165653,alpha_frontier
bank_marketing,hgb,none,cost_tuned_threshold,,0.9334593572778829,0.0,0.2587968594492978,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.01,0.9137996219281664,0.26299900475505916,0.10119429392900585,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.03,0.779773156899811,0.1557447749640606,0.2618157691031737,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.05,0.670226843100189,0.09674886652659516,0.3970253234546058,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.06999999999999999,0.5699432892249527,0.04568174278447418,0.5240849275682848,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.09,0.4828922495274102,0.007508570164768328,0.6280106159460356,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.11,0.38913043478260867,0.0349662722547827,0.5525821077076192,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.13,0.3064272211720227,0.06919163994249697,0.46304323786354085,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.15000000000000002,0.22296786389413992,0.10486564193298684,0.37830366028972684,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.17,0.161531190926276,0.13371668694017472,0.31199823067566074,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.19,0.1166351606805293,0.1595598805706071,0.25466106380625897,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.21000000000000002,0.07504725897920604,0.1858564635629769,0.20416897047440008,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.23,0.043383742911153114,0.2111688598916289,0.1639610748645361,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.25,0.023534971644612476,0.2345902908326883,0.1327656751078182,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.27,0.0111531190926276,0.2579343138339047,0.10529691474068341,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.29000000000000004,0.005103969754253308,0.2798518190865863,0.08166537653433595,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.31,0.001890359168241966,0.30087360389251355,0.06684728519296693,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.33,0.0004725897920604915,0.3244498507132589,0.05244940838217406,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.35000000000000003,0.0001890359168241966,0.346146190423532,0.04260754174499613,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.37,9.45179584120983e-05,0.36737808249474735,0.034855689483578464,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.39,0.0,0.38627667809355304,0.03042132035828818,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.41000000000000003,0.0,0.4086807475395333,0.024881123520955433,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.43,0.0,0.4291606767665598,0.020900143757602567,alpha_frontier
bank_marketing,hgb,none,marginal_cp,0.45,0.0,0.44907663386044455,0.017914408935087913,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.01,0.9896975425330814,0.49057834789339816,0.021397766228021677,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.03,0.9665406427221171,0.2793099635076855,0.06699104279553246,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.05,0.9479206049149338,0.19683733274355855,0.10607099413911311,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.06999999999999999,0.9315689981096409,0.13722216078734933,0.14345902908326882,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.09,0.9102079395085066,0.09257989605219506,0.18364480813889197,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.11,0.8886578449905482,0.04818091341369014,0.22624129160676767,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.13,0.8714555765595463,0.013800729846289947,0.26282207232113236,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.15000000000000002,0.8521739130434783,0.021851155589959086,0.251354638947252,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.17,0.8330812854442344,0.05405285856463563,0.2135906225810019,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.19,0.8117202268431003,0.08404290611522724,0.18350105053632643,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.21000000000000002,0.7940453686200378,0.11234103726639391,0.1595156474621254,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.23,0.7751417769376181,0.14018577905562313,0.1406170518633197,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.25,0.7543478260869565,0.16968926241291607,0.12414021895388698,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.27,0.7340264650283553,0.1948468428618821,0.11204246378414243,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.29000000000000004,0.7147448015122874,0.21981643259980096,0.10089572044675439,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.31,0.6957466918714557,0.24291717350436803,0.09290058608868738,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.33,0.6775047258979205,0.26837332743558556,0.08461793652548932,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.35000000000000003,0.6560491493383742,0.293099635076855,0.07731947362600908,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.37,0.6352551984877126,0.3163883666924693,0.07076191529359725,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.39,0.6137051039697543,0.34041800287515206,0.06502266946809687,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.41000000000000003,0.5926275992438563,0.3631206458033838,0.05899590843746544,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.43,0.575897920604915,0.38435253787459916,0.05552360942165211,alpha_frontier
bank_marketing,hgb,none,mondrian_cp,0.45,0.5539697542533081,0.4076965608758155,0.05185226141767113,alpha_frontier
bank_marketing,hgb,sigmoid,cost_tuned_threshold,,0.9324196597353497,0.0,0.26129603007851376,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.01,0.9199432892249527,0.27298462899480264,0.09378524825832135,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.03,0.7786389413988658,0.1611301559217074,0.2623576246820745,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.05,0.652835538752363,0.0982527922149729,0.41614508459582,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.06999999999999999,0.5518903591682419,0.04786022337719783,0.543801835674002,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.09,0.4573724007561436,0.005971469645029304,0.6610195731505032,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.11,0.36427221172022684,0.0349662722547827,0.575859781046113,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.13,0.2847826086956522,0.0687603671348004,0.4891186553135022,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.15000000000000002,0.20765595463137995,0.10128276014596926,0.4089793210217848,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.17,0.14829867674858224,0.13151608979321022,0.3296472409598585,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.19,0.09943289224952742,0.15930554019683735,0.2661284971801393,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.21000000000000002,0.06408317580340264,0.18483910206789783,0.21663164878911867,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.23,0.03449905482041588,0.21057171292712598,0.1737918832245936,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.25,0.014839319470699433,0.2355855357735265,0.13694570385933874,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.27,0.005954631379962193,0.25874156806369564,0.10934424416675884,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.29000000000000004,0.0027410207939508506,0.28072542297909986,0.08543624903240075,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.31,0.001228733459357278,0.30284197721994915,0.06738914077186774,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.33,0.000945179584120983,0.3243392679420546,0.05451730620369346,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.35000000000000003,0.0008506616257088846,0.3434590290832688,0.04633418113457923,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.37,0.0007561436672967864,0.36382837553909103,0.03781930775185226,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.39,0.0003780718336483932,0.3850270927789451,0.03151608979321022,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.41000000000000003,0.0002835538752362949,0.4056286630542961,0.026318699546610636,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.43,0.0001890359168241966,0.4274577020900144,0.021563640384828046,alpha_frontier
bank_marketing,hgb,sigmoid,marginal_cp,0.45,9.45179584120983e-05,0.4496184894393453,0.018467322791109145,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.01,0.9892249527410207,0.48473957757381403,0.021762689372995685,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.03,0.9691871455576561,0.2902797744111467,0.06488997014265177,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.05,0.9506616257088847,0.20510892402963615,0.10339489107597037,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.06999999999999999,0.9314744801512287,0.14522835342253676,0.14223156032290168,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.09,0.9147448015122872,0.10042021453057615,0.1782704854583656,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.11,0.8953686200378073,0.057082826495631976,0.2183125069114232,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.13,0.873156899810964,0.018257215525821078,0.26151719562092224,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.15000000000000002,0.8522684310018903,0.01778170960964282,0.25738139997788345,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.17,0.8342155009451796,0.05058055954882229,0.22136459139666037,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.19,0.8142722117202268,0.08149950237752958,0.18950569501271702,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.21000000000000002,0.7928166351606805,0.11193188101293819,0.16393895831029526,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.23,0.7780718336483932,0.13843857127059606,0.14401194293929004,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.25,0.7582230623818526,0.16393895831029526,0.13036602897268607,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.27,0.7351606805293006,0.19045670684507354,0.1163883666924693,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.29000000000000004,0.7131379962192816,0.21507243171513876,0.1049872829813115,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.31,0.6886578449905482,0.24150171403295367,0.09510118323565189,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.33,0.674102079395085,0.26454716355191865,0.08703969921486232,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.35000000000000003,0.653780718336484,0.29021342474842415,0.0786796417118213,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.37,0.6334593572778828,0.31547052969147404,0.07212208337940948,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.39,0.6103969754253308,0.3398982638504921,0.06650447860223377,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.41000000000000003,0.5908317580340265,0.36263408161008515,0.061672011500608206,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.43,0.5696597353497165,0.38466216963397104,0.05779055623133915,alpha_frontier
bank_marketing,hgb,sigmoid,mondrian_cp,0.45,0.5492438563327032,0.40694459803162664,0.053577352648457366,alpha_frontier
bank_marketing,logreg,isotonic,cost_tuned_threshold,,0.8238185255198488,0.0,0.4072099966825169,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.01,0.9331758034026466,0.4946477938737145,0.07830366028972686,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.03,0.7724952741020794,0.24643370562866304,0.2663386044454274,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.05,0.630812854442344,0.16533230122746875,0.43234546057724205,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.06999999999999999,0.4911153119092628,0.10005529138560212,0.6008404290611523,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.09,0.41597353497164463,0.05495963728851046,0.6988720557337167,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.11,0.33733459357277884,0.0190755280327325,0.793619374101515,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.13,0.2316635160680529,0.02711489549928121,0.7919716908105717,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.15000000000000002,0.17693761814744802,0.05992480371558111,0.694293929005861,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.17,0.09054820415879017,0.09713590622581002,0.6012827601459693,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.19,0.015311909262759927,0.12483689041247374,0.5447749640605993,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.21000000000000002,0.004347826086956522,0.1472188433042132,0.4784584761694128,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.23,0.001323251417769376,0.17538427512993476,0.4080061926351874,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.25,0.001323251417769376,0.20594935309078846,0.33921265066902573,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.27,0.001323251417769376,0.22640716576357406,0.29884993917947583,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.29000000000000004,0.0010396975425330814,0.250702200597147,0.2585646356297689,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.31,0.0010396975425330814,0.26609532234877803,0.2383279884993918,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.33,0.0010396975425330814,0.2828154373548601,0.217759593055402,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.35000000000000003,0.0010396975425330814,0.3063695676213646,0.19575362158575693,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.37,0.0010396975425330814,0.3234546057724207,0.18104611301559217,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.39,0.0010396975425330814,0.3292270264292823,0.17573813999778834,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.41000000000000003,0.000945179584120983,0.360079619595267,0.15306867190091783,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.43,0.000945179584120983,0.3726086475727082,0.14355855357735264,alpha_frontier
bank_marketing,logreg,isotonic,marginal_cp,0.45,0.000945179584120983,0.3726086475727082,0.14355855357735264,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.01,0.9950850661625708,0.8513546389472519,0.009266836226915846,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.03,0.9831758034026465,0.6763021121309299,0.04155700541855579,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.05,0.9675803402646503,0.5398982638504921,0.07853588410925579,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.06999999999999999,0.948109640831758,0.43487780603781934,0.11241844520623687,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.09,0.9267485822306238,0.3405617604777176,0.15511445316819641,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.11,0.9151228733459357,0.29746765453942275,0.17898927347119317,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.13,0.9031190926275994,0.2429061152272476,0.21284971801393343,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.15000000000000002,0.8746691871455576,0.1641380072984629,0.2684839102067898,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.17,0.8620982986767485,0.13185889638394338,0.2948800176932434,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.19,0.829773156899811,0.05676213645913967,0.35472741346898157,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.21000000000000002,0.8188090737240076,0.030808360057503044,0.3807585978104612,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.23,0.7969754253308128,0.0175052526816322,0.3920933318588964,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.25,0.7724952741020794,0.042132035828817874,0.36814110361605656,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.27,0.7585066162570888,0.07516310958752627,0.33889196063253346,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.29000000000000004,0.7496219281663515,0.09189428287072873,0.32502488112352096,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.31,0.7188090737240076,0.11785911754948579,0.30312949242508014,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.33,0.7034026465028356,0.14810350547384715,0.27960853698993693,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.35000000000000003,0.693289224952741,0.17608094658852153,0.2590843746544288,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.37,0.6830812854442344,0.18197500829370783,0.2543846068782484,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.39,0.6782608695652174,0.22343248921817982,0.22762357624682075,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.41000000000000003,0.6579395085066163,0.2695233882561097,0.19971248479486897,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.43,0.6183364839319471,0.2987835895167533,0.18022780050868076,alpha_frontier
bank_marketing,logreg,isotonic,mondrian_cp,0.45,0.6004725897920605,0.32395222824283976,0.1679199380736481,alpha_frontier
bank_marketing,logreg,none,cost_tuned_threshold,,0.8392249527410207,0.0,0.40855910649120863,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.01,0.935633270321361,0.49462567731947366,0.07743005639721331,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.03,0.7861058601134215,0.24759482472630764,0.2537874599137454,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.05,0.6278827977315691,0.14910980869180582,0.44037376976667036,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.06999999999999999,0.47211720226843096,0.09001437576025655,0.6249806480150393,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.09,0.3266540642722117,0.041048324671016254,0.7986619484684286,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.11,0.22069943289224953,0.006579674886652659,0.909322127612518,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.13,0.14612476370510397,0.03975450624792658,0.8042353201371226,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.15000000000000002,0.10699432892249527,0.07489771093663608,0.6782483689041248,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.17,0.08657844990548205,0.1057503041026208,0.567787238748203,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.19,0.07504725897920606,0.13407055180802832,0.48029415017140326,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.21000000000000002,0.06427221172022685,0.16212540086254562,0.41058277120424636,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.23,0.05793950850661626,0.18836669246931328,0.3557116001326993,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.25,0.05255198487712666,0.2135132146411589,0.3067455490434591,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.27,0.04801512287334594,0.2384606878248369,0.26613955545725976,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.29000000000000004,0.044801512287334595,0.2620590511998231,0.23274355855357737,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.31,0.04168241965973535,0.2843857127059604,0.20990821629990047,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.33,0.03941398865784499,0.3066349662722548,0.190390357182351,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.35000000000000003,0.036389413988657845,0.3308636514431052,0.1707840318478381,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.37,0.034782608695652174,0.3528806811898706,0.1534557116001327,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.39,0.032986767485822306,0.3749087692137565,0.13797412363153821,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.41000000000000003,0.031663516068052934,0.3956872719230344,0.125677319473626,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.43,0.029867674858223066,0.4173836116333075,0.11443105164215414,alpha_frontier
bank_marketing,logreg,none,marginal_cp,0.45,0.0276937618147448,0.4392015923919053,0.10247705407497512,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.01,0.9897920604914934,0.7618157691031737,0.020612628552471524,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.03,0.9741020793950851,0.5908216299900475,0.05651885436249032,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.05,0.9546313799621927,0.46567510781820187,0.09722437244277342,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.06999999999999999,0.9321361058601134,0.3672785580006635,0.1399535552360942,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.09,0.9148393194706994,0.3017803826163884,0.17684396770983082,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.11,0.8982041587901701,0.23702311179918167,0.21380072984628998,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.13,0.8791115311909262,0.17850270927789452,0.2543956651553688,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.15000000000000002,0.8591682419659735,0.12552250359394007,0.2944708614397877,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.17,0.8364839319470698,0.07138117881234105,0.3400309631759372,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.19,0.8199432892249527,0.02961406612849718,0.3766338604445427,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.21000000000000002,0.7997164461247637,0.014585867521840098,0.3911312617494195,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.23,0.77882797731569,0.047362600906778726,0.36177153599469203,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.25,0.7594517958412098,0.08179807585978105,0.3317372553356187,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.27,0.7350661625708884,0.11869954661063806,0.30092889527811567,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.29000000000000004,0.7170132325141777,0.14903240075196283,0.27708724980648014,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.31,0.6964083175803403,0.17955324560433486,0.25437354860112793,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.33,0.67882797731569,0.20806148402078956,0.23591728408713922,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.35000000000000003,0.6595463137996219,0.23879243613844964,0.21653212429503482,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.37,0.6425330812854442,0.26558664160123857,0.19845184120314055,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.39,0.6227788279773157,0.29240296361826823,0.18391020678978215,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.41000000000000003,0.6010396975425331,0.3197500829370784,0.16690257657856905,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.43,0.5827977315689982,0.3440230012164105,0.15440672343248923,alpha_frontier
bank_marketing,logreg,none,mondrian_cp,0.45,0.560586011342155,0.37031958420878025,0.14144642264735155,alpha_frontier
