dataset,model,probability_calibration,method,n_seeds,marginal_coverage_mean,marginal_coverage_ci_lo,marginal_coverage_ci_hi,coverage_class_0_mean,coverage_class_0_ci_lo,coverage_class_0_ci_hi,coverage_class_1_mean,coverage_class_1_ci_lo,coverage_class_1_ci_hi,average_set_size_mean,average_set_size_ci_lo,average_set_size_ci_hi,abstention_rate_mean,abstention_rate_ci_lo,abstention_rate_ci_hi,mean_cost_mean,mean_cost_ci_lo,mean_cost_ci_hi,break_even_defer_cost,case_note
uci_default,hgb,none,mondrian_cp,10,0.9005166666666666,0.8970375175653581,0.9039958157679752,0.8993152150652686,0.8935996424632091,0.905030787667328,0.9047475508666164,0.8966002765931901,0.9128948251400427,1.5113666666666667,1.4979156666928248,1.5248176666405087,0.5113666666666667,0.4979156666928248,0.5248176666405087,0.2890833333333333,0.2737561826877116,0.304410483978955,0.816537383482172,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,none,random_oversampling_threshold,10,0.4237666666666667,0.3980537504100506,0.44947958292328277,0.27958484913331905,0.242903888815997,0.3162658094506411,0.9314996232102487,0.9174866423332334,0.945512604087264,1.0,1.0,1.0,0.0,0.0,0.0,0.7125833333333333,0.7011536042718134,0.7240130623948533,0.816537383482172,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,none,raps_cp,10,0.9038666666666666,0.9013765608530588,0.9063567724802744,0.9828803766317142,0.9814127018471994,0.984348051416229,0.625621703089676,0.6170042302318623,0.6342391759474897,1.2944333333333333,1.285310133807934,1.3035565328587326,0.2944333333333333,0.28531013380793396,0.3035565328587327,0.8413333333333333,0.8219125489726236,0.860754117694043,0.816537383482172,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,none,risk_controlled_rejector,10,0.9020833333333333,0.8985629200228621,0.9056037466438046,0.9919537770169058,0.9897912779313829,0.9941162761024287,0.5856066314996233,0.574998019673236,0.5962152433260106,1.2305166666666667,1.218136,1.2428973333333333,0.23051666666666665,0.218136,0.2428973333333333,0.9227666666666666,0.8983975766073109,0.9471357567260223,0.816537383482172,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,aps_cp,10,0.9033666666666667,0.9004804742841086,0.9062528590492247,0.9815964048790926,0.9793603147438129,0.9838324950143723,0.6278824415975885,0.6196741071146185,0.6360907760805586,1.3141833333333335,1.3049293856298523,1.3234372810368147,0.31751666666666667,0.30875771456462126,0.3262756187687121,0.8344666666666667,0.8161127152490025,0.8528206180843309,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,capacity_limited_mondrian,10,0.8369166666666666,0.8340159475987265,0.8398173857346067,0.9007917825807832,0.8960422653601853,0.9055412998013811,0.6119819140919367,0.6034929627493983,0.620470865434475,1.1,1.1,1.1,0.1,0.1,0.1,0.9354333333333334,0.9187529771420926,0.9521136895245743,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,class_conditional_rejector,10,0.9510166666666668,0.9453357443410989,0.9566975889922348,0.9992296169484272,0.9986802498024024,0.9997789840944519,0.7812358703843255,0.754389146718568,0.808082594050083,1.4887166666666667,1.4559002923429685,1.521533040990365,0.48871666666666674,0.4559002923429684,0.521533040990365,0.4844333333333333,0.42532292803930166,0.543543738627365,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,class_weighted_threshold,10,0.40983333333333327,0.37469018035885393,0.4449764863078126,0.2591910977958485,0.20886003424317895,0.309522161348518,0.9403165033911078,0.9215316078316453,0.9591013989505703,1.0,1.0,1.0,0.0,0.0,0.0,0.7089666666666667,0.7003379109633423,0.7175954223699912,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,confidence_rejector,10,0.9998999999999999,0.9997889546861484,1.0000110453138515,1.0,1.0,1.0,0.9995478522984176,0.9990457634641225,1.0000499411327126,1.9964500000000005,1.9935645266259088,1.9993354733740922,0.99645,0.9935645266259082,0.9993354733740917,0.001,-0.00011045313851576195,0.002110453138515762,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,cost_controlled_mondrian,10,0.99075,0.989320898149618,0.992179101850382,0.9897710250374491,0.9875561904933193,0.9919858595815788,0.9941974378296912,0.9918981585450373,0.9964967171143451,1.932633333333333,1.9263432113654877,1.9389234553011783,0.9326333333333334,0.9263432113654881,0.9389234553011787,0.020800000000000003,0.016686996975865058,0.024913003024134947,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,cost_tuned_threshold,10,0.3839666666666666,0.35205212279682957,0.4158812105365037,0.22332548683928954,0.17805799119777804,0.26859298248080105,0.9496608892238132,0.9342863597595557,0.9650354186880707,1.0,1.0,1.0,0.0,0.0,0.0,0.7162333333333335,0.7099707168959349,0.7224959497707321,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,marginal_cp,10,0.9013833333333332,0.8973561958761851,0.9054104707904813,0.9934303445324202,0.990957599433522,0.9959030896313184,0.5772418990203466,0.5652405458126476,0.5892432522280456,1.2302000000000002,1.2172637616931792,1.2431362383068212,0.23019999999999996,0.2172637616931789,0.24313623830682102,0.9401166666666667,0.9124964660782711,0.9677368672550624,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,mondrian_cp,10,0.9019833333333335,0.8986743112555723,0.9052923554110947,0.9007917825807832,0.8960422653601853,0.9055412998013811,0.9061793519216277,0.8979933434282716,0.9143653604149837,1.5230833333333333,1.5089330347368242,1.5372336319298425,0.5230833333333333,0.5089330347368242,0.5372336319298425,0.28476666666666667,0.26799316831029774,0.3015401650230356,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,random_oversampling_threshold,10,0.44078333333333336,0.39934722506178644,0.4822194416048803,0.3052856837149583,0.24512322613160437,0.3654481412983122,0.9179351921627731,0.8929193032289571,0.9429510810965891,1.0,1.0,1.0,0.0,0.0,0.0,0.7225666666666667,0.7097349346184191,0.7353983987149143,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
